id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
2048,uncertain,llm-uncertain,מאנצ'יז פיצה,מאנציז פיצה דישון,1.000,4140,OPERATIONAL,food,italian_restaurant,04-682-1882,4.6,yes,"אביבים, Israel","81, Dishon, 1382500, Israel",uncertain,0.4,"Names match (Manciz/Mantziz Pizza - transliteration variants), both food businesses. However, A lists only city 'Aviviim' with no street address, while B is specifically in Dishon at house 81. Distance is 4.1km, which is significant. Without A's street address, cannot confirm same location despite name match.",https://maps.google.com/?cid=13564272524555094104&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2049,no_match,llm-no,מזנון רות,Грузинская кухня - מסעדה גרוזינית - Mimino Delivery,0.143,676,OPERATIONAL,food,eastern_european_restaurant,04-811-3399,4.1,yes,"שד' המגינים 100, חיפה, Israel","Sderot Ben Gurion 15, Haifa, 3502107, Israel",no,0.95,"Different streets (Sderot HaMaginim vs Sderot Ben Gurion), different house numbers (100 vs 15), 676m apart, and completely different names/cuisines (Hebrew 'Mznon Ruth' vs Georgian 'Mimino'). Not a match.",https://maps.google.com/?cid=5739270288883055202&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2050,verified,regular,מיסטר פיצה,Mister Pizza,1.000,225,OPERATIONAL,food,pizza_delivery,04-992-1726,4.4,yes,"שד' הגעתון 43, נהריה, Israel","Sderot HaGa'aton 43, Nahariya, Israel",,,,https://maps.google.com/?cid=1340635936878007014&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2051,no_match,rule,אגס הזהב,Shlomo Ben Yosef St 4,0.250,4300,,other,,,,no,"שלמה בן יוסף 4, חיפה, Israel","Shlomo Ben Yosef St 4, Haifa, Israel",,,,https://maps.google.com/?cid=3232855166302268430&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2052,verified,regular,פיצריה קאפרי,Pizza Capri-פיצה קאפרי,1.000,140,OPERATIONAL,food,pizza_restaurant,04-992-3395,4.4,yes,"שד' הגעתון 20, נהריה, Israel","Sderot HaGa'aton 20, Nahariya, Israel",,,,https://maps.google.com/?cid=13479597755644962063&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2055,verified,regular,שניצל קינג,שניצל 20 טעמים,0.667,145,OPERATIONAL,food,fast_food_restaurant,04-834-8737,4,yes,"הנשיא ויצמן 2, עפולה, Israel","Ha-Nasi Weizman St 25, Afula, 1828918, Israel",,,,https://maps.google.com/?cid=4282439731105173348&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2056,verified,regular,פיצה האט,Pizza Hut,1.000,215,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.4,yes,"הבנים 1, טבריה, Israel","Ha-Banim St 1, Tiberias, Israel",,,,https://maps.google.com/?cid=832098485658013830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2057,verified,regular,פלאפל ושווארמה עלוש,פלאפל שווארמה עלוש,0.947,221,OPERATIONAL,food,restaurant,,3.3,yes,"הבנים 1, טבריה, Israel","Ha-Banim St 4, Tiberias, Israel",,,,https://maps.google.com/?cid=5052736684872345949&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2059,no_match,llm-no,פול חומוס,Essa Homus,0.375,1520,OPERATIONAL,food,restaurant,04-679-2788,4.5,yes,"גולומב 10, טבריה, Israel","Yokhanan Ben Zakai St 7, Tiberias, Israel",no,0.95,"Different streets (Golomb vs Yokhanan Ben Zakai), 1520m apart, and different business names (Paul Hummus vs Essa Homus). Not a translation/transliteration match.",https://maps.google.com/?cid=2428690222537369878&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2061,no_match,llm-no,רון שי מאפים,Ronsi Bakery Confectionery,0.200,3435,OPERATIONAL,food,manufacturer,04-679-5582,4.7,yes,"מיכאל 35, טבריה, Israel","Ha-Keren St 3, Tiberias, Israel",no,0.95,"Different streets (Michael St vs Ha-Keren St) with 3.4km distance in same city. Name 'Ron Shi Bakery' could transliterate to 'Ronsi', but address mismatch is too large to confirm same physical location.",https://maps.google.com/?cid=18290729946026322682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2062,no_match,llm-no,VITA FOOD,ויטה פוד,0.333,2302,OPERATIONAL,food,american_restaurant,053-777-7513,4.9,yes,"הבנים 36, עפולה, Israel","Ха-Абаним, Afula, Israel",no,0.85,"Distance of 2302 meters (2.3 km) between locations is too large to be the same physical business, despite matching name (VITA FOOD = ויטה פוד in Hebrew). Street names appear similar (הבנים/Ha-Abаnim = The Sons), but the significant distance indicates these are likely different branches or unrelated businesses.",https://maps.google.com/?cid=5934186667758054218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2063,verified,regular,פיצה דומינו,Domino Pizza,0.600,237,OPERATIONAL,food,pizza_delivery,04-872-0720,4,yes,"ז'בוטינסקי 61, קריית מוצקין, Israel","Jabotinski St 61, Kiryat Motzkin, 2633056, Israel",,,,https://maps.google.com/?cid=1862636786544177680&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2065,verified,regular,סטקיית סלע,Steak House Sela - Kosher,0.833,115,OPERATIONAL,food,shawarma_restaurant,04-673-3020,4.7,yes,"בן צבי 10, טבריה, Israel","Ben Zvi St 10, Tiberias, Israel",,,,https://maps.google.com/?cid=12652709066781559520&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2066,flagged,rule,סטקיית שמשון ובניו,Shimshon And Sons Grill,0.467,96,CLOSED_PERMANENTLY,food,steak_house,077-401-0060,4.4,yes,"נייברג 4, טבריה, Israel","Neiberg St 14, Tiberias, Israel",,,,https://maps.google.com/?cid=15233779084811898145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2067,verified,regular,קוזינה,Kuzina restaurant,0.600,104,OPERATIONAL,food,restaurant,050-412-1939,3.5,yes,"הבנים 24, טבריה, Israel","Ha-Banim St 24, Tiberias, Israel",,,,https://maps.google.com/?cid=13376590849444302195&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2068,verified,llm,קונדיטוריה שני,קונדיטוריה שני,1.000,383,OPERATIONAL,food,cafe,04-877-0190,4.4,yes,"שד' ויצמן 8, קריית מוצקין, Israel","8, Sderot Weizman 2, Kiryat Motzkin, Israel",yes,0.95,"Identical unique business name (קונדיטוריה שני), same street (Weizman/ויצמן), same city (Kiryat Motzkin), same house number (8). Distance of 383m likely due to coordinate imprecision in one database. Strong match on all identifying factors.",https://maps.google.com/?cid=12061594974436035733&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2069,flagged,rule,בסטה,Pasta Basta,0.333,24,CLOSED_PERMANENTLY,food,italian_restaurant,04-832-9797,3.8,yes,"העצמאות 33, טבריה, Israel","HaAtsmaut St 35, Tiberias, Israel",,,,https://maps.google.com/?cid=12487953003508525415&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2073,no_match,llm-no,שיא הפיצה,פצהבל'ה - חצור הגלילית,0.353,576,OPERATIONAL,food,pizza_restaurant,053-611-2747,3.9,yes,"שלמה בן יוסף 534, חצור הגלילית, Israel","Derech Hahula 204, Hatsor Haglilit, 1035301, Israel",no,0.85,"Different business names (שיא הפיצה vs פצהבל'ה), different streets (שלמה בן יוסף vs Derech Hahula), and 576m distance apart. No clear translation/transliteration match between names. Likely two separate pizza businesses in same city.",https://maps.google.com/?cid=16082736095453461109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2075,verified,llm,מסעדת רם עכו,Ram Restaurant,0.500,1465,OPERATIONAL,food,restaurant,04-991-2258,4.1,yes,"דרך הארבעה 1, עכו העתיקה, Israel","Derech HaArba'a 1, Akko, Israel",yes,0.95,"Names match (מסעדת רם = Ram Restaurant), street and house number identical (Derech HaArba'a 1), same city (Akko/עכו). Large distance (1465m) likely due to coordinate errors, but street address alignment is clear.",https://maps.google.com/?cid=15915865283869409302&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2076,flagged,rule,הפרלמנט,Khalutzei HaTa'a'ssiya St 47,0.111,48,,other,,,,no,"חלוצי התעשייה 47, חיפה, Israel","Khalutzei HaTa'a'ssiya St 47, Haifa, Israel",,,,https://maps.google.com/?cid=7913324901334163653&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2078,no_match,llm-no,לוטם דרעי אבטליון,לוטם דרעי בייקרי & ביסטרו שף,0.727,9767,OPERATIONAL,food,coffee_shop,04-999-9291,4.2,yes,"אבטליון, Israel","Shekhanya, 2018300, Israel",no,0.95,"Different cities: A is in Avtalion, B is in Shekhanya (9.7km apart). Despite matching business name (Lotem Drai), these are separate locations.",https://maps.google.com/?cid=13647410339608549543&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2081,flagged,rule,קפה גרג,Greg Cafe,1.000,63,CLOSED_TEMPORARILY,food,cafe,04-871-3710,3.9,yes,"טשרניחובסקי 4, קניון 8 סנטר, קריית שמונה, Israel","קניון 8 סנטר, Tchernichovsky 4, Kiryat Shmona, 1103131, Israel",,,,https://maps.google.com/?cid=18244184093793430504&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2083,flagged,llm-no,אקספרסו בר קפה,Cafe Elit,0.000,140,OPERATIONAL,food,coffee_shop,,3.6,yes,"מרכזית חוף הכרמל, חיפה, Israel","Yohai Ben Nun St 6, Haifa, Israel",no,0.95,"Names don't match - 'אקספרסו בר קפה' (Espresso Bar Cafe) vs 'Cafe Elit'. These are completely different business names, not translations/transliterations. Different establishments.",https://maps.google.com/?cid=10329948252461513284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2084,no_match,llm-no,מפגש טעמים,גיא המשבעה,0.250,3757,OPERATIONAL,food,restaurant,04-672-4826,4.5,yes,"המשור 1, טבריה, Israel","HaGalil St 34, Tiberias, Israel",no,0.95,Different business names (מפגש טעמים vs גיא המשבעה) with no translation/transliteration relationship. Different streets (המשור vs HaGalil). Large distance of 3.7km rules out same location.,https://maps.google.com/?cid=11412994911279694389&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2085,no_match,nonfood-reject,בליקר בייקרי,Sha'ar Hatzafon Mall,0.000,3690,OPERATIONAL,nonfood,shopping_mall,04-770-7416,4.4,yes,"דרך חיפה 52, קניון שער הצפון, קרית אתא, Israel","Derech Haifa 30, Kiryat Ata, Israel",,,,https://maps.google.com/?cid=10509962044380872233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2086,verified,regular,פיצריה רימיני,Pizza Rimini,1.000,109,OPERATIONAL,food,pizza_restaurant,04-659-2550,4.2,yes,"הנשיא ויצמן 20, עפולה, Israel","Ha-Nasi Weizman St 20, Afula, Israel",,,,https://maps.google.com/?cid=3330548317940470189&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2087,verified,llm,פלאפל הנשיא,Ha-Nasi Falafel,0.067,94,OPERATIONAL,food,falafel_restaurant,04-659-0175,4.5,yes,"הנשיא ויצמן 10, עפולה, Israel","Ha-Nasi Weizman St 10, Afula, Israel",yes,0.98,"Direct match: Hebrew name 'פלאפל הנשיא' translates to 'Ha-Nasi Falafel'. Address matches exactly (הנשיא ויצמן 10 = Ha-Nasi Weizman St 10, Afula). Minor 94m distance is within acceptable error margin for coordinate precision. Same business.",https://maps.google.com/?cid=10120485017057236603&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2088,verified,address-first,"מסעדת המטעמים בע""מ",מסעדת המטעמים,1.000,1205,OPERATIONAL,food,restaurant,052-594-0681,4.1,yes,"החרושת 48, כרמיאל, Israel","Ha-Kharoshet St 48, Karmiel, Israel",,,,https://maps.google.com/?cid=2257756711478993283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2089,verified,llm,קייטרינג נוף הרים- איזור תעשיה ישן,קיטרינג ואירועים נוף הרים,0.500,155,OPERATIONAL,food,catering_service,04-980-8822,4.7,no,"שלומי, Israel","Sandy Azulai Road, Shlomi, Israel",yes,0.92,Unique name 'Nof Harim' (קיטרינג ואירועים נוף הרים vs קייטרינג נוף הרים) clearly matches with minor variation (catering & events vs catering). Both in Shlomi. 155m distance is reasonable for imprecise coordinate mapping in same city area. Likely same catering business.,https://maps.google.com/?cid=12715567597460456608&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2090,flagged,rule,ביגלה הקריות,בייגלה הקריות,1.000,388,CLOSED_PERMANENTLY,food,bagel_shop,04-870-3944,4.4,yes,"אוסישקין 30, קריית מוצקין, Israel","Ussishkin St 30, Kiryat Motzkin, Israel",,,,https://maps.google.com/?cid=2086024574940185319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2091,verified,llm,בורקס סמי,סמי בורקס-Sami Borekas And Coffe Stop,1.000,342,OPERATIONAL,food,food_store,04-672-0056,4.1,yes,"הגליל 17, טבריה, Israel","Tiberias, Israel",yes,0.92,"Same unique business name (Sami/Sammy Borekas - Hebrew to English transliteration match), same city (Tiberias/Tabaria), and 342m distance is reasonable given address precision issues. The Google listing includes additional descriptor 'Coffee Stop' which is common for updated business names.",https://maps.google.com/?cid=16929271771050175272&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2092,uncertain,llm-uncertain,פיצה שמש,Shemesh Pizza,1.000,1459,OPERATIONAL,food,pizza_restaurant,04-816-9988,3.8,yes,"תל חי 92, קריית שמונה, Israel","Tel Hai St 92, Qiryat Shemona, Israel",yes,0.95,"Name matches (פיצה שמש = Shemesh Pizza), street and house number identical (Tel Hai 92), same city (Qiryat Shemona/קריית שמונה). Large distance likely due to coordinate error in our database, not address mismatch.",https://maps.google.com/?cid=18279508735025070183&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2094,verified,llm,מאפיית הארץ,Bakery & More,0.286,39,OPERATIONAL,food,bakery,077-527-2204,4.3,yes,"העליה השניה 33, בת גלים, חיפה, Israel","HaAliya HaShniya St 33, Haifa, Israel",yes,0.92,"Street address matches exactly (HaAliya HaShniya 33, Haifa). Hebrew name 'מאפיית הארץ' (Maafia HaAretz - Bakery of the Land) is a unique bakery name. Google's 'Bakery & More' is a plausible English rebranding/alternate name for the same business. Distance of 39m is negligible. Both are food businesses in same location.",https://maps.google.com/?cid=5010780580572097224&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2095,flagged,rule,קפה קפה,Cafe Cafe,0.111,6,CLOSED_PERMANENTLY,food,coffee_shop,077-324-7469,3.1,yes,"מעלה גיא אוני 1, חאן ראש פינה, Israel","מרכז מסחרי חאן, מעלה גיא אוני 1, ראש פינה, Israel",,,,https://maps.google.com/?cid=9078536129245527600&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2097,no_match,llm-no,סושי מן,Oshi Oshi,0.500,717,OPERATIONAL,food,sushi_restaurant,04-848-4884,3.4,yes,"פלימן משה 4, קניון חיפה, Israel","Flieman St 4, Haifa, Israel",no,0.85,"Names don't match (סושי מן vs Oshi Oshi). While address details align (Flieman St 4, Haifa), the 717m distance is significant. Different business names suggest different establishments despite similar addresses - likely different stores in same shopping center or nearby locations.",https://maps.google.com/?cid=10457041365743610562&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2098,verified,regular,נשנש,Nash Nash,1.000,15,OPERATIONAL,food,pizza_restaurant,04-659-1659,4.3,yes,"יהושע חנקין 9, עפולה, Israel","Joshua Hankin St 9, Afula, Israel",,,,https://maps.google.com/?cid=13709184102999434377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2099,verified,regular,בית הלחם,קונדיטוריה בית הלחם,1.000,195,OPERATIONAL,food,bakery,04-870-0641,4.2,yes,"שדרות גושן 7, קריית מוצקין, Israel","Moshe Goshen Ave 7, Kiryat Motzkin, 2631203, Israel",,,,https://maps.google.com/?cid=17680855981426795645&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2100,no_match,rule,פלאפל קנדי,Herzl St 66,0.143,1004,,other,premise,,,yes,"הרצל 66, נהריה, Israel","Herzl St 66, Nahariyya, Israel",,,,https://maps.google.com/?cid=9659677720948215909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2101,verified,address-first,שולחן גלילי,Galilee Table Restaurant מסעדת שולחן גלילי,1.000,1000,OPERATIONAL,food,restaurant,04-660-8899,3.7,yes,"אלחדיף 1, טבריה, Israel","Al Hadif St 1, Tiberias, 1410502, Israel",,,,https://maps.google.com/?cid=4048374101661711283&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2102,verified,llm,ארומה,Aroma,0.500,332,OPERATIONAL,food,coffee_shop,04-621-5016,4.2,yes,"העצמאות 37, קרית אתא, Israel","Ha-Atsma'ut St 37, Kiryat Ata, Israel",yes,0.95,"Chain name 'ארומה'='Aroma' matches perfectly. Street (Ha-Atsma'ut/העצמאות) and house number (37) match exactly. City (Kiryat Ata/קרית אתא) matches. 332m distance likely due to coordinate imprecision, not a disqualifier given exact street/number match.",https://maps.google.com/?cid=11113384064305067216&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2103,uncertain,llm-uncertain,אמריקן פיצה,American Pizza,0.750,692,OPERATIONAL,food,pizza_delivery,04-607-7160,3.6,yes,"דרך ארץ 40, חריש, Israel","Erets Rd, Harish, Israel",uncertain,0.6,"Name matches (Hebrew-English translation: אמריקן פיצה = American Pizza). Street names match (דרך ארץ = Erets Rd). City matches (חריש = Harish). However, distance of 692m is substantial and Google listing lacks specific house number (40), making it unclear if this is the same location or a different branch. The generic nature of 'American Pizza' as a name combined with the significant distance prevents a confident 'yes'.",https://maps.google.com/?cid=15585859844879481304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2104,verified,llm,רפאלו קריית ביאליק,Raffaello,0.200,2318,OPERATIONAL,food,italian_restaurant,04-877-4367,4.3,yes,"דרך עכו 192, קניון הקריון, קריית ביאליק, Israel","קניון קריון, דרך עכו 192, קריית ביאליק, Israel",yes,0.95,"Name matches (רפאלו/Raffaello - transliteration), same shopping center (קניון הקריון/קניון קריון), same street and house number (דרך עכו 192), same city (קריית ביאליק). Large distance metric likely due to coordinate error within same mall.",https://maps.google.com/?cid=7184976976306693063&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2105,flagged,rule,אצל שויוה,בורקס שויוה,0.545,39,CLOSED_PERMANENTLY,food,restaurant,04-849-3337,4.3,yes,"הארבעה 8, בית שאן, Israel","Unnamed Road, Beit She'an, Israel",,,,https://maps.google.com/?cid=14970445766092315658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2107,uncertain,llm-uncertain,קפה קפה,בתי קפה בזכרון יעקב,0.100,62,OPERATIONAL,food,cafe,,4,yes,"המייסדים 50, זכרון יעקב, Israel","Ha-Meyasdim St 58, Zikhron Ya'akov, Israel",uncertain,0.35,"Generic name 'Cafe Cafe' with only 8 house-number difference (50 vs 58) on same street. Distance of 62m is manageable, but 'Cafe Cafe' is too generic and Google's name 'Cafes in Zikhron Yaakov' appears to be a category/collection rather than a specific business name. Cannot confirm same physical location.",https://maps.google.com/?cid=8661374534831546562&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2108,verified,llm,בנחלה,Banahala Restaurant,0.800,902,OPERATIONAL,food,restaurant,04-951-2074,4.1,yes,"יצחק שדה 17, נהריה, Israel","Yitshak Sadeh St 17, Nahariyya, 2230510, Israel",yes,0.95,"Name matches (בנחלה = Banahala), identical street (Yitshak Sadeh) and house number (17), same city (Nahariyya). Distance discrepancy (902m) likely due to coordinate precision issues, but street address is exact match.",https://maps.google.com/?cid=16273774448880091061&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2109,verified,regular,קינג סנדוויץ',קינג סנדוויץ׳,1.000,196,OPERATIONAL,food,meal_takeaway,077-205-0140,4.6,yes,"הנביאים 3, קרית אתא, Israel","HaNevi'im St 3, Kiryat Ata, Israel",,,,https://maps.google.com/?cid=5024217040878049332&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2110,no_match,nonfood-reject,בורק,Tel-Hai Academic College,0.000,1383,OPERATIONAL,nonfood,university,04-818-1818,4.1,yes,"תל חי 280, קריית שמונה, Israel","כביש Upper Galilee, 9977, Qiryat Shemona, 1220800, Israel",,,,https://maps.google.com/?cid=17340448229140600235&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2111,no_match,llm-no,המטבח של אסתר,המטבח של אסתר,1.000,24189,OPERATIONAL,food,restaurant,052-235-5370,4.7,yes,"כפר חושן, Israel","61, Ya'ara, Israel",no,0.95,"Despite matching unique name (המטבח של אסתר), the locations are in different cities: Kfar Hoshen vs Ya'ara, separated by ~24km. A city-level address mismatch of this magnitude rules out the same business.",https://maps.google.com/?cid=15250707180968432008&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2112,flagged,rule,קפה לנדוור,Landwer,0.667,31097,CLOSED_PERMANENTLY,food,bistro,04-626-7717,3.8,yes,"דרך בר יהודה 111, מרכז ביג חיפה, Israel","Bar Yehuda Road 111, Haifa, 3295008, Israel",,,,https://maps.google.com/?cid=15874177980939673041&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2113,no_match,llm-no,סיציליאנו פיצה פסטה,פיצה דה וינצי,0.200,490,OPERATIONAL,food,pizza_delivery,04-617-0505,4.7,yes,"שדרות הנשיא בן צבי 1, נהריה, Israel","HaGolan St 2, Nahariyya, Israel",no,0.95,"Different business names (Siciliano Pizza Pasta vs Pizza De Vinci), different streets (President Ben Zvi Blvd vs HaGolan St), and 490m distance. Names don't match by translation/transliteration. These are distinct restaurants.",https://maps.google.com/?cid=10945980868382223841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2114,verified,llm,שווראמה ולרי הקוסם,ולרי הקוסם,1.000,447,OPERATIONAL,food,restaurant,04-647-5055,4.6,yes,"שד' ויצמן 44, קריית מוצקין, Israel","Sderot Weizman 44, Kiryat Motskin, Israel",yes,0.95,"Street address (Weizman 44, Kiryat Motskin) matches perfectly. Hebrew name 'שווראמה ולרי הקוסם' (Shawarma Valery HaKosem) vs Google's 'ולרי הקוסם' (Valery HaKosem) - Google listing appears to be shortened version of same business. The 447m distance is likely a GPS/coordinate error, not a true location mismatch, given exact street+number match.",https://maps.google.com/?cid=5501967299728764338&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2115,no_match,llm-no,בשרים מאכלים ביתיים,בר בשר,0.333,576,OPERATIONAL,food,restaurant,04-820-0777,4.2,yes,"אוסישקין 44, קריית מוצקין, Israel","Moshe Goshen Ave 92, Kiryat Motzkin, 2631123, Israel",no,0.85,"Different streets (Osishkin vs Moshe Goshen), different house numbers (44 vs 92), 576m apart. Names are similar but distinct (בשרים מאכלים ביתיים 'Meat Home Meals' vs בר בשר 'Meat Bar'). While both are meat-focused restaurants, the significant address difference rules out same physical location.",https://maps.google.com/?cid=1926432683579317369&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2116,verified,address-first,חומוס אבו גוש,חומוס אבו גוש,1.000,374,OPERATIONAL,food,restaurant,,3.6,yes,"שד' בן גוריון 82, קריית מוצקין, Israel","Sderot Ben Gurion 82, Kiryat Motskin, Israel",,,,https://maps.google.com/?cid=16236012988261029198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2117,flagged,rule,גוסטו די נונה Gusto di Nonna,Gusto di Nonna,1.000,115,CLOSED_PERMANENTLY,food,restaurant,04-698-8991,4.6,yes,"מורן, Israel","2010700, HaZayit St 10, Moran, Israel",,,,https://maps.google.com/?cid=9937181785448196957&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2118,flagged,rule,שיפודי הטלה,שיפודי הטלה,1.000,273,CLOSED_PERMANENTLY,food,restaurant,,4.2,yes,"דגניה 30, קריית חיים, חיפה, Israel","Sderot Deganya, Haifa, Israel",,,,https://maps.google.com/?cid=9798934338496983369&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2119,verified,address-first,קשקפה,קשקפה,1.000,969,OPERATIONAL,food,cafe,054-455-5875,4.3,yes,"העצמאות 83, קרית אתא, Israel","Ha-Atsma'ut St 83, Kiryat Ata, Israel",,,,https://maps.google.com/?cid=13387849727869744715&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
