id,final,source,old_name,google_name,name_sim,distance_m,business_status,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
4385,verified,regular,מרקי תימן,מרקי תימן,1.000,19,OPERATIONAL,03-620-3605,4.6,yes,"קלוזנר יוסף 6, ראשון לציון, Israel","Yosef Klausner St 6, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=6648698269347462922&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3260,verified,llm,מירביס,מירב - מאמנת כושר לנשים במודיעין - להוציא את המירב שבך,0.114,1004,OPERATIONAL,050-443-2370,5,yes,"מודיעין והסביבה, Israel","Odem St 9, Modi'in-Maccabim-Re'ut, 7176663, Israel",yes,0.85,Hebrew name 'מירביס' (Mirvys/Mirbis) matches 'מירב' (Mirv) - likely same business with abbreviated Google name. Both located in Modi'in with specific street address. 1km distance could reflect database coordinate error. Unique name type supports match.,https://maps.google.com/?cid=752846553094354702&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1480,verified,regular,רולדין,Roladin,0.800,52,OPERATIONAL,08-866-8886,4.1,yes,"מח""ל 1, אשקלון, Israel","המח""ל 1, Ashkelon, Israel",,,,https://maps.google.com/?cid=14726031060287383081&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5237,verified,regular,תופיניי,תופיניי - קונדיטוריה וקפה (בית הכרם),1.000,3,OPERATIONAL,02-652-3036,4,yes,"בית הכרם 29, ירושלים, Israel","Beit HaKerem St 29, Jerusalem, Israel",,,,https://maps.google.com/?cid=8382928730007559692&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5467,no_match,llm-no,מאכלי ננה גורמי כורדי,Cramim Restaurant,0.143,14617,OPERATIONAL,08-850-5859,4.3,yes,"כרמים 50, שריגים, Israel","Shderat ha-Ikarim 70, Sgula, Israel",no,0.95,"Different cities (שריגים vs Sgula), different streets (כרמים vs Shderat ha-Ikarim), different house numbers (50 vs 70), and 14.6km distance. Names are unrelated (Nanah's Kurdish vs Cramim Restaurant).",https://maps.google.com/?cid=11232428725809741005&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5432,verified,regular,להלה,LaLa,0.500,8,OPERATIONAL,077-324-3860,4.4,yes,"הרצל 202, רחובות, Israel","Herzl St 202, Rehovot, Israel",,,,https://maps.google.com/?cid=8357615309067717803&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2637,verified,llm,מוטה טורטיה רול בר,Mota Bar,0.167,19,OPERATIONAL,04-649-1919,3.9,yes,"יהושע חנקין 9, עפולה, Israel","Joshua Hankin St 9, Afula, Israel",yes,0.95,"Hebrew name 'מוטה טורטיה רול בר' translates to 'Mota Tortilla Roll Bar'. Google shows 'Mota Bar' (shortened version). Street address and house number match exactly (Yehoshua Hankin 9 / Joshua Hankin St 9), both in Afula. 19m distance is negligible. Unique business name with matching location confirms same physical business.",https://maps.google.com/?cid=17972601444074927920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6252,no_match,llm-no,עוגיות מרוקאיות,The Moroccan cookies Ltd.,0.091,23351,OPERATIONAL,09-865-1615,4.6,yes,"ויסלברגר 7, נתניה, Israel","Yad Harutsim St 25, Netanya, Israel",no,0.95,"Different streets (Viselberger 7 vs Yad Harutsim 25) with very large distance (23.4 km apart). Despite matching name (Hebrew 'עוגיות מרוקאיות' = 'Moroccan cookies'), the significant address mismatch rules out same location.",https://maps.google.com/?cid=5596503246143409082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3643,verified,regular,חיים שווארמה פלאפל,פלאפל שרעבי,0.500,52,OPERATIONAL,03-779-8199,4.3,yes,"רוטשילד 27, בת ים, Israel","Rothschild St 42, Bat Yam, Israel",,,,https://maps.google.com/?cid=12083539948972854855&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5296,flagged,rule,רופטופ,Rooftop,0.500,114,CLOSED_TEMPORARILY,02-548-2230,4.1,yes,"המלך שלמה 11, ירושלים, Israel","הכניסה דרך מלון ממילא, Shlomo ha-Melekh St 11, Jerusalem, Israel",,,,https://maps.google.com/?cid=15865619069889619835&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2401,verified,regular,קפה גרג,Greg coffee Kiryat Haim,0.375,9,OPERATIONAL,04-872-9999,3.8,yes,"דרך בר יהודה 111, מרכז ביג חיפה, Israel","Sderot Achi Eilat 20, Haifa, Israel",,,,https://maps.google.com/?cid=15265457823551623234&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2892,verified,llm,המקסיקנית | כשר למהדרין,The Mexican,0.154,1112,OPERATIONAL,04-877-7217,4.7,yes,"אח""י אילת 59, קריית חיים, חיפה, Israel","Sderot Achi Eilat 59, Haifa, 2626948, Israel",yes,0.95,"Hebrew name 'המקסיקנית' translates to 'The Mexican'. Street (אח״י אילת/Sderot Achi Eilat) and house number (59) match exactly. City (Haifa/חיפה) matches. Large distance metric likely due to coordinate calculation error, but address components are identical.",https://maps.google.com/?cid=5497355406077141592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4564,flagged,llm-no,קפה גרג,Ha'Sayarim Shopping Mall,0.200,84,OPERATIONAL,03-550-3316,4.2,yes,"המרכבה 38, חולון, Israel","IL 5811801, Rehov HaMerkava 40, Holon, Israel",no,0.95,"Different businesses: 'Cafe Greg' (A) is a cafe; 'Ha'Sayarim Shopping Mall' (B) is a shopping center. Despite proximity on same street, they are distinct entities with different business types.",https://maps.google.com/?cid=3045323332549124765&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6705,verified,address-first,Meat Time,Meat Time,1.000,2362,OPERATIONAL,02-500-1787,4.3,no,"סוקולוב 46, הוד השרון","Sokolov St 46, Hod Hasharon, 4528475, Israel",,,,https://maps.google.com/?cid=633832269634056849&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3272,no_match,llm-no,פלאפל ג'ינה,פלאפל ג'ינה,1.000,2039,OPERATIONAL,03-683-1123,4.1,yes,"דרך מנחם בגין 126, תל אביב, Israel","Shoken St 22, Tel Aviv-Yafo, Israel",no,0.95,"Different streets (Menachem Begin vs Shoken St) with 2km distance. While names match exactly, the addresses are clearly different locations in Tel Aviv.",https://maps.google.com/?cid=14242984688278010225&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4923,no_match,llm-no,קייטרינג אניס,זול ובגדול,0.111,343,OPERATIONAL,,3.8,yes,"אליהו מרידור 36, פסגת זאב, ירושלים, Israel","Eliyahu Meridor St 2, Jerusalem",no,0.95,Different business names (קייטרינג אניס vs זול ובגדול) with no translation/transliteration relationship. Same street but significantly different house numbers (36 vs 2) and 343m distance suggests different locations. Unique name type requires clear match.,https://maps.google.com/?cid=8184324760764770029&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3656,verified,llm,החומה הסינית,The Chinese Wall,0.222,14,OPERATIONAL,03-560-3974,4.2,yes,"מקוה ישראל 26, תל אביב, Israel","Mikve Israel St 26, Tel Aviv-Yafo, Israel",yes,0.98,"Name matches (Hebrew 'החומה הסינית' = English 'The Chinese Wall'), street and house number identical (Mikve Israel St 26), city matches (Tel Aviv), distance minimal (14m). Unique name type confirms match.",https://maps.google.com/?cid=10141055629611396935&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4041,flagged,rule,חומוס יוסף כפר גנים,חומוס יוסף,1.000,2028,CLOSED_PERMANENTLY,03-552-6477,2.9,yes,"פתח תקווה, Israel","HaAtsmaut St 63, Petah Tikva, Israel",,,,https://maps.google.com/?cid=11363467007840637864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3466,uncertain,llm-uncertain,מק צ'יקן בורגר,Chicken Station,0.182,283,OPERATIONAL,,4.2,no,"ריב""ל 23, תל אביב, Israel","HaMasger St 35, Tel Aviv-Yafo, Israel",uncertain,0,bad-json,https://maps.google.com/?cid=15168758770731919011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3421,verified,llm,סנדביץ' בר,Sandwich Bar Ramle,0.375,872,OPERATIONAL,08-921-9195,4.4,yes,"שד' הרצל 23, רמלה, Israel","Sderot Herzl 23, Ramla, Israel",yes,0.95,"Name matches (Hebrew 'סנדביץ' בר' = 'Sandwich Bar'), street and house number identical (Herzl St. 23, Ramla). Large distance metric likely due to coordinate error, not address mismatch.",https://maps.google.com/?cid=14602329312379524985&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3500,flagged,llm-no,ג'אפו,Japanika,0.250,207,OPERATIONAL,,3.8,yes,"תובל 19, מתחם הבורסה, רמת גן, Israel","Jabotinsky St 2, Ramat Gan, Israel",no,0.85,"Different streets (Tuvul vs Jabotinsky) and different house numbers (19 vs 2) in Ramat Gan. While 207m distance could be bridged by coordinate errors, the street names don't match and names (Japo vs Japanika) are different enough to suggest different businesses.",https://maps.google.com/?cid=11066446092141227669&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6301,no_match,llm-no,כיפה אדומה,Kipa Aduma,0.571,17609,OPERATIONAL,09-741-0508,4,yes,"החרושת 48, אזור תעשייה רעננה, Israel","Ahuza St 87, Ra'anana, Israel",no,0.95,Different streets (Haroshit vs Ahuza) and different house numbers (48 vs 87) in same city. Large distance (17.6km) suggests different locations despite matching translated name 'Kipa Aduma' (Red Dome).,https://maps.google.com/?cid=2497894345109818143&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2685,verified,address-first,מלך השניצל,מלך השניצל,1.000,699,OPERATIONAL,,5,yes,"אלחדיף 5, טבריה, Israel","פינת הירדן, Al Hadif St 1, Tiberias, Israel",,,,https://maps.google.com/?cid=12738428610715610313&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6001,verified,address-first,שניצל 20 טעמים,שניצלג׳ון,0.667,260,OPERATIONAL,09-744-4435,5,yes,"דרך רמתיים 65, הוד השרון, Israel","Ramatayim Road 65, Hod HaSharon, 4532414, Israel",,,,https://maps.google.com/?cid=2960402894480754554&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4623,flagged,rule,פלאפל רומיה,Rumya,0.250,6,CLOSED_PERMANENTLY,03-524-8962,4.5,yes,"אבן גבירול 104, תל אביב, Israel","Shlomo Ibn Gabirol St 104, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=9092888751852152929&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2927,verified,address-first,שווארמה חנן,"שווארמה חנן, בית שאן",1.000,2281,OPERATIONAL,,5,no,"הגלבוע 6, בית שאן, Israel","Hanan Rabinovich St 6, Beit She'an, Israel",,,,https://maps.google.com/?cid=9103144698683736895&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3664,flagged,rule,ראצ'ה,Racha,0.500,7,CLOSED_PERMANENTLY,03-639-2229,3.7,yes,"אחד העם 1, נווה צדק, תל אביב, Israel","Ahad Ha'Am St 1, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=13543771439164977511&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5556,no_match,llm-no,בהדונס חומוס,חומוס בהדונס,1.000,19699,OPERATIONAL,058-796-0499,4.9,yes,"דרך מאיר ויסגל 2, רחובות, Israel","Prof. Haim Pekeris St 3, Rehovot, 7670203, Israel",no,0.95,Different streets (Meir Weissgal vs Prof. Haim Pekeris) in Rehovot with 19.7km distance. Names are similar (Bahadons Hummus variants) but address mismatch is too large to be coordinate error.,https://maps.google.com/?cid=5019763828960629687&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3917,verified,llm,מעדני המלך,Delicate King,0.077,348,OPERATIONAL,03-931-1178,3.7,yes,"האורגים 21, חולון, Israel","HaOrgim St 21, Holon, Israel",yes,0.95,"Hebrew name 'מעדני המלך' translates to 'Delicacies of the King' / 'Delicate King'. Street (HaOrgim/האורגים) and house number (21) match exactly. City (Holon/חולון) matches. Distance of 348m likely reflects geocoding variance, not different locations. Unique name type supports match.",https://maps.google.com/?cid=7734226467087626667&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4361,flagged,rule,בלאק,Black Bar 'n Burger,0.333,8129,CLOSED_PERMANENTLY,03-695-0060,3.3,yes,"דרך מנחם בגין 132, קניון עזריאלי, תל אביב, Israel","Menakhem Begin Rd 132, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=15160465096079065500&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5803,verified,llm,פיצה יגאל,פיצה יגאל,1.000,469,OPERATIONAL,04-610-0098,4.6,yes,"הנשיא וייצמן 2, חדרה, Israel","פינת, HaNassi St 2, Hadera, 3842214, Israel",yes,0.95,"Identical business names (פיצה יגאל), same street (HaNassi/הנשיא) and house number (2) in Hadera. Distance of 469m likely due to coordinate imprecision rather than different locations. Street and house number match clearly.",https://maps.google.com/?cid=3656393061568141525&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7124,verified,address-first,פיצה קדוש,Kadosh Pizza,0.800,1964,OPERATIONAL,08-667-6671,4.1,yes,"נחל ירקון 147 כרמי גת, קרית גת","ביג כרמי גת צמוד לקצפת, נחל ירקון 147, Kiryat Gat, Israel",,,,https://maps.google.com/?cid=2476421456069618003&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7212,verified,address-first,BIGA פתח תקווה,BIGA,1.000,2322,OPERATIONAL,03-633-1312,3.7,yes,"72 זאב ז'ובטינסקי, פתח תקווה","Jabotinsky St 72, Petah Tikva, Israel",,,,https://maps.google.com/?cid=11419368019292291180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1680,verified,llm,בוצ'רי אחוזת בשר,Butchery,0.308,506,OPERATIONAL,072-330-3700,4,yes,"ההסתדרות 22, באר שבע, Israel","Ha-Histadrut St 22, Be'er Sheva, Israel",yes,0.95,"Hebrew name 'בוצ'רי אחוזת בשר' translates to 'Butchery' (butcher shop). Street name (ההסתדרות = Ha-Histadrut) and house number (22) match exactly. Distance discrepancy (506m) likely due to coordinate errors in our database, but address details align perfectly.",https://maps.google.com/?cid=15113287373732707179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6637,verified,address-first,קאסה פלאיה,קאסה פלאיה,1.000,2171,OPERATIONAL,050-565-6066,3.7,yes,"משה דורות 1, אשקלון","חניון אשקלונה, Ashkelon, Israel",,,,https://maps.google.com/?cid=13074858710953640170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5096,verified,address-first,פיצריה אפרת,Pizzeria Efrat,0.667,53160,OPERATIONAL,02-993-1630,4.4,yes,"אפרת, Israel","מרכז מסחרי, HaTe'ena 1, Efrat",,,,https://maps.google.com/?cid=16177970287153086141&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3244,verified,regular,חומוס אליהו,חומוס אליהו שוהם,1.000,47,OPERATIONAL,03-775-6882,4.3,yes,"שד' עמק איילון 32, שוהם, Israel","Sderot Emek Ayalon 32, Shoham, Israel",,,,https://maps.google.com/?cid=15143941051753262252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3811,flagged,rule,דון ויטו,דון ויטו,1.000,1798,CLOSED_TEMPORARILY,03-634-5834,4.1,yes,"אור יהודה, Israel","צומת השומר, אור יהודה, Israel",,,,https://maps.google.com/?cid=4754719959202607218&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3164,no_match,llm-no,cofix,Marlaz Centre,0.000,673,OPERATIONAL,,4.1,yes,"עמק דותן 66, מודיעין והסביבה, Israel","מרכז מרלז, עמק דותן 66, מודיעין מכבים רעות, Israel",no,0.95,"Different business names (Cofix vs Marlaz Centre) at same address. Cofix is a coffee chain; Marlaz Centre appears to be a shopping center. The 673m distance and different business types indicate these are distinct establishments, despite matching street address.",https://maps.google.com/?cid=3411681936782314031&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5343,no_match,llm-no,המקום של מימון,Palomino - פלומינו,0.200,904,OPERATIONAL,077-362-7511,4.5,yes,"שד' בן מימון 5, ירושלים, Israel","King George St 41, Jerusalem, Israel",no,0.95,"Different names (המקום של מימון vs Palomino), different streets (Ben Maimon St vs King George St), 904m apart. No evidence these are the same business.",https://maps.google.com/?cid=6609334703277420689&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3148,verified,regular,גולן גורמה,גולן גורמה - קונדיטוריה,1.000,69,OPERATIONAL,054-483-8347,5,no,"אצ""ל 33, ראשון לציון, Israel","Etsel St 33, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=12423251202615049730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4148,no_match,llm-no,קאובוי בר,Amara,0.000,618,OPERATIONAL,03-979-7805,4.3,yes,"רוטשילד 121, ראשון לציון, Israel","Rothschild St 62, Rishon LeZion, 7542943, Israel",no,0.95,"Different business names (קאובוי בר vs Amara), same street but significantly different house numbers (121 vs 62), 618 meters apart. Not a match.",https://maps.google.com/?cid=7674294690692355455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7200,verified,llm,Bar Lechem,Bread Bar,0.000,5134,OPERATIONAL,03-648-0055,4.5,yes,"קהילת סלוניקי 7, תל אביב","Kehilat Saloniki St 7, Tel Aviv-Yafo, 69513, Israel",yes,0.95,"Bar Lechem (Hebrew) = Bread Bar (English translation). Street name and number match exactly: Kehilat Saloniki/קהילת סלוניקי 7. Large distance metrics likely due to coordinate errors in database, but address components are identical.",https://maps.google.com/?cid=5577144521440208447&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4872,verified,regular,סבא ג'בטה,סבא ג'בטה,1.000,13,OPERATIONAL,02-672-8432,3.6,yes,"יפו 216, ירושלים, Israel","יפו 216 בנייו שערי העיר, קומה 1, Jerusalem, Israel",,,,https://maps.google.com/?cid=18259112164026445776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5875,verified,regular,ביסטרו בר-קבסה זק,Bistro Jacky,0.455,13,OPERATIONAL,09-834-4559,4.3,yes,"אוסישקין 2, נתניה, Israel","Ussishkin St 2, Netanya, Israel",,,,https://maps.google.com/?cid=6005564723261285713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2533,flagged,rule,גיגס אנטריקוטי בר,Giggs Entrecote Bar,0.667,485,CLOSED_TEMPORARILY,077-481-5269,4.5,yes,"תל חי 77, קריית שמונה, Israel","David Selinger St 4, Qiryat Shemona, 1103218, Israel",,,,https://maps.google.com/?cid=9042503014008422032&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1220,verified,llm,MOOD,מסעדת מוד באילת | mood restaurant eilat,1.000,422,OPERATIONAL,050-600-7368,4.2,yes,"הים 5, אילת, Israel","Ha-Yam St 5, Eilat, 88000, Israel",yes,0.95,"Identical street (Ha-Yam/הים) and house number (5) in Eilat. Names match (MOOD/מוד). Distance discrepancy (422m) likely due to coordinate error in one database, not a deal-breaker given perfect address alignment.",https://maps.google.com/?cid=2695997623555772365&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5681,verified,address-first,קפה ברנר,Cafe Brener,1.000,301,OPERATIONAL,09-974-5316,4,yes,"ברנר 6, רעננה, Israel","מתחם קולינר, ברנר 6, רעננה, Israel",,,,https://maps.google.com/?cid=4957362604833696643&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4748,flagged,rule,קפית ממילא,Caffit Cafe,0.000,51,CLOSED_PERMANENTLY,02-571-9870,3.9,yes,"שלומציון המלכה 18, ירושלים, Israel","Queen Shlomziyon St 18, Jerusalem, Israel",,,,https://maps.google.com/?cid=2921606019561556146&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5942,verified,regular,מאפיית המשפחה,"מאפיית המשפחה, חדרה",1.000,177,OPERATIONAL,04-855-5467,3.2,yes,"האומן 17, חדרה, Israel","HaUman St 17, Hadera, 3810101, Israel",,,,https://maps.google.com/?cid=11326170226193445948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3994,verified,regular,פיצה שמש,פיצה שמש לוד,1.000,31,OPERATIONAL,08-860-0220,4,yes,"בן גוריון 5, לוד, Israel","Ben Gurion 5, לוד, Israel",,,,https://maps.google.com/?cid=13208135770873499696&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6003,verified,llm,Roof Top,רופטופ רעננה | Rooftop Sky Restaurant & Bar,0.250,4061,OPERATIONAL,072-397-0110,4,yes,"התדהר 2, אזור תעשייה רעננה, Israel","Hotel Prima Millennium, HaTidhar 2, Ra'anana, Israel",yes,0.95,"Same name (Roof Top/Rooftop), identical street (HaTidhar/התדהר 2), same city (Ra'anana/רעננה). Google's full name includes 'Sky Restaurant & Bar' descriptor. Large distance metric likely due to coordinate errors, but street address and house number match perfectly. High confidence match.",https://maps.google.com/?cid=1590116831164866603&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6577,verified,address-first,Sushi N Bagels בית שמש,Sushi N Bagels,1.000,4339,OPERATIONAL,02-544-3111,4.1,yes,"נהר הירקון 38, בית שמש","Hashdera Mall, Menachem Porush 1, Bet Shemesh, 9964114, Israel",,,,https://maps.google.com/?cid=18362895219193039170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6088,no_match,llm-no,בוכרה bukhara rest,Bukhara Restaurant,1.000,49617,OPERATIONAL,050-597-7770,4,yes,"גד מכנס 16, נתניה, Israel","Herzl St 23, Rehovot, Israel",no,0.99,"Different cities (Netanya vs Rehovot, 49.6km apart), different streets (Gad Makhnes vs Herzl St), different house numbers (16 vs 23). Despite matching name 'Bukhara Restaurant', the geographic and address details clearly indicate different physical locations.",https://maps.google.com/?cid=2353283433475369643&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6821,verified,address-first,סקייליין,Skyline Restaurant,1.000,2391,OPERATIONAL,02-655-8847,4.5,yes,"זאב וילנאי 4, ירושלים","Ze'ev Vilnai St 4, Jerusalem, Israel",,,,https://maps.google.com/?cid=8688074213212987592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6478,verified,llm,VIVINO נתיבות,VIVINO - ויוינו נתיבות,1.000,1090,OPERATIONAL,08-627-2121,4.7,yes,"מלאכה 3, נתיבות","Ba'alei ha-Melakha St 3, Netivot, Israel",yes,0.95,"Same unique business name (VIVINO), same city (Netivot), same street (Melakha/Ba'alei ha-Melakha) and house number (3). Distance of 1090m likely due to coordinate system differences, not actual address mismatch. Street names match in Hebrew-English translation.",https://maps.google.com/?cid=15156568095031419741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3443,verified,regular,בולונז'רי 96,Boulangerie 96,0.571,17,OPERATIONAL,03-962-0245,4.2,yes,"יגאל אלון 96, תל אביב, Israel","Yigal Alon St 96, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=18141912241901493299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6167,flagged,llm-no,כרמלי'ס בייגל בייקרי,Elis,0.400,228,OPERATIONAL,077-430-1880,4.3,yes,"משכית 22, הרצליה פיתוח, Israel","Maskit St 32, Herzliya, Israel",no,0.85,"Different business names (Carmeli's Bagel Bakery vs Elis) with no translation/transliteration relationship. House numbers differ significantly (22 vs 32 on same street). Names are unique and non-generic, making it unlikely these are the same business despite proximity.",https://maps.google.com/?cid=15256762856332441492&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2760,no_match,llm-no,סושיטה אסייאתי איכותי עד הבית,סין צ'אן בית השיטה,0.333,808,OPERATIONAL,04-651-4938,4.3,yes,"בית השיטה, Israel","צומת, Beit HaShita, Israel",no,0.95,Different business names (סושיטה vs סין צ'אן) with different cuisines (sushi vs Chinese). Both are in Beit HaShita but 808m apart suggests different locations. No translation/transliteration connection between names.,https://maps.google.com/?cid=13432453021408310828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
