id,old_name,old_address,google_place_id,current_google_name,current_google_address,triage,triage_reason,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
5280,פינתי תלפיות,"יד חרוצים 22, ירושלים, Israel",ChIJMz224h0oAxURA0WZD1JZdic,פינתי תלפיות,"Yad Harutsim St 22, Jerusalem, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פינתי תלפיות,iw,"יד חרוצים 22, ירושלים","יד חרוצים 22, ירושלים",yes,פינתי תלפיות,iw,"Yad Harutsim St 22, Jerusalem","Yad Harutsim 22, Jerusalem",no
5293,שפשוואן,"הלל 19, ירושלים, Israel",ChIJhXHE4vgpAxURKc6eXRrW1eM,שִפשַוואן - אוכל. רחוב. אווירה. Chefchaouen,"Hillel St 19, Jerusalem, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שִפשַוואן - אוכל. רחוב. אווירה. Chefchaouen,iw,"הלל 19, ירושלים","הלל 19, ירושלים",yes,שִפשַוואן - אוכל. רחוב. אווירה. Chefchaouen,iw,"Hillel St 19, Jerusalem","Hillel 19, Jerusalem",no
5296,רופטופ,"המלך שלמה 11, ירושלים, Israel",ChIJdY3T2ywoAxUReydvAnwALtw,Rooftop,"הכניסה דרך מלון ממילא, Shlomo ha-Melekh St 11, Jerusalem, Israel",right,שם זהה/תעתיק (sim 0.50) + אותה עיר,רופטופ,iw,"הכניסה דרך מלון ממילא, Shlomo ha-Melekh St 11, Jerusalem","הכניסה דרך מלון ממילא, שלמה המלך 11, ירושלים",yes,Rooftop,en,"הכניסה דרך מלון ממילא, Shlomo ha-Melekh St 11, Jerusalem","הכניסה דרך מלון ממילא, Shlomo HaMelech 11, Jerusalem",yes
5298,מאפיתי,"התות 1, מחנה יהודה, ירושלים, Israel",ChIJc08IUCjWAhURCs_VgeUohRo,מאפיתי,"Ha-Tut St 1, Jerusalem, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מאפיתי,en,"התות 1, ירושלים","התות 1, ירושלים",yes,מאפיתי,en,"Ha-Tut St 1, Jerusalem","HaTut 1, Jerusalem",no
5305,פיצה ריאלטו,"הרב עוזיאל 30, ירושלים, Israel",ChIJS_zBNNbXAhUR6rUDkwIVANc,Rialto Pizza,"Ha-Rav Uzi'el St 30, Jerusalem, Israel",right,שם זהה/תעתיק (sim 0.75) + אותה עיר,פיצה ריאלטו,iw,"הרב עוזיאל 30, ירושלים","הרב עוזיאל 30, ירושלים",yes,Rialto Pizza,en,"Ha-Rav Uzi'el St 30, Jerusalem","HaRav Uziel 30, Jerusalem",no
5314,קינג פיצה,"קרית יערים 32, גבעת זאב, Israel",ChIJ5wOBa-L6AhURFoLtDMTFYYQ,Pizza King,"Kiryat Ye'arim St 32, Giv'at Ze'ev",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,קינג פיצה,iw,"קרית יערים 32, גבעת זאב","קרית יערים 32, גבעת זאב",yes,Pizza King,en,"Kiryat Ye'arim St 32, Giv'at Ze'ev","Kiryat Ye'arim 32, Giv'at Ze'ev",no
5321,חצות,"אגריפס 21, ירושלים, Israel",ChIJSRmg5SjWAhUR5IfpOZ6PmWw,Hatzot,"Agripas St 121, Jerusalem, Israel",right,שם תואם (sim 0.60) + עיר + רחוב (בית 21≠121),סטקיית חצות,iw,"אגריפס 121, ירושלים","אגריפס 121, ירושלים",yes,Hatzot,en,"Agripas St 121, Jerusalem","Agripas 121, Jerusalem",no
5322,אורגדו,"ירושלים, Israel",ChIJzTigdo_XAhUR6mjjmt8aBVM,אורגדו - Orgado,"Jaffa St 110, Jerusalem, 9434136, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,אורגדו - Orgado,iw,"יפו 110, ירושלים, 9434136","יפו 110, ירושלים",yes,אורגדו - Orgado,iw,"Jaffa St 110, Jerusalem, 9434136","Yafo 110, Jerusalem",no
5324,גריל B,"המגיד ממעזריטש 70, ביתר עילית, Israel",ChIJ0T6nF-_bAhURGlvOgSxBeSA,B Grill,"Hamagid Mimezritch St 70, Betar Illit",right,LLM כן (conf 0.95) + רחוב תואם,גריל B,iw,"רחוב המגיד ממעזריטש 70, ביתר עילית","רחוב המגיד ממעזריטש 70, ביתר עילית",yes,B Grill,en,"Hamagid Mimezritch St 70, Betar Illit","HaMagid Mimazarich 70, Betar Illit",no
5331,פיצה סוסיא,"סוסיא, Israel",ChIJewWnzgD7AhURfYenY8BCHpE,פיצה V - סוסיה Pizza v,"המייסדים סוסיא, Susya",right,שם זהה/תעתיק (sim 0.50) + אותה עיר,פיצה V - סוסיה Pizza v,iw,"המייסדים סוסיא, סוסיה",המייסדים סוסיא,yes,פיצה V - סוסיה Pizza v,iw,"המייסדים סוסיא, Susya",המייסדים סוסיא,yes
5335,מרכז הפיצה,"ככר נוימן 19, בית שמש, Israel",ChIJ__8_61_EAhURWHYpwiZHLfs,Center Pizza,"מרכז סחרי, כיכר נוימן, בית שמש, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,מרכז הפיצה,iw,"מרכז סחרי, כיכר נוימן, בית שמש","מרכז סחרי, כיכר נוימן, בית שמש",yes,Center Pizza,en,"מרכז סחרי, כיכר נוימן, בית שמש","מרכז סחרי, Kikar Noiman, Beit Shemesh",yes
5342,ליפתא,"יפו 234, קניון סנטר 1, ירושלים, Israel",ChIJhzhqCADXAhUR5VseRts5Oa8,Lifta ליפתא,"Yirmiyahu St 43, Jerusalem, 9446728, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מסעדת ליפתא - Lifta,iw,"ירמיהו 43, ירושלים, 9446728","ירמיהו 43, ירושלים",yes,Lifta ליפתא,en,"Yirmiyahu St 43, Jerusalem, 9446728","Yirmiyahu 43, Jerusalem",no
5345,פיצה סבבה,"עמק רפאים 43, ירושלים, Israel",ChIJS_zBNNbXAhURrF6FsmZ8U2M,פיצה סבבה,"Emek Refa'im St 43, Jerusalem, 9314102, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה סבבה,iw,"עמק רפאים 43, ירושלים, 9314102","עמק רפאים 43, ירושלים",yes,פיצה סבבה,en,"Emek Refa'im St 43, Jerusalem, 9314102","Emek Refaim 43, Jerusalem",no
5361,פיצ'ונקה,"נס הרים, Israel",ChIJAQAwCCDbAhURcOCexUkNqaE,פיצ'ונקה,"Nes Harim, 9988500, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצ'ונקה,iw,"נס הרים, 9988500",נס הרים,yes,פיצ'ונקה,iw,"Nes Harim, 9988500",Nes Harim,no
5365,בייג'ינג,"הראל, מבשרת ציון, Israel",ChIJKQZnkO_WAhURkUGRjgqlgRw,בייג'ינג מסעדה אסיאתית,"קניון הראל, הראל 1, מבשרת ציון, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בייג'ינג מסעדה אסיאתית,iw,"קניון הראל, הראל 1, מבשרת ציון","קניון הראל, הראל 1, מבשרת ציון",yes,בייג'ינג מסעדה אסיאתית,iw,"קניון הראל, הראל 1, מבשרת ציון","קניון הראל, Har'el 1, Mevaseret Zion",yes
5369,שפדוני גריל שף,"יפו 110, ירושלים, Israel",ChIJU-hX3znXAhURLZgnG8ZX0E8,שפדוני גריל שף,"Jaffa St 110, Jerusalem, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שפדוני גריל שף,iw,"יפו 110, ירושלים","יפו 110, ירושלים",yes,שפדוני גריל שף,iw,"Jaffa St 110, Jerusalem","Yafo 110, Jerusalem",no
5374,אגס ותפוח,"יפו 6, ירושלים, Israel",ChIJTyUSRdApAxURaGwA2FTfKWQ,Agas vetapuach,"Safra Square 6, Jerusalem, Israel",right,שם זהה/תעתיק (sim 0.86) + אותה עיר,אגס ותפוח,iw,"כיכר ספרא 6, ירושלים","כיכר ספרא 6, ירושלים",yes,Agas vetapuach,en,"Safra Square 6, Jerusalem","Kikar Safra 6, Jerusalem",no
5393,שווארמה שמעוני,"גן יבנה, Israel",ChIJifvA9yijAhURTRkDwYxPLwk,Shawarma Shimoni,"תחנת דלק דור אלון, גן יבנה, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,שווארמה שמעוני,iw,"תחנת דלק דור אלון, גן יבנה","תחנת דלק דור אלון, גן יבנה",yes,Shawarma Shimoni,en,"תחנת דלק דור אלון, גן יבנה","תחנת דלק דור אלון, Gan Yavne",yes
5399,פלנצ'ה,"עוזיאל 5, באר יעקב, Israel",ChIJQ45c0Ny1AhURDnkdlFRYBQ8,פלנצ'ה באר יעקב,"HaRav Uziel St 5, Be'er Ya'akov, Israel",right,שם זהה + אותו מספר בית (5) — רחוב בתעתיק שונה,פלנצ'ה באר יעקב,iw,"הרב עוזיאל 5, באר יעקב","הרב עוזיאל 5, באר יעקב",yes,פלנצ'ה באר יעקב,iw,"HaRav Uziel St 5, Be'er Ya'akov","HaRav Uziel 5, Be'er Ya'akov",no
5406,לוס אנג'לס צ'יקן,"שד' ירושלים 40, קריית מלאכי, Israel",ChIJlzPVdoa9AhURDhizq638Eh4,לוס אנג'לס צ'יקן,"Sderot Yerushalayim 40, Kiryat Malakhi, 8303173, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,לוס אנג'לס צ'יקן,iw,"שדרות ירושלים 40, קרית מלאכי, 8303173","שדרות ירושלים 40, קרית מלאכי",yes,לוס אנג'לס צ'יקן,iw,"Sderot Yerushalayim 40, Kiryat Malakhi, 8303173","Sderot Yerushalayim 40, Kiryat Malakhi",no
5410,קיושי סושי בר,"גבעת ברנר, Israel",ChIJ7Vt6LNi5AhURUBXhn_-L7Z8,Kiyoshi,"מתחם צ'מפיון מוטורס, גבעת ברנר, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,קיושי סושי גבעת ברנר,iw,"מתחם צ'מפיון מוטורס, גבעת ברנר","מתחם צ'מפיון מוטורס, גבעת ברנר",yes,Kiyoshi,en,"מתחם צ'מפיון מוטורס, גבעת ברנר","מתחם צ'מפיון מוטורס, Giv'at Brenner",yes
5419,חומוס עמי,"הירמוך 1, יבנה, Israel",ChIJVVVFVoCwAhUR_0h0z_Q6pFQ,חומוס עמי,"מתחם "" מול הצומת, HaYarmuch 1, Yavne, Israel",right,שם זהה + אותו מספר בית (1) — רחוב בתעתיק שונה,חומוס עמי,iw,"מתחם "" מול הצומת, הירמוך 1, יבנה","מתחם "" מול הצומת, הירמוך 1, יבנה",yes,חומוס עמי,iw,"מתחם "" מול הצומת, HaYarmuch 1, Yavne","מתחם "" מול הצומת, HaYarmuch 1, Yavne",yes
5421,איסטנבילו + שניצלים 10 טעמים,"בילו-סנטר, קרית עקרון, Israel",ChIJkZfN99W5AhURc_wAShqiGoE,טעמים,"עקרון 2000, Bussy Saint Georges 3, Kiryat Ekron, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,טעמים,iw,"עקרון 2000, בוסי סנט ג'ורג' 3, קרית עקרון","עקרון 2000, בוסי סנט ג'ורג' 3, קרית עקרון",yes,טעמים,en,"עקרון 2000, Bussy Saint Georges 3, Kiryat Ekron","עקרון 2000, Bussy Saint Georges 3, Kiryat Ekron",yes
5434,קפה רוטשילד,"רוטשילד 2, נס ציונה, Israel",ChIJj5rECJW2AhUReyTWH-zSP3E,Café Rothschild - קפה רוטשילד,"Rothschild St 2, Ness Ziona, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,קפה רוטשילד נס ציונה,iw,"רוטשילד 2, נס ציונה","רוטשילד 2, נס ציונה",yes,Café Rothschild - קפה רוטשילד,en,"Rothschild St 2, Ness Ziona","Rothschild 2, Ness Ziona",no
5452,שווארמה פלוס,"המגינים 56, גן יבנה, Israel",ChIJQz_oz-q8AhURN-fTDDUsudk,Shawarma Plus שווארמה פלוס גן יבנה,"HaMeginim St 56, Gan Yavne, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,שווארמה פלוס,iw,"המגינים 56, גן יבנה","המגינים 56, גן יבנה",yes,Shawarma Plus שווארמה פלוס גן יבנה,en,"HaMeginim St 56, Gan Yavne","HaMeginim 56, Gan Yavne",no
5456,Coffee Show קופי שואו,"יעקב 43, רחובות, Israel",ChIJv2R27AC3AhURu0trh6Fjx_k,Coffee Show - קופי שואו,"Ya'akov St 43, Rehovot, Israel",right,שם זהה + אותו מספר בית (43) — רחוב בתעתיק שונה,קופי שואו,iw,"יעקב 43, רחובות","יעקב 43, רחובות",yes,Coffee Show - קופי שואו,en,"Ya'akov St 43, Rehovot","Ya'akov 43, Rehovot",no
5458,מטעמי הבית,"דן 1, יבנה, Israel",ChIJTfgqBoWwAhURwx6wQMsjRWw,מטעמי הבית,"Dan St 1, Yavne, Israel",right,שם זהה + אותו מספר בית (1) — רחוב בתעתיק שונה,מטעמי הבית,iw,"דן 1, יבנה","דן 1, יבנה",yes,מטעמי הבית,iw,"Dan St 1, Yavne","Dan 1, Yavne",no
5459,פלאפל בעיגול,"משה לרר 1, נס ציונה, Israel",ChIJCUSR1la3AhUR7xJnSvTKAAM,פלאפל בעיגול,"Moshe Lerer St 1, Ness Ziona, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פלאפל בעיגול,iw,"משה לרר 1, נס ציונה","משה לרר 1, נס ציונה",yes,פלאפל בעיגול,iw,"Moshe Lerer St 1, Ness Ziona","Moshe Lerer 1, Ness Ziona",no
5464,ריחות וטעמים,"ויצמן 25, נס ציונה, Israel",ChIJjzoPPJW2AhURqpudAEc7KYA,ריחות וטעמים,"Weizman St 25, Ness Ziona, 7403021, Israel",right,שם זהה + אותו מספר בית (25) — רחוב בתעתיק שונה,ריחות וטעמים,iw,"וייצמן 25, נס ציונה, 7403021","וייצמן 25, נס ציונה",yes,ריחות וטעמים,iw,"Weizman St 25, Ness Ziona, 7403021","Weizman 25, Ness Ziona",no
5466,אורו,"גאליה, Israel",ChIJ6xUTvK6wAhURvV2zt7aszIo,אורו,"Ge'alya, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,אורו,iw,גאליה,גאליה,yes,אורו,iw,Ge'alya,Ge'alya,no
5470,מיסטר ווק,"שד' בן גוריון 6, קריית מלאכי, Israel",ChIJx_ZoewC9AhURm_Oij53luh8,מיסטר קראנץ טוסט נקניק קרית מלאכי,"Sderot David Ben Gurion 4, Kiryat Malakhi, Israel",right,שם זהה/תעתיק (sim 0.50) + אותה עיר,מיסטר קראנץ טוסט נקניק קרית מלאכי,iw,"שדרות דוד בן גוריון 4, קרית מלאכי","שדרות דוד בן גוריון 4, קרית מלאכי",yes,מיסטר קראנץ טוסט נקניק קרית מלאכי,iw,"Sderot David Ben Gurion 4, Kiryat Malakhi","Sderot David Ben Gurion 4, Kiryat Malakhi",no
5475,בראשית,"ביל""ויים 12, גדרה, Israel",ChIJB90xxN-7AhURGI8G_qNS28o,בראשית Smoke House,"Ha-Biluyim St 12, Gedera, 7040119, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בראשית Smoke House,iw,"הביל""ויים 12, גדרה, 7040119","הביל""ויים 12, גדרה",yes,בראשית Smoke House,iw,"Ha-Biluyim St 12, Gedera, 7040119","HaBiluyim 12, Gedera",no
5482,גריל street,"הרצל 99, רחובות, Israel",ChIJ8yHqygi3AhURu4buqORaCsU,Street Grill,"Herzl St 99, Rehovot, Israel",right,שם זהה + אותו מספר בית (99) — רחוב בתעתיק שונה,גריל סטריט,iw,"הרצל 99, רחובות","הרצל 99, רחובות",yes,Street Grill,en,"Herzl St 99, Rehovot","Herzl 99, Rehovot",no
5484,פיצה לי און,"שריגים, Israel",ChIJWxzQ5u7BAhUR86icSkdyUhg,פיצה לי און,"Eshkolot St 1, Srigim-Li On, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצה לי און,iw,"אשכולות 1, שריגים-לי און","אשכולות 1, שריגים-לי און",yes,פיצה לי און,iw,"Eshkolot St 1, Srigim-Li On","Eshkolot 1, Srigim-Li On",no
5491,המטעמים של נתן,"היוצר 5, קריית מלאכי, Israel",ChIJP7CxBe29AhURceUysl7Rvhc,"המטעמים של נתן, קריית מלאכי","Ha-Yotser St 5, Kiryat Malakhi, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,"המטעמים של נתן, קריית מלאכי",iw,"היוצר 5, קרית מלאכי","היוצר 5, קרית מלאכי",yes,"המטעמים של נתן, קריית מלאכי",iw,"Ha-Yotser St 5, Kiryat Malakhi","HaYotser 5, Kiryat Malakhi",no
5503,פיצה פאזל,"הרצל 34, קרית עקרון, Israel",ChIJ3bKgsIC3AhURARyb2YZLnmI,פאזל פיצה,"Herzl St 34, Kiryat Ekron, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פאזל פיצה,iw,"הרצל 34, קרית עקרון","הרצל 34, קרית עקרון",yes,פאזל פיצה,iw,"Herzl St 34, Kiryat Ekron","Hertsel 34, Kiryat Ekron",no
5509,מאפה הרכבת,"המיסב 1, יבנה, Israel",ChIJgUoTIWi6AhURkNGRti6xkEQ,מאפה הרכבת,"Ha-Meisav St 1, Yavne, Israel",right,שם זהה + אותו מספר בית (1) — רחוב בתעתיק שונה,מאפה הרכבת,iw,"המיסב 1, יבנה","המיסב 1, יבנה",yes,מאפה הרכבת,en,"Ha-Meisav St 1, Yavne","HaMeisav 1, Yavne",no
5514,פיצה שמש,"הגפן 2, באר יעקב, Israel",ChIJHaXMW9u1AhURJasP_FR4oco,Pizza Shemesh,"Ha-Gefen St 2, Be'er Ya'akov, Israel",right,רשת — אותו סניף (רחוב+בית),פיצה שמש,iw,"הגפן 2, באר יעקב","הגפן 2, באר יעקב",yes,Pizza Shemesh,en,"Ha-Gefen St 2, Be'er Ya'akov","HaGefen 2, Be'er Ya'akov",no
5539,"בראנצ'וס ביל""ו סנטר קרית עקרון","קרית עקרון, Israel",ChIJ1eVChMi3AhURDninkQz3tA0,ברנצ'וס,"Unnamed Road, Kiryat Ekron, Israel",right,שם זהה/תעתיק (sim 0.33) + אותה עיר,ברנצ'וס,en,"Unnamed Road, Kiryat Ekron","Unnamed Road, קרית עקרון",no,ברנצ'וס,en,"Unnamed Road, Kiryat Ekron","Unnamed Road, Kiryat Ekron",no
5552,זוהרה על גחלים,"הקישון 1, יבנה, Israel",ChIJyQ68ZX-6AhURgA8T5de1mpM,זוהרה - הכל על גחלים,"HaKishon St 1, Yavne, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,זוהרה - הכל על גחלים,en,"הקישון 1, יבנה","הקישון 1, יבנה",yes,זוהרה - הכל על גחלים,en,"HaKishon St 1, Yavne","HaKishon 1, Yavne",no
5570,ניושי,"משה לרר 1, נס ציונה, Israel",ChIJI-unw2S3AhURrV7M8O5BosE,Newshi - ניושי מסעדה אסייתית,"Moshe Lerer St 1, Ness Ziona, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,Newshi - ניושי מסעדה אסייתית,en,"משה לרר 1, נס ציונה","משה לרר 1, נס ציונה",yes,Newshi - ניושי מסעדה אסייתית,en,"Moshe Lerer St 1, Ness Ziona","Moshe Lerer 1, Ness Ziona",no
5576,טוסט MANIA,"שד' מנחם בגין 36, גדרה, Israel",ChIJRT4nJVu5AhUR350VwLvP0Lo,טוסט Mania,"Sderot Menachem Begin 36, Gedera, 7049829, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,טוסט Mania,iw,"שדרות מנחם בגין 36, גדרה, 7049829","שדרות מנחם בגין 36, גדרה",yes,טוסט Mania,iw,"Sderot Menachem Begin 36, Gedera, 7049829","Sderot Menachem Begin 36, Gedera",no
5577,פיתה.,"הרצל 186, רחובות, Israel",ChIJk480pYS3AhURAqfsakEfpcA,פיתה.,"Herzl St 186, Rehovot, 7626720, Israel",right,שם זהה + אותו מספר בית (186) — רחוב בתעתיק שונה,פיתה.,en,"הרצל 186, רחובות, 7626720","הרצל 186, רחובות",yes,פיתה.,en,"Herzl St 186, Rehovot, 7626720","Herzl 186, Rehovot",no
5579,על גחלים,"יבנה, Israel",ChIJ63O9Tm26AhURTJZdgs9dq7U,Charred,"HaAtsma'ut Ave 7, Yavne, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,על גחלים,iw,"שדרות העצמאות 7, יבנה","שדרות העצמאות 7, יבנה",yes,Charred,en,"HaAtsma'ut Ave 7, Yavne","Sderot HaAtsma'ut 7, Yavne",no
5584,חומוס משיטה,"גן יבנה, Israel",ChIJgeLf4iijAhURd2mcV2onvyA,חומוס משיטה,"מתחם דור אלון, גן יבנה, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,חומוס משיטה,iw,"מתחם דור אלון, גן יבנה","מתחם דור אלון, גן יבנה",yes,חומוס משיטה,iw,"מתחם דור אלון, גן יבנה","מתחם דור אלון, Gan Yavne",yes
5589,פיתריה,"ויצמן 25, נס ציונה, Israel",ChIJoXapPZW2AhURTx_45fJHIZA,פיתריה נס ציונה,"Weizman St 25, Ness Ziona, 7403021, Israel",right,שם זהה + אותו מספר בית (25) — רחוב בתעתיק שונה,פיתריה נס ציונה,iw,"וייצמן 25, נס ציונה, 7403021","וייצמן 25, נס ציונה",yes,פיתריה נס ציונה,iw,"Weizman St 25, Ness Ziona, 7403021","Weizman 25, Ness Ziona",no
5598,יאמן סטריט,"ביל""ו 60, רחובות, Israel",ChIJI1CJUgS3AhURM9FGSHjyeUc,Yemen Street,"Bilu St 60, Rehovot, Israel",right,שם זהה + אותו מספר בית (60) — רחוב בתעתיק שונה,יאמן סטריט,iw,"ביל""ו 60, רחובות","ביל""ו 60, רחובות",yes,Yemen Street,en,"Bilu St 60, Rehovot","Bilu 60, Rehovot",no
5602,בורקס קצ'קלה קריית מלאכי,"חלוצי התעשיה 3, קריית מלאכי, Israel",ChIJpQGrIe29AhUR1ern3JE7Mno,בורקס קצ'קלה,"Khalutsei ha-Ta'asiya St 3, Kiryat Malakhi, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בורקס קצ'קלה,iw,"חלוצי התעשייה 3, קרית מלאכי","חלוצי התעשייה 3, קרית מלאכי",yes,בורקס קצ'קלה,iw,"Khalutsei ha-Ta'asiya St 3, Kiryat Malakhi","Halutsei HaTa'asiya 3, Kiryat Malakhi",no
5603,פיצה פרגו רחובות,"הר הצופים 74, קניון רחובות ההולנדית, Israel",ChIJAagteFgT-hQR0-pgSg8tSdU,פרגו פיצה ברחובות,"Har HaTsofim St 74, Rehovot, Israel",right,רשת — אותו סניף (רחוב+בית),פרגו פיצה ברחובות,iw,"הר הצופים 74, רחובות","הר הצופים 74, רחובות",yes,פרגו פיצה ברחובות,iw,"Har HaTsofim St 74, Rehovot","Har HaTsofim 74, Rehovot",no
5605,גחלים,"המדע 1, רחובות, Israel",ChIJj-W_kgW3AhURgRsPVK1L0tw,Gehalim,"HaMada St 1, Rehovot, 7670301, Israel",right,שם זהה + אותו מספר בית (1) — רחוב בתעתיק שונה,גחלים בשרים רחובות,iw,"המדע 1, רחובות, 7670301","המדע 1, רחובות",yes,Gehalim,en,"HaMada St 1, Rehovot, 7670301","HaMada 1, Rehovot",no
5611,רולדין,"הלל וחנן אופנהיימר 2, פארק המדע רחובות, Israel",ChIJU95EieS2AhURaorf_kb52KU,Roladin,"אופנהיימר 2, רחובות, Israel",right,רשת — אותו סניף (רחוב+בית),רולדין,iw,"אופנהיימר 2, רחובות","פארק המדע, אופנהיימר 2, רחובות",yes,Roladin,en,"אופנהיימר 2, רחובות","פארק המדע, אופנהיימר 2, Rehovot",yes
5617,בורקסבבא,"הרצל 99, רחובות, Israel",ChIJO7qsygi3AhUROsVT83GSEZQ,בורקס בבא,"Herzl St 99, Rehovot, Israel",right,שם זהה + אותו מספר בית (99) — רחוב בתעתיק שונה,בורקס בבא,iw,"הרצל 99, רחובות","הרצל 99, רחובות",yes,בורקס בבא,en,"Herzl St 99, Rehovot","Herzl 99, Rehovot",no
5619,סטקיית העיר,"הרצל 192, רחובות, Israel",ChIJDYgWkAO3AhURyNJt24NJ6IA,סטקיית העיר רחובות,"Herzl St 192, Rehovot, Israel",right,שם זהה + אותו מספר בית (192) — רחוב בתעתיק שונה,סטקיית העיר רחובות,iw,"הרצל 192, רחובות","הרצל 192, רחובות",yes,סטקיית העיר רחובות,iw,"Herzl St 192, Rehovot","Herzl 192, Rehovot",no
5621,שניצל בגדדי,"כפר ביל""ו, Israel",ChIJ60kiu3C3AhURQRWJC_8qZ0w,שניצל בגדדי,"Kfar Bilu, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שניצל בגדדי,en,"כפר ביל""ו","כפר ביל""ו",yes,שניצל בגדדי,en,Kfar Bilu,Kfar Bilu,no
5626,המזללה- רחובות,"הרצל 68, רחובות, Israel",ChIJDXCoqMu3AhURw8LuxXgbSPE,המזללה בשרים רחובות,"Herzl St 68, Rehovot, 7654801, Israel",right,שם זהה + אותו מספר בית (68) — רחוב בתעתיק שונה,המזללה בשרים רחובות,iw,"הרצל 68, רחובות, 7654801","הרצל 68, רחובות",yes,המזללה בשרים רחובות,iw,"Herzl St 68, Rehovot, 7654801","Herzl 68, Rehovot",no
5628,שיר,"צריפין, Israel",ChIJAQAArJG1AhUR8jDwAAf6hf0,מסעדת שיר,"שוק סיטונאי צריפין, Be'er Ya'akov, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מסעדת שיר,iw,"שוק סיטונאי צריפין, באר יעקב","שוק סיטונאי צריפין, באר יעקב",yes,מסעדת שיר,iw,"שוק סיטונאי צריפין, Be'er Ya'akov","שוק סיטונאי צריפין, Be'er Ya'akov",yes
5639,חומוס חימצה,"ביל""ו 60, רחובות, Israel",ChIJGXi3qwW3AhURgaBoDPYkELQ,חומוס חִימְצָה,"Bilu St 60, Rehovot, Israel",right,שם זהה + אותו מספר בית (60) — רחוב בתעתיק שונה,חומוס חִימְצָה,iw,"ביל""ו 60, רחובות","ביל""ו 60, רחובות",yes,חומוס חִימְצָה,iw,"Bilu St 60, Rehovot","Bilu 60, Rehovot",no
5645,קפה עלה,"השופטים 5, רחובות, Israel",ChIJnxFdFqq3AhURhAwujs0G_g8,בית עלה,"Ha-Shoftim St 7-5, Rehovot, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,בית עלה,iw,"השופטים 7-5, רחובות","השופטים 7-5, רחובות",yes,בית עלה,iw,"Ha-Shoftim St 7-5, Rehovot","HaShoftim 7-5, Rehovot",no
5653,פונדק חיים (גפלה),"אברבנאל 2, רחובות, Israel",ChIJK3YxZAm3AhURBJEB8Ubj3DA,פונדק חיים גפלה,"Abarbanel St 2, Rehovot, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פונדק גפלה,iw,"אברבנאל 2, רחובות","אברבנאל 2, רחובות",yes,פונדק חיים גפלה,en,"Abarbanel St 2, Rehovot","Abarbanel 2, Rehovot",no
5659,גולדות,"הרצל 208, רחובות, Israel",ChIJ2aEZkFmzAhURNDixZ1Qd7dY,Goldot Rehovot,"Herzl St 208, Rehovot, Israel",right,שם זהה + אותו מספר בית (208) — רחוב בתעתיק שונה,גולדות רחובות,iw,"הרצל 208, רחובות","הרצל 208, רחובות",yes,Goldot Rehovot,en,"Herzl St 208, Rehovot","Herzl 208, Rehovot",no
