id,name,dest,country,address,kosher_certified,source_quality,confidence,certifying_body,evidence,source_url,friReason,satReason
7737,B & H Dairy,New York,United States,"127 2nd Ave. New York, NY, 10003, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkH8YWziu98amCFLfMn""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 7:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7738,Bagel Boss Murray Hill,New York,United States,"544 Third Ave New York, NY, Manhattan, 10016, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHB93EfDRvHYvixdEc""}",,,פתוח 6:00 AM–2:00 PM בשבת (חופף ל-08:00–16:00)
7746,Benjy's Kosher Pizza and Dairy Restaurant,New York,United States,"72-72 Main St. Kew Gardens Hills, NY, 11367, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHDTwUktb55KaNyB7B""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 10:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7750,Beyond Sushi 56th Street,New York,United States,"62 W 56th St, Manhattan, NY 10019, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHFxWKYDZnxRfigLmQ""}",,פתוח עד 9:30 PM בערב שישי (אחרי 21:00),פתוח 11:30 AM–9:30 PM בשבת (חופף ל-08:00–16:00)
7751,Beyond Sushi Herald Square,New York,United States,"134 W 37th St, Manhattan, NY 10018, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHJGfRNCzbAFWi9ifg""}",,פתוח עד 10:30 PM בערב שישי (אחרי 21:00),פתוח 11:30 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7755,Blue Grill - Catering Only,New York,United States,"3502 Flatlands Ave Brooklyn, NY, 11234, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHLjFL9LRMA3kA5Qx5""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 11:30 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7765,BUBA Bureka,New York,United States,"193 Bleecker St New York, NY, 10012, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHPgqrPpTjw1X4xrin""}",,,פתוח 9:00 AM–4:00 PM בשבת (חופף ל-08:00–16:00)
7766,Buddha Bodai,New York,United States,"5 Mott Street New York, NY, 10013, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHSvZVG6Y58XtjjN24""}",,פתוח עד 9:30 PM בערב שישי (אחרי 21:00),פתוח 10:00 AM–9:30 PM בשבת (חופף ל-08:00–16:00)
7782,Candle Cafe,New York,United States,"388 Third Ave, Between 28th and 29th St, New York, NY, 10016, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHVJSRMMQ1hXJR7uTU""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7784,Caravan of Dreams,New York,United States,"406 E 6th St  New York, NY, 10009, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHXzusCdQgDQKDACRK""}",,,פתוח 11:00 AM–11:30 PM בשבת (חופף ל-08:00–16:00)
7786,Carvel Coney Island Avenue,New York,United States,"2744 Coney Island Ave Brooklyn, NY, 11235, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHaVyGXskNd7TF32zM""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 10:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7787,Carvel Manor Road,New York,United States,"762 Manor Rd. Staten Island, NY, 10314, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHcsbbQMRaD88KmcNo""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7788,Carvel Union Turnpike,New York,United States,"161-02 Union Tpke. Queens, NY, Flushing, 11366, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHf9H2iztZbYYKK8Cp""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7795,Chloe,New York,United States,"185 Bleecker St,  New York, NY , 10012, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHhb7mFBVaNe4Sz4Ks""}",,,פתוח 10:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7801,Cold Stone Creamery Rosedale,New York,United States,"25301 Rockaway Blvd, STE 25A Rosedale, NY , 11422, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHm7hNe4qLfYqbNtV3""}",,פתוח עד 11:30 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–11:30 PM בשבת (חופף ל-08:00–16:00)
7802,Coletta,New York,United States,"365 3rd Avenue, New York, NY, 10016, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHoQ7foM9gr6xeLzGY""}",,,פתוח 11:30 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7816,Dough Donuts UWS,New York,United States,"133 W 72nd St New York, NY, 10023, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHqoyRNpHeAs8ZmxD2""}",,,פתוח 8:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7817,Dough Doughnuts,New York,United States,"646 Vanderbilt Ave, Brooklyn, NY , 11238, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHtDavExfkxmarp1jS""}",,,פתוח 9:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7818,Dough Doughnuts - Astoria,New York,United States,"21-70 31st St, Astoria, NY , 11105, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHvUGYSYAmCcEEb89J""}",,,פתוח 9:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7819,Dough Doughnuts - Flatiron,New York,United States,"14 West 19th Street at 5th Ave, New York, NY, 10011, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkHxv74LVV1bzJt8zFx""}",,,פתוח 9:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7820,Dough Doughnuts - Rockefeller Center,New York,United States,"10 Rockefeller Center (48th St. between 5th & 6th Ave), New York, NY , 10020, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJ1FkMA6Drm6odTzK3""}",,,פתוח 9:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7822,Doughnut Plant Brooklyn,New York,United States,"245 Flatbush Avenue, Brooklyn, NY 11217, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJ44fb2XNTkKa2428B""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 7:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7823,Doughnut Plant Grand Central Terminal,New York,United States,"89 East 42nd Street, Manhattan, NY 10017, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJ79hoN4s15QKW34nV""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 7:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7824,Doughnut Plant Lower East Side,New York,United States,"379 Grand Street, Manhattan, NY 10012, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJARQcQtoha68jUNYL""}",,,פתוח 7:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7825,Doughnut Plant Queens,New York,United States,"31-00 47th Avenue Long Island City, Queens, NY 11101, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJCkJnNr9SXXAWetW7""}",,,פתוח 6:30 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7826,Doughnut Plant Williamsburg,New York,United States,"198 Bedford Avenue at North 6th Street,  Brooklyn, NY , 11249, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJFVFjxCh28EkrYoL1""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 7:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7827,Dunkin Donuts Kings Highway,New York,United States,"373 Kings Highway, Brooklyn, NY 11223, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJHpuFjHGMiYCL6oXY""}",,,פתוח 5:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7828,Dunkin Donuts McDonald Ave,New York,United States,"1080 McDonald Avenue, Brooklyn, NY 11204, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJLEWj3x9wSaKnpRVc""}",,,פתוח 6:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7829,Dunkin Donuts Riverdale Ave,New York,United States,"508 West 259th St (Riverdale Ave), Bronx, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJNwitKp4snJKi6GXc""}",,,פתוח 6:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7830,Dunkin Donuts Staten Island,New York,United States,"995 Manor Road, Staten Island, NY 10314, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJRcDD9fUwU3r719g6""}",,,פתוח 5:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7831,Dunkin' 1903 Kings Highway,New York,United States,"1903 Kings Highway, Brooklyn, NY 11229, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJU7mkxGFeMZ4JzHnS""}",,,פתוח 5:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7832,Dunkin' 2419 Coney Island Ave,New York,United States,"2419 Coney Island Avenue, Brooklyn, NY 11223, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJWUuh6kKwzbUdMjZb""}",,,פתוח 6:00 AM–7:30 PM בשבת (חופף ל-08:00–16:00)
7833,Dunkin' Audubon Ave,New York,United States,"398 Audubon Avenue, Manhattan, NY 10033, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJYr3BhYNygNxZyZ22""}",,,פתוח 6:00 AM–3:00 PM בשבת (חופף ל-08:00–16:00)
7834,Dunkin' Avenue J,New York,United States,"1410 Avenue J  Brooklyn, NY, 11230, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJbAw1MsLRvUn1Ksc1""}",,,פתוח 5:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7835,Dunkin' Avenue P,New York,United States,"418 Avenue P, Brooklyn, NY 11223, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJdhV5RD7P5vNUyYAt""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
7836,Dunkin' Avenue U,New York,United States,"6620 Avenue U, Brooklyn, NY 11234, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJgBZVfdCph5WMJQKk""}",,,פתוח 5:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7837,Dunkin' Coney,New York,United States,"906 Coney Island Avenue, Brooklyn, NY 11218, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJiUUZkPQ38gqSWF6N""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 5:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7840,Dunkin' Flatbush,New York,United States,"1922 Flatbush Avenue, Brooklyn, NY 11210, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJkt5ucV4HFnJ6jjkr""}",,,פתוח 5:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7841,Dunkin' Flushing,New York,United States,"79-27 Main Street, Flushing, NY 11367, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJoPtvTy43sgxNW6ea""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 5:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7842,Dunkin' Fort Hamilton,New York,United States,"4912 Fort Hamilton Parkway, Brooklyn, NY 11219, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJqvCWd1PqvMoXAQBV""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 5:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7845,Effy's Cafe,New York,United States,"104 West 96th Street, Manhattan, NY 10025, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJtCNMRmFJUX5tdpwd""}",,,פתוח 8:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7892,Hummus Kitchen Hells Kitchen,New York,United States,"768 9th Avenue, Manhattan, NY 10019, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJvaVUKFBpJf6dpsJR""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 11:30 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7894,Hummus Kitchen UES,New York,United States,"1613 2nd Avenue, Manhattan, NY 10028, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkJyPuU9qXLnh8AmDtn""}",,פתוח עד 10:30 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7895,Hummus Place,New York,United States,"305 Amsterdam Avenue, Manhattan, NY 10023, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkK1fqAJiNsXp9LwmRA""}",,,פתוח 11:30 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7897,Insomnia Cookies - Penn Station,New York,United States,"One Pennsylvania Plaza Suite C108 New York, NY, 10119, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkK4BPr7aHkpTEKYsNg""}",,פתוח עד 3:00 AM בערב שישי (אחרי 21:00),פתוח 6:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7898,Insomnia Cookies Fresh Meadows,New York,United States,"176-69 Union Tpke,  Fresh Meadows, NY , 11366, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkK6hhEFfbPZZeLrWNU""}",,פתוח עד 3:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7908,Juice Press Tribeca,New York,United States,"415 Greenwich St, New York, NY, 10013, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkK9UdiYbazhZ8GQG3V""}",,,פתוח 9:00 AM–5:00 PM בשבת (חופף ל-08:00–16:00)
7933,Krispy Kreme Penn Station,New York,United States,"Two Penn Plaza Amtrak Level New York, NY, 10001, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKCE5g43unytgsp15f""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 6:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7934,Krispy Kreme Times Square,New York,United States,"1601 Broadway,  New York, NY, 10019, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKEuJzXm1LCS5WeszU""}",,פתוח עד 2:00 AM בערב שישי (אחרי 21:00),פתוח 7:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7935,Krispy Kreme Upper East Side,New York,United States,"1276 Lexington Avenue (and 86th St) New York, NY, 10028, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKHFTECWiP6kCPgJrF""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 6:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7941,Le Basque,New York,United States,"15 Union Square W,  New York, NY , 10003, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKKZrHP8WDXLczMh5F""}",,,פתוח 11:30 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7969,Mezze Mediterranean Pizzeria,New York,United States,"100-18 Queens Boulevard Forest Hills, Queens, NY 11375, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKMuFU5c7fCgQWnXd9""}",,,פתוח 11:00 AM–8:30 PM בשבת (חופף ל-08:00–16:00)
7978,Mill Basin Deli,New York,United States,"5823 Avenue T Brooklyn, NY, 11234, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKQCQgAnLG3gfWhJub""}",,,פתוח 9:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7983,Modern Bread and Bagel Chelsea,New York,United States,"139 West 14th St, New York, NY, 10011",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKSv8GyzjoqLyw1K25""}",,,פתוח 8:00 AM–5:00 PM בשבת (חופף ל-08:00–16:00)
7984,Modern Bread and Bagel Midtown East,New York,United States,"630 Lexington Ave, New York, NY 10022, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKVH1JPoWKYvQij2P5""}",,,פתוח 8:00 AM–4:00 PM בשבת (חופף ל-08:00–16:00)
7985,Modern Bread and Bagel UES,New York,United States,"1427 3rd Ave New York, NY, 10028, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKXwF5juqbsexN1WPa""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 8:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7994,Mozzarella,New York,United States,"264 Lee Avenue, Brooklyn, NY 11208, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKaJsNkSK9QfeaAMC8""}",,,פתוח 8:00 AM–7:30 PM בשבת (חופף ל-08:00–16:00)
8002,Naim Pizza,New York,United States,"3904 15th Avenue  Brooklyn, NY, 11218, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKcz6ukbcM5u4wfcaB""}",,,פתוח 10:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
8006,Next Stop Vegan,New York,United States,"88 Livingston St, Brooklyn, NY, 11201, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKfPiYHh1AphB7JbtF""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7354,המלך דוד – בשרי,Prague,Czech Republic,"Hybernská 1674/42, 110 00 Nové Město, צ'כיה., Prague",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKhj6yoCKoam1fD6NE""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
7355,המלך דוד – חלבי,Prague,Czech Republic,"Hybernská 1674/42, 110 00 Nové Město, צ'כיה., Prague",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKkBCHdfSS2VMY2PCL""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
8392,Hotel da Música,Porto,Portugal,"Largo de Ferreira Lapa 21, Porto, 4150-323, Portugal",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkKnYpjbGtaDZsEsqhM""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
