"id","final","source","old_name","old_address","old_lat","old_lng","google_place_id","google_name","google_address","google_lat","google_lng","name_sim","distance_m","business_status","food_signal","google_primary_type","google_types","google_phone","google_rating","rating_count","opening_hours","has_photo","photo_name","photo_attribution","llm_verdict","llm_conf","llm_reason","google_maps_uri","resolved_final","collision","buckets","severity"
"3099","verified","llm","אושי אושי חולון","סוקולוב 49, חולון, Israel","32.0229598","34.7758915","ChIJJbOI0Za2AhURDI3_JD1rhJI","Oshi Oshi","סוקולוב 49 (רשמו בווייז שנקר 45, עמוס בשל עבודות הרכבת הקלה סניף נוסף בקניון חולון, Sokolow 7, Holon, 5826803, Israel","32.012287799999996","34.779430399999995","0.364","1233","OPERATIONAL","food","asian_restaurant","asian_restaurant;restaurant;food;point_of_interest;establishment","03-651-4441","4","1278","Monday: 10:30 AM – 12:00 AM | Tuesday: 10:30 AM – 12:00 AM | Wednesday: 10:30 AM – 1:00 AM | Thursday: 10:30 AM – 1:00 AM | Friday: 10:30 AM – 3:30 PM | Saturday: 8:00 PM – 1:00 AM | Sunday: 10:30 AM – 12:00 AM","yes","places/ChIJJbOI0Za2AhURDI3_JD1rhJI/photos/AaVGc3nLL-o5NAjKWO5gfzAHCaExZqDdbNfSwMbcn_ah4_BLzqmcc8aR_7O8-2dwqGAhU0MbxsQbUoJnkPB35ei6lB7bU--aLmPrvHxvqKz4wZB1GKgPLbWz-5YnnB3PyfhO9z49XPY0mFi08DMDoLb8Oywh9ixUHD9lKJtCzy1CrGQ3W3vW-AsLkZfuOhxT_xO49sjKpeFoEOYtEf_OzNIime4UvwZ3C-GYFPkKjahfMVGyWZ1aZgiHjcDNmYN3h8V306Oxfic58iSMeTprMQokOL06jQX-zw8JbfFGWkslmdEpANP8-OTyefKO7UbMHHxA1SASD17A0hY3bTi0TGSKN8QFfXQqHaFHmcLkaC2AnyNL0WkJnVfLbey1PG0gr4_npERaWy7d2d8UPn_Og3yCAqb4bvAUhCvKCWXLwN9xGGv0nQT-vj_bYLkTH03pqg","אושי אושי חולון","yes","0.95","Unique name 'Oshi Oshi' matches perfectly (Hebrew-English transliteration). Both reference Sokolov St in Holon. Google's address explicitly mentions 'Sokolov 49' as the primary location and notes temporary relocation due to light rail construction, confirming this is the same business despite distance calculation anomaly in the provided data.","https://maps.google.com/?cid=10557681336821189900&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · רשת + מרחק גבוה · LLM עם name_sim נמוך","12"
"3362","verified","llm","בי12 בשר קצבייה ויין","שד' שלמה המלך 2, ראש העין, Israel","32.0952929","34.9533225","ChIJGUAznXI3HRURpITP1WL0TIM","B12 prime קצביה ומסעדה בראש העין","Sderot Shlomo HaMelech 2, Rosh Haayin, 4802914, Israel","32.0932203","34.941534","0.350","1134","OPERATIONAL","food","food_store","food_store;store;food;point_of_interest;establishment","050-769-0099","4.6","139","Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 7:00 AM – 2:00 PM | Saturday: Closed | Sunday: 9:00 AM – 11:00 PM","yes","places/ChIJGUAznXI3HRURpITP1WL0TIM/photos/AaVGc3kD5r7rv1IK9zOSWEA25XXswABmRy8fpx1_7mt-f2Aos0eSriK4H4cettruKRTRMqcRjPl2g-9COJP-kOD03bPNU4mPcC4M384AgbzedidB31Eimi7jN49q2jjD64PlM2-uD9zre-KzudK092QnZybDIm-BJxVD4k9hu52F3cE1B9TDJJf3MCt1jEVM3Mhvf-MPu9ngpWMMm2dolxSVhCXiW1bQhbyRIjaXBy-fi9UQ-I51Gw9H5QToXyaZBBgt6TlTQ6IkuRah2CSAlLnKolUzlI039UAfUA9rFyif3mEJSjH2g1wAkTVZF6ZjfkOrsPgJbE9tzUCtc9nY8xAob2U40ulzh0URkCa73EyMSzi6MVj8QcUegbvuXmY2S5uO6lwFr9zgnMh6dn2_t7IntG_vVezFVDje0_JBModz2bm0FVVDYFJ0PkhNCy9FZavx","B12 prime קצביה ומסעדה בראש העין","yes","0.95","Same street address (Sderot Shlomo HaMelech 2, Rosh Haayin). Names match: 'בי12' (B12) + 'בשר קצבייה ויין' (meat butchery & wine) corresponds to 'B12 prime קצביה ומסעדה' (B12 prime butchery & restaurant). Large distance (1134m) is anomalous but exact street+number match with matching unique name indicates same business. Likely GPS/coordinate error in one system.","https://maps.google.com/?cid=9461205622529688740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM עם name_sim נמוך · Google primary type חשוד","12"
"3143","verified","llm","ארקפה","מצדה (כנרת) 5, פרדס כץ, בני ברק, Israel","32.0873899","34.8324376","ChIJPZfqeylKHRURu7w6lhJZ1eg","Arcaffè","Kinneret St 5, Bnei Brak, 6515252, Israel","32.0947008","34.8242547","0.250","1120","OPERATIONAL","food","cafe","cafe;deli;bakery;food_store;food;store;point_of_interest;establishment","050-670-4777","4.1","339","Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: Closed | Saturday: Closed | Sunday: 7:00 AM – 7:00 PM","yes","places/ChIJPZfqeylKHRURu7w6lhJZ1eg/photos/AaVGc3lUZ2IEaNF40-wKOZ4saXXjZJnZbh0p_nI0Au6fhgvoSYoVnueXbWGnAnFcX7EyyG-GrblENtVl3yoNL9IcqX-sMMy0yYNEpUjwUtv0DBK5lKEY_DRka2XLJO4EjfsaoKmDI6kLLfzNSl0VegNcLbN0oQvYMGNwwgwJNVBZq3zYUUWq9x6UMtVy9Ke1y024jnlzUFiB9-hn6cd1kR1OTqCtOENxdakES4-L7FFg9OVhPArLMWyuN4Zner1EbjR75XHGYvUBoLc4pJJGzbW15YXaNyQVGQ-GVajo4RcAfMDWRbMSNfCFLMbx_LNxBue_zqca5hw9yW96H0YDJarfI5S2E8wu4FCMAoypoUSbBL8UDDO2JYTcO0qYFgLw1G8klehrTVriaYdEwfg_lkC-nwQMAK2yQtRv23SsFy1ln1is5A","משה דולב","yes","0.95","Chain name 'ארקפה' (Arcaffè) matches exactly. Address components align: street 'מצדה (כנרת)' = 'Kinneret St', house number 5 matches, city Bnei Brak matches. Large distance (1120m) is likely coordinate error, not a disqualifier for chain stores. Street and house number clearly match.","https://maps.google.com/?cid=16777413923203366075&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · רשת + מרחק גבוה · LLM עם name_sim נמוך","12"
"4980","verified","llm","פיצה הום ירושלים","אגודת ספורט בית""ר 1, קניון ירושלים, Israel","32.0852997","34.7818064","ChIJs_pShI7XAhUR4ErC3cnKbDA","Home Pizza","Derech Agudat Sport Beitar 1, Jerusalem, 9695989, Israel","31.751378999999996","35.1868457","0.222","53292","OPERATIONAL","food","pizza_restaurant","pizza_restaurant;restaurant;food;point_of_interest;establishment","02-679-0999","3.9","64","Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 2:30 PM | Saturday: 6:00 – 11:00 PM | Sunday: 9:00 AM – 10:00 PM","yes","places/ChIJs_pShI7XAhUR4ErC3cnKbDA/photos/AaVGc3nuAzlnMVoiPeNcP4I952AY6iJXQ17cqV9IINUljTKWFjOlJZ6X4wUywtGKcHISrAWhKQq4nTTbEusPaawoqAXygkRB6iItV6XbUQilqvLPn4yon8193P2BppapA2izl2UVXr8LBjMR3c5_7CGDwFZKUzvX345I6QJ23FwVrTZdBH9TyFFg2Xp_syh6W-PwCy7mEKptwP7WzRukSlYSfzv21uwSqW7pWQLzkFDTqoA4zBeM7zpZVTyaT5_uqbCXapZ3QZttyU5jbBJb0jowmQZS-SGnut4dkW7iG_qWFiz1-ALRKILn1vcBjorikemTVbJbazjk24ozMt3gC4kGqGDAPyJNKMNxU5_yOUDXjEVJF60b8knZqV31pflYSEyGweepycxYzKs9BFVq40U4z0JYR88Z885W5xO4frU6CgPCxw","יעקב ליבמן","yes","0.92","Name matches (פיצה הום = Home Pizza translation). Street address aligns: 'אגודת ספורט בית""ר 1' = 'Derech Agudat Sport Beitar 1'. Same city (Jerusalem). Large distance_meters value appears to be a coordinate system error (likely latitude/longitude confusion), not indicative of different locations. The postal code and specific street address confirmation are reliable.","https://maps.google.com/?cid=3489386779663026912&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"5551","verified","llm","כריך","שד' פנחס בן דוד 1, רחובות, Israel","32.0852997","34.7818064","ChIJ-y8HHt23AhURL4xYM7mlCS4","הכריך רחובות","Sderot Pinhas Ben David Kapra 1, Rehovot, Israel","31.880107100000004","34.8127713","0.333","23003","OPERATIONAL","food","restaurant","sandwich_shop;restaurant;point_of_interest;food;establishment","08-615-4500","3.9","159","Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM","yes","places/ChIJ-y8HHt23AhURL4xYM7mlCS4/photos/AaVGc3l8EbyRx__Q9r0KvXjX1IUYYxVfOMqB139GkceES-L7N99LQBo3bq1mc-AvpSAlm2smKZxcovz1svUHR0l0at1uDpB8jXQsmVO2DDmLQijGo74FLlR8FQ-MsdjiziNAxLS_9zzNBCGvBQ0Uva8HeYs2VWi7wIHgbYuW6Sob_rDXtsZU4sGQScwm-NviSLA2KdJJM_lRDE-3lsVMyGX-C5I59zqZp7J7tYkRaBw8oeIvbhf57CgBkSgnEPIwVwJdHp2uhb-0CBO81bSuyvr2nzag27s0Iu8P09yiaFyTCFxVMgB1V3WOzenWthmDcFrMKZ5EB3BS_Jss6i7Jfc2-Pdco69x7bZ4EpCI70_G6ASyc4FAqPQp42yEwHvpWsMq4ykSxO0MOol1jXi7b5b_pY9vZ70m97HCpy52XGjw3BtOhEA","הכריך רחובות","yes","0.92","Street name matches (Sderot Pinhas Ben David = שד' פנחס בן דוד), house number matches (1), city matches (Rehovot/רחובות). B's name 'הכריך רחובות' is a Hebrew translation/variation of 'כריך' (Sandwich/Sandwich shop). Large distance_meters value appears to be a data error; actual addresses align clearly.","https://maps.google.com/?cid=3317364815384054831&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"5430","verified","llm","רוני ודני-בתי מאפה","הר הצופים 74, קניון רחובות ההולנדית, Israel","32.0066223","34.7932022","ChIJAcqz0zC3AhUR3U8M5hIOz-I","דני בתי מאפה סניף רחובות","Har HaTsofim St 74, Rehovot, Israel","31.895954499999995","34.7830941","0.333","12343","OPERATIONAL","food","bakery","bakery;food_store;food;store;point_of_interest;establishment","08-912-1188","4.2","320","Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 2:30 PM | Saturday: Closed | Sunday: 6:00 AM – 9:00 PM","yes","places/ChIJAcqz0zC3AhUR3U8M5hIOz-I/photos/AaVGc3l7ksNPt7z_lvguQKe6VW6qdWEoB1oAXphCTpqP1rqOsXLZ7LgZ47AnDB2h0meJrRt4EAfzpfC4oS0N5t6vTBvdA91bCWiEcxhBv2HBWGCTegSsqyihdKDoPFdCVsSLQKuiLlMDiH4P_qJSdqJj1FHJQZRGAxMfGYgMoSakCKJ-f9ILYrQrnz7eS1zunCtve6_EnLvJEKhxjowMQ--v-WZdeWrpwAhV9JZuF_kbxvJM5NjQwdelDGkdh4eTSeMQmZMmSKFbeMuDtSHAce81Fnjrv4I8w0LIJibKg1VKtM-Aj-0YxUyPPjAdqYHEjjagQZvV4iGfqk0wBCfjKuvMky34bnd787Z51DakfvsC0NU3bB_n-NaKXM8Tc7q0HVywejSFvH03NlccW7o_FM1mJZzepcvVQs1XEcI6yGejhnlz7w","דני בתי מאפה סניף רחובות","yes","0.92","Both list 'Har HaTsofim 74, Rehovot' with matching business names (Roni & Danny / Dani Bakery). Distance shown (12343m) is likely a calculation error given identical street address. Name variants ('רוני ודני' vs 'דני') and 'branch' designation in Google listing are consistent with same business.","https://maps.google.com/?cid=16343297047082586077&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"6176","verified","llm","ג'מס, כפר סבא","גבורי ישראל 2, כפר סבא, Israel","32.082504","34.8438299","ChIJMxkejLM5HRURfBiCjw1AB2g","Jem's Beer Factory","Giborei Yisra'el St 4, Kefar Sava, Israel","32.1754967","34.910344099999996","0.222","12089","OPERATIONAL","food","bar","bar;point_of_interest;establishment","09-793-0079","4.3","2105","Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 3:30 PM | Saturday: 7:00 PM – 12:00 AM | Sunday: 12:00 – 11:30 PM","yes","places/ChIJMxkejLM5HRURfBiCjw1AB2g/photos/AaVGc3mozjX6fwEjZIaDH-2LO2e0DE4qI8vKkXyy2Zi1qjXl-MJ7Wc3Giz8Hx0aI6M4n64r8q6dadNd2_qDxbT6dNnnTrx7KOWLoQw3pkBrK4tih-DELzRxM-BH4ovyaAzpGOc3zCWJNJk-vzAzjij73GtoRMbgKQPXDe4vEfFDoYUExAIAjW453bP8Wo5u4ZFbDxo0H-nVCDjUEJbcZeUixYw50Z43aG_22ovi_PXs_9m_hSkomWY-h6w8YddRao30fXpklg7FdLub2KyUd_swoZAU3kQXPhg6tITyOQFYdxUYidSrHG_fNt1IlSEALNu0UTTlo5N4ROq8eJnGyCBqgNScynei3GAMYeSUuJ2TZIbYel9uG1ugvdP9KdOK62ZTpnJMOjJOGdJz75eLxpmYxBhDSdd-uKOhinIp7CI61peEbtg","Tanya Yashin","yes","0.92","Name matches (ג'מס = Jem's), same street (Giborei Yisra'el/גבורי ישראל) and city (Kefar Sava/כפר סבא). House number difference (2 vs 4) is minor and typical of database errors. Large distance_meters appears to be calculation error; street and address details align.","https://maps.google.com/?cid=7496030531767900284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"3113","verified","llm","לחם בשר נמל תל אביב","האנגר 14, נמל תל-אביב, Israel","32.0212221","34.7969579","ChIJ9cF5eApMHRURdG7zR8RlAxA","Lechem Basar","Yorde Hasira 1, Hanger 14, Tel Aviv-Yafo, Israel","32.099078","34.7735585","0.357","8934","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","03-525-2558","3.6","4017","Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 PM – 12:00 AM | Friday: 11:30 AM – 4:00 PM | Saturday: 8:45 PM – 12:30 AM | Sunday: 12:00 – 11:00 PM","yes","places/ChIJ9cF5eApMHRURdG7zR8RlAxA/photos/AaVGc3mjMcbUE5agCfnDPBptrkESqUHpxnnQUV8zqUahfg2BS5KedmTsWvxAwDxdfgMkLxAFHqDQRZfz2AjmphPKi-CluAyPhozi_0NWQ8yvWEGrPc_ThQMgN5iCnlLfmeFoyk1joVCCzPAzJ9_0TUnhlzbsvSliAyNSj-30VMtjzDoDV9unKPxgB8ZLD6y1uVu8R-ZrNB37t971ll5oLtl4M-3bONtHtlDMDCttxDyPbGbX2dytB0C-mfg-47NU9yhge7gdyattnhflX3PdFT_8ysYXW84rnc9tCPMo89ytdrP70_wT28P7hLjd_qw3VRBidubKdbcTwIUDy2XxHBQ1Y3NM9FMDhRqalE9vLfSf9YJQCibD5gxQUj9JqAkyUTVGDXvLSjhSXKo-5vgyeIwC7xg5Loy5Kvt9Q-F2k-LNqvOsJLCb","Lechem Basar","yes","0.92","Names match (לחם בשר = Lechem Basar, both reference meat/bread). Address matches: both at 'Hanger 14' in Tel Aviv port area. Large distance (8934m) is anomalous but likely GPS error since street addresses clearly align. Unique name and consistent address details strongly indicate same business.","https://maps.google.com/?cid=1153877823232110196&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"3981","verified","llm","הפינה הירוקה","שד' רוקח ישראל 80, צפון תל אביב, Israel","32.1409135","34.8429211","ChIJK0kx391LHRUR8-JATKVYKwE","Hapina","Rokach Blvd 80, Tel Aviv-Yafo, Israel","32.1004354","34.8015086","0.333","5956","OPERATIONAL","food","restaurant","restaurant;food;point_of_interest;establishment","03-642-2741","4.1","550","Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: Closed | Sunday: 10:00 AM – 5:00 PM","yes","places/ChIJK0kx391LHRUR8-JATKVYKwE/photos/AaVGc3n2e0kKYh85zzps7pn6PvE_jtDoZbeROQkZdexZot8SWjmfzcArSGUaSowFVDHu6Olo3zm3nV3Q3IKBGIsyVPe0D0OwLE7NmFNmDngL0QYNzbTV8m_c5_Gw4LhkwGKovS_LSMBgqAAFBlr2Lc7N110asMQi_LMCaI7fvbsFbS9ctRb1K1qf1uh15CAEcwZGDI1wa8du_ZP1VAcR8P6n9HHOil6YDTKhrZZ2ndNTFxa0dFI5UK75inohdhuzZxDOkzQ-bzGzL-YFlfVnLxHTDUHCt5EetTb4Qq1u-rKgTfofXZoPUcjycmR3oxMeul5DbB9zgsSlkqDTdpIttNRbkLAKcy8HGg1xqXNQrXEOVQ2-K1zCP0Bv4MDu5My6IBQgErXdyNpDG5V34Ot6THycELVf6KzJFkNC_gUtCpjg2QpiOw","הפינה הירוקה אירועים","yes","0.92","Name matches (הפינה הירוקה='Hapina'/The Corner), exact street match (Rokach Blvd 80), same city (Tel Aviv). Large distance suggests coordinate error in one database, but street+house number alignment is clear. Unique named restaurant.","https://maps.google.com/?cid=84258485008655091&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"7112","verified","address-first","B-FRESH- ערבה","פונדק עין יהב, עין יהב","30.6167","35.25","ChIJUTxf9ibVAxURqgw_vaZL7VE","B-FRESH פונדק עין יהב ערבה","פונדק, עין יהב, Israel","30.62077","35.1948413","1.000","5298","OPERATIONAL","food","juice_shop","juice_shop;food;point_of_interest;establishment","052-474-2466","2.3","3","Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 7:00 PM","no","","","","","","https://maps.google.com/?cid=5903457866064268458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","address-first עם כתובת שלנו חלשה/עיר בלבד · address-first + מרחק גבוה · verified בלי תמונה · כתובת מקור כללית + מרחק","11"
"6469","verified","llm","גרג קיטשן עיר ימים","בני ברמן 2, נתניה","32.3226","34.8528","ChIJ-bLX55FAHRUR24_Kvqi9zRA","Greg Cafe","Beni Berman St 2, Netanya, Israel","32.2789976","34.8471006","0.273","4878","OPERATIONAL","food","cafe","cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment","09-898-9111","3.5","1036","Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 2:30 PM | Saturday: Closed | Sunday: 9:00 AM – 9:30 PM","yes","places/ChIJ-bLX55FAHRUR24_Kvqi9zRA/photos/AaVGc3ltJx-63iTu1bFTMQyeS5JKb1eSFn9UB8d1RI2fPWAZY1ozVmffPLSg704fm4tCT8sCs_49AiOvoY7O095YPebw3in00iXHflanB00T5ENWGVtt9MWL6UE9trOYtp_q8zLAXm_59nJkz2OKiyObiRo4Nfh02aKVqqbo94PnxCdycmsaWMYllw0rlGR7-nONNVnx3xLaiXgwceib65cA--nO1SXb4_ZG9KgdkSFKo_0Va6QGjjjKHKnGs-ljxTuzutEAvoP79IA4eqsmA56Z1h5fcCPCI9_t6oScCeDU9FZIY0jyf3HZNZYF4LwANKdWtzSnTjAdSdow80ExnKiAwJECUGOHPH-Ef5JBKPC-DmZQAK-azsoLdsrG8uLkD6H8jHpCN-cdHJk6-XZ6sm1po7eqlDm1rkezdd0oRt3f4vo","duby cohen","yes","0.92","Street name 'בני ברמן'='Beni Berman' and house number 2 match exactly. 'גרג קיטשן'='Greg Kitchen' translates to 'Greg Cafe' (both Greg-branded food businesses). Distance metric (4878m) appears to be a data error given perfect address match. Chain name with exact street+number match = same location.","https://maps.google.com/?cid=1210832407285632987&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"5933","verified","llm","סאגה בר","פרופסור דן שכטמן 10, חדרה, Israel","32.440742","34.9401053","ChIJ-SKT4b8THRUR2Dj5bpFgwUo","Saga bar - מול החוף וילג'","שכטמן 10, Hadera, 38000, Israel","32.4416995","34.894962299999996","0.250","4238","OPERATIONAL","food","bar","bar;cocktail_bar;restaurant;food;point_of_interest;establishment","053-339-9059","4.3","420","Monday: 7:30 PM – 1:00 AM | Tuesday: 7:30 PM – 1:00 AM | Wednesday: 7:30 PM – 1:00 AM | Thursday: 7:30 PM – 2:00 AM | Friday: Closed | Saturday: 8:30 PM – 2:00 AM | Sunday: 7:30 PM – 1:00 AM","yes","places/ChIJ-SKT4b8THRUR2Dj5bpFgwUo/photos/AaVGc3kMJ93hinuwU9fgX_Lp3P2ODvq8TyGuqUQt5513fFDJRcax-i29NJ59iS2ju4K-krOQSBMuKA547WVyJFreVJofgWJnONAJHKsNlzTz_pQdLzBKFm9ANKLMmD0T9IROK4ETRpwOI2cQDPNCA7qF13Cs97mh6baKwHN45cbXTC0aunK-gXnOyN3eivOSQ1bwywr4KdEWC7YxzdY83SQrl9pEKtSrgpuOOuCuNMuqbRPsDZfH5cR69D5Ig5l8xnhCP4HMrCUW6D337Vhi3NG50qsF3Ox1EZBy_u3gtalfXewcr4l4WmlDH2FOgMlSdbljNpC0Vn5sxEN_pS6e1xMDEuewuj7SOnTkVHtHWvGBelB-HykxulJwagyW3j0bWabDvWIveTH2HGQEuw62SOPBpjsY4SofMOdr_wXgf1cqrevCBTgAZV3qAG1h2slco1i-","Saga bar - מול החוף וילג'","yes","0.92","Same business name (Saga bar), same street (Shachtman/שכטמן) and house number (10) in Hadera. Distance of 4238m is likely due to coordinate error in one database, not uncommon for our Hebrew data. Google's additional descriptor 'מול החוף וילג' (near the beach village) is consistent with location details. Address elements align clearly.","https://maps.google.com/?cid=5386692807060175064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
"3115","verified","llm","מפגש ובשר","השדרה המרכזית 15, מודיעין והסביבה, Israel","31.9085744","35.0069297","ChIJRYKwaXbNAhURH3cRQSm93ls","מיט אנד מיט Meet&Meat","השדירה המרכזית 15 ליגד סנטר 1, Modi'in Makabim-Re'ut, 7173002, Israel","31.9222966","34.9676908","0.100","4006","OPERATIONAL","food","restaurant","restaurant;steak_house;bar_and_grill;american_restaurant;bar;food;point_of_interest;establishment","050-685-5949","4.4","1273","Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 11:30 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 10:30 PM","yes","places/ChIJRYKwaXbNAhURH3cRQSm93ls/photos/AaVGc3lRswDweJGIiiGpiFx43P4JenLv07nLHHNZXP--bbHJZu0dgyVpm4UQ-W7RdTnMEUNrRzgYo05Zwc0XHRicWQc0e7TrJPUeeDQg2krKB5zIRHFzbRL85DixeDCfkWgjM1RVwmVycnNOfiPDPJ0WuAEkqbLI1rr-lbidFAv-CPz1vs39JfvDoMkXyB0GwLOGsih_itnkooEEssubQybAccQ4GGmU3yDbAOYm-8Pmx3331Ttu--8UxsT6Xcw37fSj6PNK-vmP-sOeelE9d0GEBvU_CfgOVePmb-_zCKoGH_9DVryIJ5OHRpnaXAn002UbQg0rhn6uwByQFSDIjP2EWZ2qOkNAULGfFe9k_jEHfGGt7nX-iQJgTwL5JXEyzDXaVQ4ktHE9CVQwDX2Q1MCC463tTiNDhM5_2Bm3NXv3lzkuWMI8","מיט אנד מיט Meet&Meat","yes","0.92","Same street (השדרה המרכזית) and house number (15) in Modi'in. 'מפגש ובשר' (Meeting & Meat) and 'מיט אנד מיט' (Meet&Meat) are translations/transliterations of the same name. Distance discrepancy (4006m) likely due to coordinate errors in our database, not address mismatch. Both are food businesses with matching street addresses.","https://maps.google.com/?cid=6619936487164180255&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","verified","","מרחק גבוה + שם חלש · LLM confidence מתחת 0.95 · LLM עם name_sim נמוך","11"
