id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
2948,verified,0.95,0.700,52,דודו אוטמזגין,Dudu Outmezgine,no,"הפלמ""ח 25, כרמיאל, Israel","Ha-Palmakh St 27, Karmiel, Israel",yes,dist=52m name=0.70 close-proximity
2949,flagged,0.7,0.250,231,feel eat,sweetal גבעת אבני,no,"גבעת אבני, Israel",,no,dist=231m name=0.25 needs-review
2950,flagged,0.4,1.000,438,פיצה לשובע נהריה,פיצה לשובע,no,"ההגנה 20, נהריה, Israel",,no,dist=438m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2951,no_match,0.2,0.333,570,ביגה חיפה,Biga,no,"אח""י אילת 15, קריית חיים, חיפה, Israel",,no,dist=570m name=0.33 no-match
2952,flagged,0.4,0.444,1901,סביח'ס,סביח הצפון,no,"ארלוזורוב 5, קריית שמונה, Israel",,no,dist=1901m name=0.44 business=CLOSED_PERMANENTLY (non-operational)
2953,verified,0.95,1.000,13,cofix,Cofix,yes,"בן עמי 16, עכו העתיקה, Israel","Ben Ami St 16, Acre, Israel",yes,dist=13m name=1.00 close-proximity
2954,no_match,0.2,0.091,768,חיימיקו,Community Center Arthur Fox,no,"קריית שמונה, Israel",,no,dist=768m name=0.09 no-match
2955,no_match,0.2,0.143,307,קוג'י סושי,Koji,no,"החלוצים 32, ראש פינה, Israel",,no,dist=307m name=0.14 no-match
2957,flagged,0.4,1.000,913,בית הקצב,בית הקצב חריש,no,"דרך ארץ 47, חריש, Israel",,no,dist=913m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2958,flagged,0.4,1.000,2928,קפה נמרוד,קפה נמרוד,no,"שד ירושלים 1, קריית מוצקין, Israel",,no,dist=2928m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2959,flagged,0.7,0.125,91,ערמונים,Sderot HaGa'aton 33,no,"שד' הגעתון 33, נהריה, Israel",,no,dist=91m name=0.13 needs-review
2960,no_match,0.2,0.100,1583,קרניבור- אירועי גריל אסאדו,הטאגין,no,"חצור הגלילית, Israel",,no,dist=1583m name=0.10 no-match
2963,flagged,0.7,0.269,119,הבישולים של אמא,אחים ממן - מסעדת בשרים כשרה למהדרין בקרית שמונה,no,"קריית שמונה, Israel",,no,dist=119m name=0.27 needs-review
2966,flagged,0.7,0.750,266,דקס,Decks Restaurant,no,"דרך גדוד ברק, טבריה, Israel",,no,dist=266m name=0.75 needs-review
2968,verified,0.95,1.000,12,אצל בני,אצל בני,yes,"החלוץ 23, חיפה, Israel","HeHaluts St 23, Haifa, Israel",yes,dist=12m name=1.00 close-proximity
2969,no_match,0.2,1.000,5389,מסעדת רם,מסעדת רם,no,"האיצטדיון 6, חיפה, Israel",,no,dist=5389m name=1.00 no-match
2970,no_match,0.2,0.111,831,מסעדת כוכב המזרח,Zozo Restaurant,no,"חלוצי התעשייה 100, חיפה, Israel",,no,dist=831m name=0.11 no-match
2971,verified,0.88,1.000,136,שניצליאם,שניצליאם,yes,"שמעון דהאן 10, טבריה, Israel","Shim'on Dahan St 16, Tiberias, Israel",yes,dist=136m name=1.00 near+name
2973,no_match,0.2,,,עזיזה'ס-סנדביץ של סבתא,,no,"טרומפלדור 37, עכו העתיקה, Israel",,no,no-candidate
2974,flagged,0.7,1.000,1066,הגלריה בכפר,הגלריה בכפר,no,"שריד, Israel",,no,dist=1066m name=1.00 needs-review
2975,flagged,0.4,1.000,24,דאישו ראש פינה,דאישו ראש פינה - כשר - daisho,no,"התפוח 1, סנטר הגליל, ראש פינה, Israel",,no,dist=24m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2977,no_match,0.2,0.190,670,המחבת,חמת גדר המרחצאות המודרניים,no,"חמת גדר, Israel",,no,dist=670m name=0.19 no-match
2980,no_match,0.2,0.091,304,הגדא בר אוכל,Alexander Local Diner,no,"שד' הגעתון 21, נהריה, Israel",,no,dist=304m name=0.09 no-match
2981,flagged,0.4,1.000,95,Furman's,Furman's,no,"יהודה איתין 5, חיפה, Israel",,no,dist=95m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2983,no_match,0.2,0.412,419,מפגש השווארמה,פלאפל שווארמה בר ששת,no,"אהבת ישראל 3, בית שאן, Israel",,no,dist=419m name=0.41 no-match
2984,verified,0.95,0.500,12,סביחוש,Samurai Sushi Bar,no,"הנשיא ויצמן 25, עפולה, Israel","Ha-Nasi Weizman St 25, Afula, Israel",yes,dist=12m name=0.50 close-proximity
2985,flagged,0.7,0.000,134,קפה פלפלת,קפה קפה נהריה,no,"נהריה, Israel",,no,dist=134m name=0.00 needs-review
2988,flagged,0.4,0.500,1235,צ'ק אין בורגר,Check-In Burgers,no,"דרך הבנים 1, קניון הגליל העליון, חצור הגלילית, Israel",,no,dist=1235m name=0.50 business=CLOSED_PERMANENTLY (non-operational)
2989,verified,0.88,1.000,206,חומוסון,חומוסון,yes,"דרך יחיעם 4, נהריה, Israel","Derech Yehi'am 17, Nahariya, Israel",yes,dist=206m name=1.00 near+name
2990,flagged,0.7,0.000,107,בית השניצל,Acre Mall,no,"שלום הגליל 1, קניון עכו, Israel",,no,dist=107m name=0.00 needs-review
2992,verified,0.88,0.667,194,שניצליין,שניצל 20 טעמים,no,"התמר 3, יקנעם, Israel","קניון ג'י, צמוד למאפיית אגמי, HaTamar 2, Yokne'am Illit, Israel",yes,dist=194m name=0.67 near+name
2993,no_match,0.2,0.160,291,רוביS,"SMT אלקטרוניקה, גיימינג ומעבדת סלולר",no,"שד' בן גוריון 84, קריית מוצקין, Israel",,no,dist=291m name=0.16 no-match
2994,verified,0.95,1.000,68,קפה אייזיק,Cafe Izik קפה אייזיק,yes,"הרב ויינריב 23, טירת כרמל, Israel","Ha-Rav Veinrob St 23, Tirat Carmel, Israel",yes,dist=68m name=1.00 close-proximity
2995,verified,0.95,0.500,6,"פיצה רשב""י",Pizza Rashbi Karmiel,no,"שד' קק""ל 98, כרמיאל, Israel","Sderot Kakal 98, Karmiel, Israel",yes,dist=6m name=0.50 close-proximity
2998,verified,0.88,1.000,154,פיצה האט,Pizza Hut,no,"ויצמן 63, נהריה, Israel","Weizman St 63, Nahariyya, Israel",yes,dist=154m name=1.00 near+name
2999,verified,0.95,1.000,56,רולדין,רולדין,yes,"מעלה כמון 5, כרמיאל, Israel","קניון חוצות, מעלה כמון 5, כרמיאל, Israel",yes,dist=56m name=1.00 close-proximity
3000,verified,0.95,0.333,11,קייטרינג מאכלי השף,המטבח של גלית קייטרינג כשר למהדרין,no,"התיכון 19, חיפה, Israel","Ha-Tikhon St 19, Haifa, Israel",yes,dist=11m name=0.33 close-proximity
3001,no_match,0.2,1.000,5207,פיצה בעמק,גלידה בעמק / פיצה העמק,no,"גבעת אלה, Israel",,no,dist=5207m name=1.00 no-match
3003,flagged,0.4,1.000,40,בונז'ור spoons,SpoonS,no,"הנשיא ויצמן 13, עפולה, Israel",,no,dist=40m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3005,flagged,0.4,1.000,39,פלאפל מישל,פלאפל מישל,no,"אח""י אילת 21, קריית חיים, חיפה, Israel",,no,dist=39m name=1.00 business=CLOSED_TEMPORARILY (non-operational)
3006,no_match,0.2,0.192,1664,מיני בורגר,"בורגרים טירת הכרמל, כשר למהדרין",no,"הרצל 33, טירת כרמל, Israel",,no,dist=1664m name=0.19 no-match
3007,flagged,0.7,1.000,1187,בורגרים,"בורגרים קרית שמונה, כשר למהדרין בשר חלק",no,"קריית שמונה, Israel",,no,dist=1187m name=1.00 needs-review
3008,flagged,0.4,0.200,25,קויאה,Koya Burger bar,no,"שוהם פארק התעשייה 13, קיסריה, Israel",,no,dist=25m name=0.20 business=CLOSED_PERMANENTLY (non-operational)
3009,flagged,0.4,1.000,438,עידן הפלאפל,עידן הפלאפל,no,"ההגנה 20, נהריה, Israel",,no,dist=438m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3010,no_match,0.2,0.429,721,הפועלים,Bank Hapoalim,no,"להב 42, כרמיאל, Israel",,no,dist=721m name=0.43 no-match
3011,flagged,0.7,1.000,876,המקום,המקום,no,"שאול המלך 27, בית שאן, Israel",,no,dist=876m name=1.00 needs-review
3012,flagged,0.4,1.000,76,דרך האוכל,דרך האוכל,no,"חניתה 16, חיפה, Israel",,no,dist=76m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3013,verified,0.88,1.000,127,שירת הים,שירת הים,yes,"שלומי, Israel","האסיף, Shlomi, Israel",yes,dist=127m name=1.00 near+name
3014,no_match,0.2,0.167,626,איטאיט,Derekh Khativat Golani 66,no,"חטיבת גולני 66, חיפה, Israel",,no,dist=626m name=0.17 no-match
3015,verified,0.95,1.000,3,השניצליה,השניצליה של רונית,yes,"שד' קק""ל 99, כרמיאל, Israel","Sderot Kakal 94, Karmiel, Israel",yes,dist=3m name=1.00 close-proximity
3016,flagged,0.4,0.357,1370,בית מאפה צרפתי,המאפה הצרפתי עפולה,no,"שדרות רובע יזרעאל, עפולה, Israel",,no,dist=1370m name=0.36 business=CLOSED_PERMANENTLY (non-operational)
3017,flagged,0.7,0.182,85,קפה עלית-אספרסו בר,קפה קפה עכו,no,"רמז דוד, עכו, Israel",,no,dist=85m name=0.18 needs-review
3020,verified,0.88,1.000,107,באפלו מסעדת בשרים,באפלו מסעדת בשרים,yes,"אלחדיף, טבריה, Israel","פינת מיכאל, אלחדיף, טבריה, 1410001, Israel",yes,dist=107m name=1.00 near+name
3021,no_match,0.2,0.125,346,המוציא לחם,Shilat bakery,no,"הרצל 82, נהריה, Israel",,no,dist=346m name=0.13 no-match
3022,no_match,0.2,0.267,256,על המחבת,משלבת - כהן שמואל,no,"המלאכה 1, יקנעם, Israel",,no,dist=256m name=0.27 no-match
3023,verified,0.95,0.375,21,קפה גרג יקנעם עילית,Greg Cafe,no,"התמר 2, קניון דרכים יקנעם, Israel","Ha-Tamar St 2, Yokne'am Illit, Israel",yes,dist=21m name=0.38 close-proximity
3024,no_match,0.2,0.250,609,מסעדת אמא,Mother Restaurant,no,"רחבעם גנדי זאבי 5, בית שאן, Israel",,no,dist=609m name=0.25 no-match
3025,flagged,0.4,1.000,691,שיפודי התקווה ראש פינה,שיפודי התקווה ראש פינה - כשר מהדרין,no,"ראש פינה, Israel",,no,dist=691m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3026,no_match,0.2,0.250,781,קייטרינג ימנה,נחמן & בתיה kitchen sandwich,no,"הכובשים 55, זכרון יעקב, Israel",,no,dist=781m name=0.25 no-match
3027,verified,0.88,1.000,128,המעיינות (שיפודי בבילה),שיפודי בבילה,yes,"כנסת ישראל 1, בית שאן, Israel","Knesset Yisra'el St 1, Beit She'an, Israel",yes,dist=128m name=1.00 near+name
3028,flagged,0.7,0.000,195,פיצה טיים,PIZZA DONA,no,"ירושלים 710, טבריה עילית, Israel",,no,dist=195m name=0.00 needs-review
3029,flagged,0.7,1.000,547,מקסיקניז,Mexicaneez- מקסיקניז קריות,no,"אח""י אילת 15, קריית חיים, חיפה, Israel",,no,dist=547m name=1.00 needs-review
3030,no_match,0.2,0.667,2083,בריא בר,Rebar,no,"התמר 2, קניון דרכים יקנעם, Israel",,no,dist=2083m name=0.67 no-match
3031,no_match,0.2,1.000,5584,ויינר איטליאנו,ויינר איטליאנו - Vainer Italiano,no,"האיצטדיון 25, חיפה, Israel",,no,dist=5584m name=1.00 no-match
3032,no_match,0.2,1.000,2275,פותח את ידך קייטרינג,פותח את ידך קייטרינג,no,"דרך העמק 2, יקנעם, Israel",,no,dist=2275m name=1.00 no-match
3033,verified,0.88,0.667,247,פלאפל עמר,Falafel Amar,no,"ההסתדרות 5, קריית שמונה, Israel","Kikar Hahistadrut 5, Kiryat Shmona, Israel",yes,dist=247m name=0.67 near+name
3034,flagged,0.4,1.000,589,רסקו 67,רסקו 67,no,"דוד סלינגר 9, קריית שמונה, Israel",,no,dist=589m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3035,no_match,0.2,0.111,3518,בגט נועם,Moshe Boronstein St 26,no,"שפירא משה 26, עכו, Israel",,no,dist=3518m name=0.11 no-match
3038,flagged,0.6,0.250,51,פסטה פאסטה,Nahariya North Mall,no,"אירית 2, נהריה, Israel",,no,dist=51m name=0.25 proximity-name-mismatch
3039,flagged,0.7,1.000,498,מפגש השף,מפגש השף,no,"שאול המלך 70, בית שאן, Israel",,no,dist=498m name=1.00 needs-review
3041,verified,0.95,1.000,15,צנעני,מסעדת צנעני,yes,"ז'בוטינסקי 92, בני ברק, Israel","Jabotinsky St 92, Bnei Brak, Israel",yes,dist=15m name=1.00 close-proximity
3043,flagged,0.4,1.000,163,G27,G27,no,"גולני 27, רמת חן, רמת גן, Israel",,no,dist=163m name=1.00 business=CLOSED_TEMPORARILY (non-operational)
3044,no_match,0.2,1.000,4340,לוצ'נה,לוצ׳נה,no,"שד' המלאכות 1, מודיעין והסביבה, Israel",,no,dist=4340m name=1.00 no-match
3045,no_match,0.2,1.000,9696,אייר קפה,Air Coffee אייר קפה,no,"משה בקר 13, ראשון לציון, Israel",,no,dist=9696m name=1.00 no-match
3047,verified,0.95,1.000,40,שיפודי התקווה,שיפודי התקווה ראשון לציון,yes,"רוז'נסקי 11, ראשון לציון, Israel","Rozhanski St 11, Rishon LeZion, 7574516, Israel",yes,dist=40m name=1.00 close-proximity
3048,flagged,0.7,1.000,435,Who,WHO - בר רופטופ כשר על הים בחוף ראשון לציון,no,"הטיילת 1, טיילת ראשון לציון, Israel",,no,dist=435m name=1.00 needs-review
3050,verified,0.95,0.600,16,ניני האצי,Nini Hachi,no,"בן יהודה 228, תל אביב, Israel","Ben Yehuda St 228, Tel Aviv-Yafo, Israel",yes,dist=16m name=0.60 close-proximity
3051,flagged,0.6,0.125,6,איציק הגדול,Big Itzik,no,"דוד רזיאל 3, יפו, תל אביב, Israel",,no,dist=6m name=0.13 proximity-name-mismatch
3052,verified,0.95,1.000,30,הולה,קפה הולה,yes,"העליה השניה 1, פתח תקווה, Israel","Ha-Aliya ha-Shinya St 1, Petah Tikva, 4936144, Israel",yes,dist=30m name=1.00 close-proximity
3054,flagged,0.7,0.400,113,ניני צ'ו,Nini Choo,no,"הסיבים 18, פתח תקווה, Israel",,no,dist=113m name=0.40 needs-review
3055,flagged,0.7,0.667,872,ביגה איילון,Biga Ayalon Mall,no,"דרך אבא הלל סילבר 301, רמת גן, Israel",,no,dist=872m name=0.67 needs-review
3056,verified,0.95,1.000,19,קומראן,קומראן Qumran TLV,yes,"הארבעה 21, תל אביב, Israel","Platinum Tower, HaArba'a 21, קומה 2, Tel Aviv-Jaffa, Israel",yes,dist=19m name=1.00 close-proximity
3057,no_match,0.2,1.000,9826,פינת השלושה,פינת השלושה | מסעדת בשרים בתל אביב| מאכלים בוכריים| כשר,no,"דרך בן צבי 84, תל אביב, Israel",,no,dist=9826m name=1.00 no-match
3060,verified,0.88,1.000,249,סיזל,סיזל SIZZLE פתח תקווה,yes,"שחם 30, פתח תקווה, Israel","Shacham St 30, Petah Tikva, 4951726, Israel",yes,dist=249m name=1.00 near+name
3061,verified,0.95,0.444,32,"רשל בנמל ת""א",Rashal,no,"יקותיאלי יוסף 3, נמל תל-אביב, Israel","רחוב יוסף יקותיאלי St 3, Tel Aviv-Yafo, Israel",yes,dist=32m name=0.44 close-proximity
3062,verified,0.95,1.000,15,הלובי,"הלובי- מסעדה, קייטרינג, ואירועים.",yes,"לח""י 31, בני ברק, Israel","Lekhi St 31, Bnei Brak, Israel",yes,dist=15m name=1.00 close-proximity
3063,no_match,0.2,0.300,2395,מנואל הכשרה,Manuel,no,"גיסין אבשלום 7, פתח תקווה, Israel",,no,dist=2395m name=0.30 no-match
3064,flagged,0.7,1.000,954,אגאדיר,אגאדיר בורגר בסר בני ברק - כשר,no,"מצדה (כנרת) 7, בני ברק, Israel",,no,dist=954m name=1.00 needs-review
3065,verified,0.95,1.000,4,"""ושבעת וברכת""",מסעדת ושבעת וברכת,yes,"אצ""ל 47, שכונת התקווה, תל אביב, Israel","Etsel St 47, Tel Aviv-Yafo, Israel",yes,dist=4m name=1.00 close-proximity
3067,verified,0.95,0.667,30,הלאלי,ALALI,no,"ולטר מוזס 10, תל אביב, Israel","Walter Moses St 10, Tel Aviv-Yafo, Israel",yes,dist=30m name=0.67 close-proximity
3068,no_match,0.2,1.000,10965,בלה,bella osteria בלה אוסטריה,no,"איינשטיין 10, צפון תל אביב, Israel",,no,dist=10965m name=1.00 no-match
3069,flagged,0.7,1.000,291,בובוג׳ון מסעדת בשרים,בובו ג׳ון מסעדת בשרים כשרה - BoBoJon בובוג׳ון,no,"דרך בן צבי 106, תל אביב, Israel",,no,dist=291m name=1.00 needs-review
3070,no_match,0.2,1.000,10192,מיה,מסעדת מיה Mia rest,no,"איינשטיין 10, צפון תל אביב, Israel",,no,dist=10192m name=1.00 no-match
3071,verified,0.88,0.750,192,רובן,Ruben,no,"שחם 36, פתח תקווה, Israel","Shacham St 36, Petah Tikva, 4951729, Israel",yes,dist=192m name=0.75 near+name
3073,no_match,0.2,0.444,308,אושי אושי עזריאלי,Oshi Oshi,no,"גולדה מאיר 7, קניון חולון, Israel",,no,dist=308m name=0.44 no-match
3076,verified,0.95,1.000,36,סלון יווני,סלון יווני על האגם - ראשון לציון,yes,"המאה ועשרים 4, ראשון לציון, Israel","HaMea VeEsrim St 4, Rishon LeZion, 87010, Israel",yes,dist=36m name=1.00 close-proximity
3079,verified,0.88,0.600,136,ג'מס ביר פקטורי,Jem's Beer Factory,no,"החרט 1, ישפרו סנטר מודיעין, Israel","ישפרו סנטר, HaHarat 1, Modi'in Makabim-Re'ut, Israel",yes,dist=136m name=0.60 near+name
3080,no_match,0.2,1.000,3075,פיצה קראפט,Craft Bistro קראפט פיצה ביסטרו מודיעין,no,"שד' מנחם בגין 1, מודיעין והסביבה, Israel",,no,dist=3075m name=1.00 no-match
3081,no_match,0.2,0.250,1189,פיצה קראפט,Craft Pizza Bistro,no,"תל אביב, Israel",,no,dist=1189m name=0.25 no-match
3082,no_match,0.2,1.000,2200,רובן,רובן מודיעין,no,"דם המכבים 47, מודיעין והסביבה, Israel",,no,dist=2200m name=1.00 no-match
3083,verified,0.95,1.000,32,לוצ'נה ראשון לציון,לוצ׳נה ראשון לציון,yes,"לח""י 2, ראשון לציון, Israel","הלח״י 2, ראשון לציון, 7570686, Israel",yes,dist=32m name=1.00 close-proximity
3085,verified,0.95,1.000,34,פטריקס PATRICKS פתח תקווה,פטריקס פתח תקווה | Patrick's Rooftop | כשר | משלוחים,yes,"תוצרת הארץ 4, פתח תקווה, Israel","Totseret ha-Arets St 4, Petah Tikva, Israel",yes,dist=34m name=1.00 close-proximity
3086,verified,0.95,1.000,14,סורנטו Sorento,Sorento,no,"ברשבסקי 8, ראשון לציון, Israel","Barshavski St 8, Rishon LeZion, Israel",yes,dist=14m name=1.00 close-proximity
3087,no_match,0.2,0.273,1886,בנדורה,Afek industrial park,no,"עמל 1, פארק תעשיות אפק, ראש העין, Israel",,no,dist=1886m name=0.27 no-match
3088,flagged,0.7,0.308,248,רג'ינה בתחנה,Regina Restaurant - Kosher Restaurant in Tel Aviv (Mehadrin Kosher),no,"המרד 3, תל אביב, Israel",,no,dist=248m name=0.31 needs-review
3089,verified,0.95,0.400,9,אוסליבן,O'Sullivan,no,"שד' המלאכות 121, מודיעין והסביבה, Israel","ישפרו סנטר, שדרות המלאכות 121, מודיעין מכבים רעות, Israel",yes,dist=9m name=0.40 close-proximity
3090,verified,0.95,1.000,28,לורנץ ומינץ,לורנץ ומינץ Lorenz and Mintz,yes,"שלוש 42, נווה צדק, תל אביב, Israel","מכון שכטר schechter center, Aharon Chelouche St 42, Tel Aviv-Yafo, 6684521, Israel",yes,dist=28m name=1.00 close-proximity
3091,verified,0.95,1.000,10,נוצ'י,נוצ׳י סושי בר,yes,"ה באייר 10, כיכר המדינה תל אביב, Israel","Hei be-Iyar St 10, Tel Aviv-Yafo, Israel",yes,dist=10m name=1.00 close-proximity
3092,verified,0.95,0.625,10,נייט שיפט,Night Shift,no,"ויטל חיים 9, פלורנטין, תל אביב, Israel","Chayim Vital St 9, Tel Aviv-Yafo, Israel",yes,dist=10m name=0.63 close-proximity
3093,flagged,0.7,1.000,872,מסעדת יוסף,יוסף רמת החייל,no,"הברזל 32, רמת החייל, תל אביב, Israel",,no,dist=872m name=1.00 needs-review
3094,no_match,0.2,0.556,2566,קונה kona,קונה סושי,no,"צאלון 21, מודיעין והסביבה, Israel",,no,dist=2566m name=0.56 no-match
3095,no_match,0.2,,,לה ברצ'ה,,no,"תוצרת הארץ 3, פתח תקווה, Israel",,no,no-candidate
3096,no_match,0.2,0.600,16681,בוקריה,Bokeria,no,"דרך יצחק רבין 17, יכין סנטר פתח תקווה, Israel",,no,dist=16681m name=0.60 no-match
3098,flagged,0.4,1.000,365,תימנה,מסעדת תימנה,no,"המרץ 13, ראש העין, Israel",,no,dist=365m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3099,no_match,0.2,0.364,1233,אושי אושי חולון,Oshi Oshi,no,"סוקולוב 49, חולון, Israel",,no,dist=1233m name=0.36 no-match
3100,verified,0.95,0.333,9,לה לזניה,La Lasagna,no,"דיזנגוף 177, תל אביב, Israel","Dizengoff St 177, Tel Aviv-Yafo, Israel",yes,dist=9m name=0.33 close-proximity
3101,verified,0.95,0.800,18,"ד""ר שקשוקה",Dr Shakshuka,no,"בית אשל 3, יפו, תל אביב, Israel","Beit Eshel St 3, Tel Aviv-Yafo, 6802503, Israel",yes,dist=18m name=0.80 close-proximity
3102,verified,0.95,0.444,16,רולה טורטיה בר,Rolla Tortilla Bar,no,"כצנלסון 46, גבעתיים, Israel","Katzenelson St 46, Giv'atayim, 5320903, Israel",yes,dist=16m name=0.44 close-proximity
3104,flagged,0.7,0.750,513,נגיסה סושי בר,Nagisasushi,no,"דרך בן גוריון 13, רמת גן, Israel",,no,dist=513m name=0.75 needs-review
3105,verified,0.95,0.667,30,אושי אושי,Oshi Oshi,no,"האנגר 21, נמל תל-אביב, Israel","Nemal Tel Aviv St 20-22, Tel Aviv-Yafo, Israel",yes,dist=30m name=0.67 close-proximity
3106,no_match,0.2,1.000,1683,ביגה,ביגה ראשונים,no,"שד' נים 2, קניון עזריאלי ראשונים, ראשון לציון, Israel",,no,dist=1683m name=1.00 no-match
3107,verified,0.88,0.778,218,רודיס בורגר בר,Rudies Burger Bar,no,"זלמן שניאור 16, ראשון לציון, Israel","Sderot Zalman Shne'ur 16, Rishon LeZion, 11111, Israel",yes,dist=218m name=0.78 near+name
3108,verified,0.95,1.000,13,גרל'ה,גרל׳ה שווארמה,yes,"שמוטקין 1, ראשון לציון, Israel","Binyamin Shmotkin St 1, Rishon LeZion, Israel",yes,dist=13m name=1.00 close-proximity
3110,verified,0.95,0.667,9,נאו סושי בר,Neo Sushi Bar,no,"כצנלסון 55, גבעתיים, Israel","Katzenelson St 55, Giv'atayim, Israel",yes,dist=9m name=0.67 close-proximity
3111,verified,0.95,1.000,11,השיפוד והמנגל,השיפוד והמנגל,yes,"בן ציון גליס 4, פתח תקווה, Israel","Ben Tsiyon Galis St 4, Petah Tikva, Israel",yes,dist=11m name=1.00 close-proximity
3113,no_match,0.2,0.357,8934,לחם בשר נמל תל אביב,Lechem Basar,no,"האנגר 14, נמל תל-אביב, Israel",,no,dist=8934m name=0.36 no-match
3114,verified,0.95,1.000,28,לה מיאל,מסעדה צרפתית תל אביב - מסעדת לה מיאל | Le Miel TLV,yes,"יד חרוצים 14, תל אביב, Israel","Yad Harutsim St 14, Tel Aviv-Yafo, 6770007, Israel",yes,dist=28m name=1.00 close-proximity
3115,no_match,0.2,0.100,4006,מפגש ובשר,מיט אנד מיט Meet&Meat,no,"השדרה המרכזית 15, מודיעין והסביבה, Israel",,no,dist=4006m name=0.10 no-match
3116,flagged,0.7,0.750,426,פדריק,Fedrik,no,"הקדר 2, מודיעין והסביבה, Israel",,no,dist=426m name=0.75 needs-review
3117,flagged,0.7,0.381,152,הגלריה לאירועים בנמל,יורדי הסירה - אולם אירועים על הים בתל אביב,no,"יורדי הסירה 1, נמל תל-אביב, Israel",,no,dist=152m name=0.38 needs-review
3118,no_match,0.2,0.222,1267,ספורה בר תל אביב,Sefora,no,"דרך מנחם בגין 132, תל אביב, Israel",,no,dist=1267m name=0.22 no-match
3119,verified,0.95,1.000,30,טורקיש גריל,טורקיש גריל אור יהודה,yes,"העבודה 2, אור יהודה, Israel","Ha-Avoda St 2, Or Yehuda, 6026621, Israel",yes,dist=30m name=1.00 close-proximity
3120,flagged,0.6,0.077,46,חומוס בנגל,Bengal Hummus,no,"המכונאי 2, מודיעין והסביבה, Israel",,no,dist=46m name=0.08 proximity-name-mismatch
3121,verified,0.88,1.000,239,ג'אפן ג'אפן,ג'אפן ג'אפן גבעת שמואל | JAPAN JAPAN GIVAT SHMUEL,yes,"מנחם בגין 30, קניון עופר הגבעה, גבעת שמואל, Israel","Mota Gur St 14, Giv'at Shmuel, 5442214, Israel",yes,dist=239m name=1.00 near+name
3122,flagged,0.4,1.000,5,פיאצה גרנדה,Piazza Grande - פיאצה גרנדה מסעדה איטלקית כשרה,no,"אלוף קלמן מגן 5, רחוב הארבעה, תל אביב, Israel",,no,dist=5m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3123,no_match,0.2,0.167,1238,SHIRAZ,Emily,no,"יניב לינקר 12, ראשון לציון, Israel",,no,dist=1238m name=0.17 no-match
3124,flagged,0.4,0.364,17,בוסתן אבו גוש,Abu Ghosh,no,"דיזנגוף 85, תל אביב, Israel",,no,dist=17m name=0.36 business=CLOSED_PERMANENTLY (non-operational)
3125,no_match,0.2,0.357,1179,גולדות,גולדה חולון פנחס - כשר,no,"שד' דב הוז 5, חולון, Israel",,no,dist=1179m name=0.36 no-match
3126,flagged,0.6,0.111,41,די בראסרי,קפה 99 | Café 99,no,"הירקון 99, תל אביב, Israel",,no,dist=41m name=0.11 proximity-name-mismatch
3127,verified,0.95,1.000,20,סאי סושי,סאי סושי בר | כשר,yes,"תובל 9, מתחם הבורסה, רמת גן, Israel","Tuval St 9, Ramat Gan, 5252224, Israel",yes,dist=20m name=1.00 close-proximity
3128,flagged,0.7,1.000,309,הפינה של סער,הפינה של סער,no,"צבי ישי 10, יהוד, Israel",,no,dist=309m name=1.00 needs-review
3129,no_match,0.2,0.111,719,"ד.ברנדט בע""מ",SCHMEARZ BAGEL SHOP,no,"ירמיהו 52, תל אביב, Israel",,no,dist=719m name=0.11 no-match
3130,verified,0.95,1.000,20,מאנצ'י טוסט,מאנצ'י טוסט,yes,"אבא אחימאיר 15, רמלה, Israel","Abba Ahimeir St 15, Ramla, 7228408, Israel",yes,dist=20m name=1.00 close-proximity
3131,no_match,0.2,0.000,977,קפה פסטורלי,Lyon Cafe,no,"יוני נתניהו 5, אור יהודה, Israel",,no,dist=977m name=0.00 no-match
3133,verified,0.95,1.000,40,מיט סטריט,MEAT STREET,no,"הדקל 30, מרכז מסחרי שהם, שוהם, Israel","Dekel St 30, Shoham, 6082280, Israel",yes,dist=40m name=1.00 close-proximity
3134,flagged,0.7,0.800,669,פיתה היט,Pita Hit,no,"מבצע קדש 55, פרדס כץ, בני ברק, Israel",,no,dist=669m name=0.80 needs-review
3135,flagged,0.6,0.077,19,קאיסקי,Dynamica BIG Fashion Bat Yam,no,"יוספטל 92, קניון בת ים, Israel",,no,dist=19m name=0.08 proximity-name-mismatch
3136,verified,0.95,0.571,33,ניו דלי,ניודלי Newdeli,no,"ז'בוטינסקי 72, הקניון הגדול, פתח תקווה, Israel","הקניון הגדול, ז'בוטינסקי 72, Petah Tikva, 4968101, Israel",yes,dist=33m name=0.57 close-proximity
