group,pool,id,old_name,old_address,new_google_name,new_google_address,new_place_id,reason
wrong_or_notfound,red-unique,5535,top burger,"הרצל 124, רחובות, Israel",Hamburg,"פארק המדע, HaMada 1, Rehovot, Israel",ChIJw_kss-W2AhURfipZmQpUp58,"LLM דחה (0.95): שתי כתובות שונות לחלוטין: הרצל 124 מול פארק המדע/HaMada 1. שמות שונים (Top Burger vs Hamburg). אפילו אם היה דיוק בכתובות, אלו היו שני מקומות נפרדים ברחובות."
wrong_or_notfound,red-unique,5546,קפה ג'ו,"באר טוביה, Israel",קפה ג'ו,"Tulipman St 1, Rishon LeZion, Israel",ChIJNSoksRu1AhURX0mfUTmquMA,"LLM דחה (0.95): שתי סניפים שונים של רשת קפה ג'ו בערים שונות - באר טוביה וראשון לציון, בכתובות שונות לגמרי"
sure_right,red-unique,5555,פוקצ'ינה,"המלאכה 16, קריית מלאכי, Israel",פוקצינה,"HaMelacha St, Kiryat Malakhi, Israel",ChIJH29QCOy9AhURvuwN12nuzTM,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,5563,מאפיית קלאסיק,"הרצל 103, רחובות, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5590,רביד בית מאפה,"ההדרים 13, נס ציונה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5596,פיצה מכלוף,"שדות מיכה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,5604,פיצה פלוס פיצה,"שד' בן גוריון 2, קריית מלאכי, Israel",בא לי פיצה קרית מלאכי,"Sderot David Ben Gurion 2, Kiryat Malakhi, Israel",ChIJueuotj-9AhURsh0NIAb4J48,"LLM אישר (0.95): שם זהה (פיצה + פלוס/בא לי) בכתובת זהה (שד' בן גוריון 2, קריית מלאכי). B הוא תרגום אנגלית של A. שם_type=unique מאשר שמות ייחודיים."
wrong_or_notfound,red-unique,5641,ברון,"הרצל 4, גן יבנה, Israel","ברון מפעל לייצור עוגות בע""מ","HaYotser St 18, Holon, Israel",ChIJIb6VgM-0AhURHLi8L1LA5wg,"LLM דחה (0.95): שתי עסקים שונים בערים שונות: ברון בגן יבנה (הרצל 4) מול ברון מפעל לייצור עוגות בחולון (הרחוב יוצר 18). למרות ששם ה-A קצר יותר, B הוא מפעל ייצור ספציפי עם שם מלא ברישום חברות. כתובות שונות לחלוטין במחוזות שונים."
wrong_or_notfound,red-unique,5648,סנאיה בר קפה,"הרצל 171, רחובות, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5652,אמריקנו,"תימורים, Israel",Nordinio,"Nahalat Binyamin St 27, Tel Aviv-Yafo, Israel",ChIJo3E23q5NHRURxYf34GDXwrY,"LLM דחה (0.95): שם עברי שונה לחלוטין (אמריקנו vs נורדיניו), כתובות בערים שונות (תימורים vs תל אביב), ושמות ייחודיים שלא מתורגמים אחד לשני"
sure_right,red-unique,5654,חנו'ס פיצה,"שד' אליהו 21, מזכרת בתיה, Israel",חנוס פיצה,"Yoav Garden, Sderot Eliyahu 27, Mazkeret Batya, Israel",ChIJ9aOyrsS3AhURuWP2tv2LWpE,שם ייחודי תואם (sim 1.00) + עיר
sure_right,red-unique,5661,TANTO פיצה פסטה נס ציונה,"האירוסים 53, קניון קניותר, נס ציונה, Israel",Tanto,"Ha-Irusim St 53, Ness Ziona, 7406602, Israel",ChIJt3Y7z5W2AhURm-sxIGhI8Js,"LLM אישר (0.95): TANTO is a unique branded restaurant name (not generic). Both locations match the same address: Ha-Irusim/האירוסים 53, Ness Ziona/נס ציונה. Hebrew and English versions are identical establishment. 'פיצה פסטה' (pizza pasta) is descriptive menu info, not part of the brand name."
wrong_or_notfound,red-unique,5665,פיצה ג'ונס,"ויצמן 18, נס ציונה, Israel",פאפא ג׳ונס - רעננה,"HaNofar St 2, Ra'anana, Israel",ChIJieuzihM5HRUR7tqdvDuo_fk,"LLM דחה (0.98): שתי ערים שונות לחלוטין (נס ציונה vs רעננה), כתובות שונות, וגם השמות שונים מעט (פיצה ג'ונס vs פאפא ג'ונס). זהו סניפים שונים או מקומות שונים לחלוטין."
wrong_or_notfound,red-unique,5669,קייטרינג שמנת,"צריפין, Israel",קייטרינג בכפר,"HaTamar St 1, Tzafria, 6093200, Israel",ChIJ9UzCSEW1AhURgF2hiMydHk0,"LLM דחה (0.95): Different names (קייטרינג שמנת vs קייטרינג בכפר), different addresses (צריפין vs HaTamar St 1, Tzafria). Both are catering services but distinct businesses in different locations."
wrong_or_notfound,red-unique,5719,הפינה של ספיר,"שביל התפוזים 1, צורן, Israel",,,,גוגל לא החזיר מועמדים
wrong_or_notfound,red-unique,5720,ברביקיו,"המנופים 8, הרצליה פיתוח, Israel",BBB,"פארק המדע מאיר ויסגל 2, Rehovot, Israel",ChIJpUyrouW2AhURRs2jQaW45D4,"LLM דחה (0.95): Different cities (Herzliya Pituach vs Rehovot), different addresses, different establishments. ברביקיו (Barbecue) at Manofim St. is unrelated to BBB at Sciencepark in Rehovot."
wrong_or_notfound,red-unique,5724,Passion Food Catering,"העליה השניה 43, רמת השרון, Israel",Passion Food Catering,"1636 Sardis Rd N #135, Charlotte, NC 28270, USA",ChIJkwtxPkQhVIgRUoPqmtG8eTA,"LLM דחה (0.99): Different countries and continents. A is in Ramat HaSharon, Israel; B is in Charlotte, North Carolina, USA. Despite identical names, these are completely different physical locations."
wrong_or_notfound,red-unique,5728,פביוס פיצה,"השקד 2, תל מונד, Israel",פיצה פביוס יבנה Fabios Pizza Yavne,"מרכז מסחרי לב, שדרות דואני 20, יבנה, 81551, Israel",ChIJm2MEamW6AhURdly9NEPoUN8,"LLM דחה (0.95): שתי סניפים שונים של אותה רשת: A בתל מונד, B ביבנה - כתובות שונות לחלוטין"
wrong_or_notfound,red-unique,5731,רמי בצומת,"בנימינה, Israel",Station בר אוכל מקומי,"תחנת הדלק פז יסמין, Ha-Takhana 24, Binyamina Giv'at Ada, Israel",ChIJ_5BaXRQNHRURCD64uLkA8Qg,"LLM דחה (0.95): Different establishments: 'רמי בצומת' (Rami at the Intersection) vs 'Station בר אוכל מקומי' (Station Local Food Bar). Station is explicitly located at a Paz gas station (Ha-Takhana 24), while Rami's location is vague. Different names, different concepts, different addresses."
wrong_or_notfound,red-unique,5736,סטיישן סנדביץ' קלאב,"פרופסור דן שכטמן 10, חדרה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5737,פיצה פלוס קדימה,"בן צבי 78, קדימה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5743,מסעדת ארץ,"אחוזה 128, אש סנטר, רעננה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5748,נוטו,"פרופסור דן שכטמן 10, חדרה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5765,אלינ'ס בר לחמים,"הנשיאים 47, רעננה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5766,פיצה אלפרדו,"דוד רמז 15, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5769,מאפיות אנג'ל,"בורוכוב 4, רעננה, Israel","מגדניית אנג'ל בע""מ","Derech Yitshak Rabin 15, Beit Shemesh, Israel",ChIJ3_279V3EAhURcp4Vv387rYY,"LLM דחה (0.98): Different cities (Raanana vs Beit Shemesh), different street addresses, different branches of same chain"
sure_right,red-unique,5773,קייטרינג הטריילר,"כפר סבא, Israel",קייטרינג תלתן,"יוחנן הסנדלר 1 משלוח דואר: ת.ד.2347 כפר סבא, Kfar Saba, 4442601, Israel",ChIJmYzZ67U5HRURnpjb9LtG6m0,שם תואם + עיר + רחוב
wrong_or_notfound,red-unique,5774,פיצה דומו PIZZA DOMO,"זית 12, כפר יונה, Israel",דומו פיצה &פסטה ראש העין ׁ(כשר) - DOMO PIZZA&PASTA ROSH HAAIIN,"Shaike Ofir St 3, Rosh Haayin, Israel",ChIJ85EWob4xHRURxBhLHfFuwLY,"LLM דחה (0.99): Different cities (Kfar Yona vs. Rosh HaAyin), different streets (Zayit St vs. Shaike Ofir St), different branch locations of same chain"
wrong_or_notfound,red-unique,5787,נינה בייגל,"סמילנסקי 28, נתניה, Israel",NinaSushi,"Kikar HaAtsmaut 9, Netanya, Israel",ChIJWUv0hahqHRURiHX-hJCeDqI,"LLM דחה (0.95): Different addresses (סמילנסקי 28 vs Kikar HaAtsmaut 9) in same city. Different names: 'נינה בייגל' (Nina Bagel - bagel shop) vs 'NinaSushi' (sushi restaurant). Different cuisines and business types. Only shared element is 'Nina' first name component, insufficient for chain/branch matching."
wrong_or_notfound,red-unique,5796,פיצה לונה גרין,"ששת הימים 53, כפר סבא, Israel",pizza Basdera,"Sderot Sheshet HaYamim 55, Kfar Saba, Israel",ChIJEc3Zl0c4HRURlQVjsfeJ2nw,"LLM דחה (0.95): שם שונה לחלוטין (Luna Green vs Basdera), כתובת שונה (מס' 53 vs 55), אותו הרחוב. שני מקומות שונים ברחוב זהה בכפר סבא."
wrong_or_notfound,red-unique,5823,גריל עוף,"סוקולוב 41, רמת השרון, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5824,מסעדת קוקוריקו,"שער העמק 2, נתניה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5825,צ'אביז,"שד' עובד בן עמי 10, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5827,באפלו,"גיבורי ישראל 40, נתניה, Israel",באפלו כפר סבא BUFFALO,"Weizmann St 43, Kefar Sava, Israel",ChIJrxM7XEk4HRUR3p9cP5yYmAE,"LLM דחה (0.95): שני סניפים שונים של רשת באפלו - A בנתניה ברחוב גיבורי ישראל 40, B בכפר סבא ברחוב ויצמן 43. כתובות וערים שונות לחלוטין."
wrong_or_notfound,red-unique,5828,גריל וקינוחים ברזילאים,"מכמורת, Israel",מכמורת ביץ׳ Michmoret Beach,"חוף, Mihmoret, Israel",ChIJ8dDWUKsTHRURXpud7x26NOI,"LLM דחה (0.95): Different establishments: A is 'Grill and Brazilian Desserts' (restaurant/grill), B is 'Michmoret Beach' (beach venue/bar). Different business types, different names, vague/generic addresses suggest different locations within Michmoret area."
wrong_or_notfound,red-unique,5833,נומילי Nomili,"הבנים 14, הוד השרון, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5842,קפה עלית-אספרסו בר,"מרכז רפואי הלל יפה, חדרה, Israel",Elite Cafe Espresso Bar,"HaRakevet St, Tel Aviv-Yafo, Israel",ChIJuwZjr79LHRURfjyrmSwUye0,"LLM דחה (0.95): שני מיקומים שונים לחלוטין - חדרה vs תל אביב. למרות שהשם דומה (קפה עלית = Elite Cafe), אלו ענפים שונים או עסקים נפרדים בערים שונות"
wrong_or_notfound,red-unique,5847,דג על הנחל,"צה""ל 100, חדרה, Israel",על הנחל,"Ba'alei Melakha St 31, Hadera, Israel",ChIJ954x5HoSHRURV375kegUCCw,"LLM דחה (0.85): Different addresses in Hadera. A: צה""ל 100 (Tzahal St 100). B: Ba'alei Melakha St 31. These are distinct streets/locations. Names are similar (both contain 'על הנחל'=on the stream), but A adds 'דג' (fish), suggesting different establishments or name variations of separate businesses."
wrong_or_notfound,red-unique,5849,אוגוסט Auguste,"ככר העצמאות 9, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,5850,סביח או סביח,"אחוזה 131, רעננה, Israel",סביח השרון,"Rambam St 2, Ra'anana, Israel",ChIJIRVAuDk5HRURFNeort2F5v8,שם ייחודי תואם (sim 1.00) + עיר
sure_right,red-unique,5851,joseph,"גד מכנס 16, נתניה, Israel",Joseph Hair Bar,"Sderot Giborei Israel 5, Netanya, 4250405, Israel",ChIJ-zQEEaDwn4QROSsrsgrkIJM,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,5856,צ'יקן קורנר,"גיבורי ישראל 14, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5870,האוס בורגר כשר,"ככר העצמאות 9, נתניה, Israel",Dudes Burger,"Karminyan St 4, Netanya, Israel",ChIJZ5NFObNrHRURQNg902kllfs,"LLM דחה (0.95): שמות שונים לחלוטין (האוס בורגר vs דיודס בורגר), כתובות שונות (ככר העצמאות 9 vs רחוב כרמניין 4), ואין ראיה לכך שמדובר בשם תרגום או תעתיק של אותה מסעדה"
wrong_or_notfound,red-unique,5872,Tasty אוכל מבית טוב,"המייסדים 61, אבן יהודה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5882,פיצה יששכר,"מאור, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5890,זואי,"ויצמן 125, כפר סבא, Israel",Zoe Café,"Derech Mordehai Bashist 43, Rehovot, Israel",ChIJYWpIReC2AhURVG0x-2Rxsc0,"LLM דחה (0.95): Different cities (Kfar Saba vs. Rehovot) and different street addresses. זואי (Zoe) is a unique name, but these are clearly two separate locations in different municipalities."
sure_right,red-unique,5891,בשארי'ס,"העצמאות 3, אבן יהודה, Israel",בשארי'ס,"HaAtsmaut St 3, Even Yehuda, Israel",ChIJS2YFTqQ_HRUR8buf3sIIS6c,"LLM אישר (0.95): Identical unique name 'בשארי'ס' (Bashari's), same address with Hebrew/English transliteration variants: 'העצמאות' = 'HaAtsmaut' (Independence Street), 'אבן יהודה' = 'Even Yehuda'. Same street number (3) and city. Clear address match."
wrong_or_notfound,red-unique,5902,סיון אומנות קולינרית,"ארלוזורוב 48, נתניה, Israel","Meat Couture סיון מנחם - אומנות הבשר: סדנאות, אירועים פרטיים וקייטרינג פרטי","שבתאי 27, Irus, Israel",ChIJ0Vpq8fS3AhURIxG27kBDMrk,"LLM דחה (0.95): Different addresses (Arlozorov 48, Netanya vs. Shabatai 27, Irus) and different business focuses. A is culinary arts studio in Netanya; B is meat-focused catering/events business in Irus. Different cities = different locations."
wrong_or_notfound,red-unique,5913,לה מסעדה,"אחוזה 77, רעננה, Israel",,,,נבדקו 4 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5920,יובארי קייטרינג כשר,"הנצח 23, רמת השרון, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5937,קולוני באגט,"המסילה 1, בנימינה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5943,קפה רוטשילד,"סוקולוב 17, הרצליה, Israel",קפה רוטשילד,"Rothschild St 60, Rishon LeZion, Israel",ChIJ-Sl8IAC1AhURu881GOoz5bE,"LLM דחה (0.99): שתי עסקים שונים - אותו שם אך בעיריים שונות (הרצליה ורישון לציון) וברחובות שונים (סוקולוב מול רוטשילד). גם אם זה רשת, כל סניף הוא מקום פיזי נפרד."
wrong_or_notfound,red-unique,5946,הקבב של אמא,"שד' בנימין 7, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5948,קופי סטיישן,"אחוזה 125, רעננה, Israel",Coffee Planet | קופי פלאנט,"Ahuza St 124, Ra'anana, Israel",ChIJt_kCpRI4HRURmuq-ItCGBxw,"LLM דחה (0.95): Different business names (קופי סטיישן vs קופי פלאנט), different addresses (125 vs 124 Ahuza St), and different concepts. Not a translation/transliteration of same place."
wrong_or_notfound,red-unique,5954,שואו קפה,"שד' רוטשילד 40, קניון לב חדרה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5959,Far East,"שטמפפר יהושע 16, נתניה, Israel",Fratelli,"Sderot Giborei Israel 17, Netanya, Israel",ChIJ9QtWxUNBHRURfXltlv1BPo0,"LLM דחה (0.99): שונות מוחלטת בשמות (Far East vs Fratelli), כתובות שונות לחלוטין בנתניה, ושתי מסעדות שונות בברור"
wrong_or_notfound,red-unique,5960,פנקו סושי בר,"אחוזה 135, רעננה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5961,קייק,"נחל בשור 34, כפר יונה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5968,שניצל בר בריא,"המסגר 1, אזור תעשייה רעננה, Israel",בריא בר,"Yad Harutsim St 13, Tel Aviv-Yafo, Israel",ChIJP8mIFXtLHRURQcDGLnHMNJE,LLM דחה (0.95): שונות כתובות - רעננה vs תל אביב. שמות דומים אך לא זהים (שניצל בר בריא vs בריא בר). עסקים בערים שונות = סניפים שונים או עסקים שונים.
sure_right,red-unique,5971,Pizza totti,"אחוזה 84, רעננה, Israel",פיצה טוטי Pizza Totti,"Ahuza St 84, Ra'anana, 4320948, Israel",ChIJZ1nTVRM4HRURbampVv_x00s,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,5972,הפיצה של ג׳ולייטה,"בן צבי 81, קדימה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5983,ריבר נודלס בר,"הצורן 4, נתניה, Israel",ריבר,"David Saharov St 26, ראשל״צ, Israel",ChIJB1wxLHq1AhURyrehdFdsqXc,"LLM דחה (0.95): שתי ישובים שונים לחלוטין - נתניה וראשל״צ. גם אם שם A הוא גרסה ארוכה של B, הם בעלי כתובות בערים שונות וברורות. זו לא אותה מסעדה."
wrong_or_notfound,red-unique,5987,אקספרסו קפה-סטיישן,"אחוזה 72, רעננה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
sure_right,red-unique,5992,מעדני אבי,"אחד העם 17, נתניה, Israel",מעדני אבי קייטרינג זוארץ,"HaShayish St 28, Netanya, Israel",ChIJN1Q7Rec_HRURAI5aAehqj1k,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,5993,ננה פרלי,"ויצמן 184, כפר סבא, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,5995,הטאבון והמנגל,"אחוזה 128, אש סנטר, רעננה, Israel",HaTabun vehaMangal,"Yoni Netanyahu St 31, Giv'at Shmuel, Israel",ChIJrefIUhBKHRURVPi38JLVoTY,"LLM דחה (0.95): Same restaurant name (הטאבון והמנגל = HaTabun vehaMangal = 'The Taboon and the Grill'), but different cities (Raanana vs Giv'at Shmuel) and different addresses. These are separate branch locations of the same chain restaurant."
wrong_or_notfound,red-unique,6002,קפה פולט,"משכית 22, הרצליה פיתוח, Israel",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,6008,בייט,"זרחין אלכסנדר 13, אזור תעשייה רעננה, Israel",בייט רעננה - Byte,"Zarhin St 13, Ra'anana, Israel",ChIJe7UQQc45HRUR4E_2MARhuVc,LLM אישר (0.95): Same restaurant. 'בייט' (Byte) = identical establishment. Address match: זרחין אלכסנדר 13 (Zarhin St 13) in רעננה (Ra'anana). B includes full branding 'בייט רעננה - Byte' while A uses short form. Unique name type confirms single entity.
wrong_or_notfound,red-unique,6010,דודא לטוסט,"ויצמן 43, כפר סבא, Israel",duda toast,"Refa'el Eitan St 3, Petah Tikva, Israel",ChIJ12bcJHs3HRURK-RDJF0abGo,"LLM דחה (0.95): Different cities (Kfar Saba vs Petah Tikva) + different streets (Weizmann 43 vs Refa'el Eitan 3). Despite matching Hebrew-English name 'דודא לטוסט'='duda toast', these are geographically distinct locations representing different branches or unrelated establishments."
wrong_or_notfound,red-unique,6013,פיצה הירושלמית,"הלל יפה 1, חדרה, Israel",פיצה ירושלמית,"Ussishkin St 63, Ramat Hasharon, Israel",ChIJm1hdCDlIHRUR0BC8E4rzqBU,"LLM דחה (0.98): שתי ערים שונות לחלוטין (חדרה ורמת השרון), כתובות שונות, שמות דומים אך לא זהים. עסקים שונים בתאום עם שם דומה."
wrong_or_notfound,red-unique,6014,על האש גריל של בית,"הרברט סמואל 30, חדרה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6037,קייטרינג סודות הגריל,"טשרניחובסקי 1, כפר סבא, Israel",קייטרינג תלתן,"יוחנן הסנדלר 1 משלוח דואר: ת.ד.2347 כפר סבא, Kfar Saba, 4442601, Israel",ChIJmYzZ67U5HRURnpjb9LtG6m0,"LLM דחה (0.95): שני שמות שונים לחלוטין (סודות הגריל vs תלתן), שתי כתובות שונות בכפר סבא (טשרניחובסקי 1 vs יוחנן הסנדלר 1), שני עסקים קייטרינג נפרדים"
wrong_or_notfound,red-unique,6040,יהודית מבשלת,"מלכי יהודה 3, הרצליה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6042,חומוס ירדני,"התע""ש 26, כפר סבא, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6044,מסעדת אמא,"הנשיא וייצמן 1, קניון לב חדרה, Israel",מסעדת אמא,"Ha-Rav Shmuel Barukh St 55, Jerusalem, Israel",ChIJdZn8Ei_WAhURNYgL5wRmNbc,"LLM דחה (0.99): שני כתובות שונות לחלוטין - חדרה וירושלים. גם אם השם זהה, מדובר בשני מקומות פיזיים שונים. שם ייחודי אך בתאים גיאוגרפיים שונים."
sure_right,red-unique,6057,אספרסו בר,"המחקר 1, נתניה, Israel",Aroma Espresso Bar ארומה אספרסו בר,"Beni Berman St 2, קניון עיר ימים, Netanya, 4249330, Israel",ChIJdRczxJFAHRURJHqqHDuW4A4,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6060,הבוריקה,"דוד בוארין 1, חדרה, Israel",haburika carmel market הבוריקה שוק הכרמל,"HaCarmel St 42, Tel Aviv-Yafo, Israel",ChIJX0jKeYRMHRURHjL5R65Bo74,"LLM דחה (0.95): שני סניפים שונים של אותה שרשרת/ברנד. A בחדרה, B בתל אביב בשוק הכרמל. כתובות שונות לחלוטין = מקומות שונים"
wrong_or_notfound,red-unique,6064,ארול,"משמרות, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6073,פיצה דון פרדו,"בן גוריון 13, הרצליה, Israel",פיצה דון פרדו,"Kaplan St 15, Petah Tikva, 4945108, Israel",ChIJQTtupQY2HRUR-RzSgICa2zo,"LLM דחה (0.99): שתי סניפים שונים של אותה רשת. A בהרצליה (בן גוריון 13), B בפתח תקווה (Kaplan 15). רשתות שרותים בכתובות שונות = מקומות שונים"
wrong_or_notfound,red-unique,6086,מזרין,"משכית 32, הרצליה פיתוח, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6089,קפה חמד,"שדי חמד, Israel",קפה חמד (כשר),"Sokolov St 46, Hod Hasharon, 4528475, Israel",ChIJ67s8GfM5HRUReCPGtbZO2XU,LLM דחה (0.95): שדי חמד (Shde Hemed - a moshav/community) and Hod Hasharon are different cities. Different addresses = different branches or unrelated businesses with same name. Generic name 'קפה חמד' (Cafe Hemed) is common; requires address verification to confirm separate locations.
wrong_or_notfound,red-unique,6090,פאפא PAPA,"שד' לנטוס טום 60, נתניה, Israel",פאפא ג'ונס - פיצות נתניה,"Israel Zangvill St 12, Netanya, Israel",ChIJTSLsnDVrHRURQR-4LKg7PWo,LLM דחה (0.95): שתי כתובות שונות בנתניה - שד' לנטוס טום מול Israel Zangvill St. שמות דומים אך לא זהים (PAPA vs PAPA JONES). ללא ראיות על סניף משותף או רישום משפחה.
sure_right,red-unique,6093,דלי קרים,"אחוזה 106, רעננה, Israel",דלי קרים,"Ahuza St 106, Ra'anana, Israel",ChIJ4YUw-HI4HRURksE9pMSS3nE,שם ייחודי תואם (sim 1.00) + עיר
sure_right,red-unique,6100,בית מלצ'ט,"דרך הלורד 1, תל מונד, Israel",קפה מלצ׳ט,"HaLord Road 100, Tel Mond, Israel",ChIJqy9YY4I_HRURKuvpvDZnmHQ,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6101,ביץ' בורגר,"חבצלת השרון 35, הרצליה פיתוח, Israel",Meat Bar Burger,"Maskit St 35, Herzliya, Israel",ChIJwXM9K41IHRUR58QPwiIZRVA,"LLM דחה (0.95): Different street names (חבצלת השרון vs Maskit St) at same number 35 in Herzliya. Different restaurant names (ביץ' בורגר vs Meat Bar Burger). While both are burger establishments in Herzliya, the street addresses don't match - these are distinct locations."
wrong_or_notfound,red-unique,6114,קפוצ'ינו אספרסו בר,"הלל יפה 11, חדרה, Israel",קפוצ’ינו,"Mesilat Yesharim G, Modi'in Ilit",ChIJlboDaBLNAhURLXb4zqhe5Vc,"LLM דחה (0.98): Different cities (Hadera vs Modi'in Ilit), different addresses, different street names. 'Cappuccino Espresso Bar' vs 'Cappuccino' - while B's name is shorter, they are clearly separate locations/branches."
wrong_or_notfound,red-unique,6124,סיטי גריל,"גיבורי ישראל 32, יכין סנטר נתניה, נתניה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6127,פסטה קורטה,"עמל 1, אזור תעשייה רעננה, Israel",Pastaria Pasta Bar,"Ahuza St 184, Ra'anana, Israel",ChIJFZc5aws4HRURNEZKzrxu0oU,"LLM דחה (0.95): Different restaurant names (פסטא קורטה vs Pastaria Pasta Bar) at different addresses in Ra'anana. While both are pasta restaurants in the same city, the Hebrew name doesn't translate to or match the English name, and the addresses are distinct (Industrial Zone Raanana vs Ahuza Street). No evidence of translation/transliteration match or branch relationship."
wrong_or_notfound,red-unique,6130,פלנצ'ה מזנון מכל הלב,"היהלום 18, נתניה, Israel",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6133,Kana bar,"המייסדים 26, פרדס חנה-כרכור, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6139,מאמא אוכל ביתי,"כפר יונה, Israel",מאמא צ׳יקן,"הרצל 52, Moshe Hess 1, Netanya, Israel",ChIJz4frothrHRUR4-pul797AG4,"LLM דחה (0.95): שני מקומות שונים: א) כפר יונה ב) נתניה, הרצל 52. למרות ששתי השמות קשורות למותג 'מאמא', הן בעיר שונה לחלוטין וברחוב שונה."
wrong_or_notfound,red-unique,6143,פלאפל המכבים,"הידידות 9, הוד השרון, Israel",פלאפל כדורי בהנהלת כדורי דוד,"Ramatayim Road 72, Hod HaSharon, Israel",ChIJ-VdHOHY5HRURnTdyDjnLHNU,"LLM דחה (0.95): Different addresses in same city (Hod HaSharon). A is on Hayididut St #9, B is on Ramatayim Rd #72. Different names suggest different establishments despite both serving falafel."
wrong_or_notfound,red-unique,6151,ככר האיכר-פיצה בכיכר,"שברץ 22, רעננה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6157,ג'מס ביר פקטורי,"האורנים 12, פרדס חנה-כרכור, Israel",Jems Beer Factory,"Ef'al St 15, Petah Tikva, Israel",ChIJd7-Of_hJHRURtwIyd8fBQy8,"LLM דחה (0.95): שם זהה בעברית ואנגלית (ג'מס ביר פקטורי = Jems Beer Factory), אך כתובות שונות לחלוטין: פרדס חנה-כרכור vs פתח תקווה, רחובות שונים (האורנים vs אף'על). מדובר בשני מקומות שונים או סניפים שונים בערים שונות."
wrong_or_notfound,red-unique,6158,סנדוויץ' בר טאבון,"בן צבי 74, קדימה, Israel",בית מאפה טאבון הצועני - חנות המפעל בקדימה,"HaHashmal St 21, Kadima Zoran, Israel",ChIJex_lI7c_HRURaDO0Cx5nqS4,"LLM דחה (0.95): שתי כתובות שונות בקדימה - בן צבי 74 מול HaHashmal St 21. A הוא סנדוויץ' בר, B הוא בית מאפה. שמות ותיאורים שונים ללא סימנים של שם ישן/חדש"
