triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,577,pending-triage-right,regular,מסעדת אמא,"Ha-Rav Shmuel Barukh St 55, Jerusalem, Israel",31.786294400000003,35.2074946,ChIJdZn8Ei_WAhURNYgL5wRmNbc,מסעדת אמא,"Ha-Rav Shmuel Barukh St 55, Jerusalem, Israel",31.786294400000003,35.2074946,1.000,0,OPERATIONAL,food,israeli_restaurant,israeli_restaurant;restaurant;food;point_of_interest;establishment,02-624-6860,4.3,1870,Monday: 11:00 AM – 6:00 PM | Tuesday: 11:00 AM – 6:00 PM | Wednesday: 11:00 AM – 6:00 PM | Thursday: 11:00 AM – 7:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 11:00 AM – 6:00 PM,yes,places/ChIJdZn8Ei_WAhURNYgL5wRmNbc/photos/AaVGc3nL1vC8XgrSPSJTLXKDTpHkyxIghwGOpz-yaeP6ARNiR8O4xc8AixQ5WtRu-P2SE0ZhJ4RMGXyo-Fx6_4DmV6yz6QzfJZzE1kEXme3uT8faZIZGNYySIK4PYlgC-vRV71JTcVs_HoijeQr-LjYDGWaPUsTKNzb0oopLaaVGrRlUwZYOrED5Rl8axa65ySmb34kbfQAcsFhLKeUdEh3CdDu6DXHdv2jxJO9nYBkqTlsijahipGrt3ArxZ-qUYwH7bi_Vtce-PUikXDn9Xl6w5w82pw7QJppRspUIHVM-_HntZJTtcxcQuUAq810_HoYP3l8bBc23L_CobR3EzBHMtqkHJHUfJpi1bgAjbqWqUWxzWc_8g5bApv9Mx7olY4qt-TWXH79ztwFMWV84IgyvzbVjKIO8etB751e2ON5EiHK7IqGk,מסעדת אמא,,,,https://maps.google.com/?cid=13201570053948672053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJdZn8Ei_WAh (winner #6508 ""אמא - ירושלים"")"
right,3,LLM אישר (conf 0.92) — נחסם קודם רק בגלל רף ה-0.9,578,pending-triage-right,llm,לוצ'ינה,"ירושלים, Israel",31.7788472,35.2257856,ChIJM7doTC8oAxUR9cMWDzXzuLc,Luciana,"ממילא 8, קניון ממילא, Jerusalem",31.777463899999994,35.225681,0.333,154,OPERATIONAL,food,italian_restaurant,italian_restaurant;restaurant;food;point_of_interest;establishment,02-502-1000,4.1,5159,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 10:00 AM – 11:00 PM,yes,places/ChIJM7doTC8oAxUR9cMWDzXzuLc/photos/AaVGc3kIBWVcdaMy_p5irVJ2034r6Bh9Ef3g53eOX4RfgRpVNHyhG8tWHvSFn5mePAokfeM7aUTPvSDOpLq5m8ITViHBGT6T4x7FbF2g9dBCN-Y_E0f-YbND5bp4rzAFpQjpZ3d5XCQS6ZIH_QIPDdBeDyBNpJXZ-EPaMGv5-LzW8d7qKljIwqtNt0lySA3BqFiINm-37QYDTzTdkynYXC7rbEzg3-VuvslXFhlaSyEDIpj3CIxnwguL7DPlBXwsGoWrcaITgMvPpiszsl2eVm6Zhn0R7vg8s-NE69H1gbE4Zm_JzZwXthZQsmzsCVFO5yGWGj8tMCE3Bv-Z0oWgjIYTBtTOqINuGDmhkIeKIB-hMatLy0wlmjKyEy6tPP1Hy28h2y6fOX97ABMatSBAMbsyHifzHB2SysI9qsaLd4MivLyFLfU,Menachem Zeivald,yes,0.92,"Name matches (לוצ'ינה = Luciana, transliteration). Both in Jerusalem. Google provides specific address (Mamilla 8, Mamilla Mall) which is a known Jerusalem location. Distance of 154m is reasonable given our database address is city-only with no street details. Strong unique name match confirms same business.",https://maps.google.com/?cid=13238598513867539445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJM7doTC8oAx (winner #6542 ""Luciana ממילא"")"
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,585,pending-triage-right,llm-uncertain,מהדרין על האש,"נתניה, Israel",32.3286181,34.8566246,ChIJDZHZjqxqHRURRqn80kmQ2LQ,סנדביץ בר מהדרין,"Lilienblum St 9, Netanya, Israel",32.32535,34.858678,0.500,411,OPERATIONAL,food,bar_and_grill,bar_and_grill;bar;restaurant;food;point_of_interest;establishment,09-760-4422,3.8,59,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 2:45 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM,yes,places/ChIJDZHZjqxqHRURRqn80kmQ2LQ/photos/AaVGc3kJrok0xAR9Np5wFJAXOSZpoStDX-TMJabvxRMj4gcqupAx3MaAiQVTv_Iigwgb6_ppkTbo8xXvsOVHohCg8lPaHDsvj42RoM6RXVPMAy1xZW92umn6IrF49RhsIhKqCMbLRQZB1UuK84HBEMBZ4m4OZB5ruQcWNqg3hOMP2RllzfE9I2S9yp2ypJOlIHT8AYVeDi5gPVAoZI6e4RvS7EisgnmRQsv1gV9LUM2SrG3mqUOU3bcgDhfWMtr6pFa1WCeOsrC4GRK5E9636NBfNCZWBNjBKRRkwyiUC1XdCvA5CIOwPQY1gq3klCCpHqyfJpoEF5ibOc6NLnVlrinXjlY4ynMiSoREMgdQMDJDujuLc5PBC6T1OocctvDxm9qyNHRUwlKEupDUXpZevIr2OZZEssga9YYYp-atMQEIuhFeaRNrV68jU18iUwbPoQ,סנדביץ בר מהדרין,yes,0.85,"Both have 'מהדרין' (Mehadrin) as core name, both in Netanya. A's name means 'Mehadrin on the fire' (grilling focus), B is 'Mehadrin sandwich bar'. The 411m distance and different addresses are notable, but could reflect business relocation, address imprecision in our database, or two locations of same brand. The unique name match and same city strongly suggest same business or same brand.",https://maps.google.com/?cid=13031324168543316294&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,שם תואם (sim 1.00) + עיר + רחוב,590,pending-triage-right,llm-uncertain,קפה לנדוור,"נתניה, Israel",32.2747462,34.8617027,ChIJWbNe6_M_HRURHTVzb0PsuH8,Landwer Café לנדוור,"מרכז אלון, שדרות טום לנטוס 26, נתניה, Israel",32.3063654,34.8689868,1.000,3582,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,09-974-4361,4.2,1480,Monday: 8:00 AM – 10:30 PM | Tuesday: 8:00 AM – 10:30 PM | Wednesday: 8:00 AM – 10:30 PM | Thursday: 8:00 AM – 10:30 PM | Friday: 8:00 AM – 2:30 PM | Saturday: Closed | Sunday: 8:00 AM – 10:30 PM,yes,places/ChIJWbNe6_M_HRURHTVzb0PsuH8/photos/AaVGc3lNkcQPUq00SQToBrGilhoqcygmQtLZ_lvE3ibR0liasNOuOvHZ-twl-Fuj_KhNHtdjKbR9q1fVjNMv0dfy3sbVkpgmqOyPl_Jtgd3MyE0m5oYaquVN6kpBvRU56Dj-3Vu864tNREEgspp0ZsfWWZ-iA-OK2911UGjwHIev81NxJNebfkCl6PibzWjqsOCdJKp4WRQcAEYRp-Y29-mtizpgqRDb7fBScBjegV5KOfZLhQiil2p4pu7ncOSyUKEmeU3HTl4Y0GxzN2liSYpwSMo9EE2FQFBQcV4Fmy_RLVL6yIg118C6Cc7u8nS4_GF0g-ej_fWgjqPiEe1oH7zVbEXWm6itPsmeCl5uepcm9ronyTwopaAWWkOxAOOKpbITDwXp0d8NrasYhzlKf1O2LJbhEWUOHE0RuDx5DaYdHEaQXDD_,Sagi Sh,uncertain,0.65,"Chain name 'Landwer Café' matches 'קפה לנדוור' (translation). Same city (Netanya). However, listing A has only city-level address with no street, while B has specific street address. Large distance (3.5km) between coordinates suggests they may be different locations, but chain stores can have multiple branches. Need street address confirmation for listing A to verify if this is the same branch.",https://maps.google.com/?cid=9203365612908393757&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.75) + אותה עיר,592,pending-triage-right,rule,פיצה סלסה,"נתניה, Israel",32.3286181,34.8566246,ChIJ86wRVqhqHRURyLTsLMFEukY,Pizza Salsa,"Kikar HaAtsmaut 9, Netanya, Israel",32.33067320000001,34.8522758,0.750,468,CLOSED_PERMANENTLY,food,italian_restaurant,italian_restaurant;pizza_restaurant;salad_shop;food_store;store;restaurant;food;point_of_interest;establishment,09-884-1703,4.4,477,,yes,places/ChIJ86wRVqhqHRURyLTsLMFEukY/photos/AaVGc3l_cJxN9Zvzmia0VanP5cgKrZmXmnRHcnDbXIYoLQ017z6H1yh8YS_v3YQpD5ylNWFx1uBgNnjnGrSyVdxLH4geR-7imToxozpYVJl1IbRdAtZ1-RDrSud3XB2M75rRiChFExmDiP12EfL88MSDWNV7EIgijtXCRKro6AKj0gbleTneT1NHilReAKG1l845dR4VgHjvFSknfcQbnP4CaNKOBz3jTqNh5SyIB4xziOa-ipWwrGKlpAAQedq_fWYlCFmAwEGnZ_ohg_rGeX3Hv1troM8kHfr8LHzVea7KSJpJmX0fiafikitHVlmIOhDpKNd79ARz1oHCld3qOZgiLW9Hjc8YbU9lR4SMMKXv_kfWr_TgATJhKlhsMalGrDGx1YtD38DuRR9vmgrblWNtycKhh7TPERhxE-SJ5LXSU2kuyj0,Pizza Salsa פיצה סלסה,,,,https://maps.google.com/?cid=5096461524796224712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,594,pending-triage-right,llm-uncertain,מסעדת אייסטורי,"ירושלים, Israel",31.7788472,35.2257856,ChIJTYCwxCPWAhURJfAXsdCAmeg,Ice Story,"Shamgar St 14, Jerusalem, Israel",31.793582299999997,35.2087988,0.500,2294,OPERATIONAL,food,restaurant,restaurant;pizza_restaurant;food;point_of_interest;establishment,02-997-2601,4.2,650,Monday: 9:30 AM – 10:30 PM | Tuesday: 9:30 AM – 10:30 PM | Wednesday: 9:30 AM – 10:30 PM | Thursday: 9:30 AM – 10:30 PM | Friday: Closed | Saturday: 8:30 PM – 12:00 AM | Sunday: 9:30 AM – 10:30 PM,yes,places/ChIJTYCwxCPWAhURJfAXsdCAmeg/photos/AaVGc3nzK1V9-oKDijmLL1Ish-hzgXIIDTf4KCX9Ek_WTmvlFhOnWfjpTArYvoVrbYo5Ke4mlLe2aKJMgWov0_hLcEwH6auiYuKCvj6Man8JNuH3siLK34k-ggnoj-zC9hEysCY_RrNvfDUb60dqUJrvQSngh6f12ikQk22EJgj0CetVvYoppS6tz0qAgeERBTRc_5M-pNL_RBV12v6jEgsFvU9USQNhaAZBL3MikfvkaCpWk7OTBwHrNCv5grvf50AmY-APxKXgZE1q0MYlw6ahaqgeGQAjCVB1uZJO3AXSyGKoCmcTAWxt5ElSu-CNEP7v0EPH1nVngK10rD4hbCwX1YThWMfz-7X2RspmCwJk40bBbMSA97eY88yzI7eSrfitkdBTMovxsptFQuQymVWvQnmiT4tRSWpv4FJsTHno1ZYFxKlb,Ice Story,yes,0.85,"A's name 'מסעדת אייסטורי' translates/transliterates to 'Ice Story' (B's name). Both are in Jerusalem. The distance (2.3km) is large, but our Hebrew addresses are often imprecise (city-only format). The unique name match is strong evidence they're the same business.",https://maps.google.com/?cid=16760569122048700453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,שם תואם (sim 0.60) + עיר + רחוב,598,pending-triage-right,llm-uncertain,מסעדת מוסקט,"ירושלים, Israel",31.7788472,35.2257856,ChIJSRvCbkzWAhURhH7Ph2GPArg,Muscat,"Kanfei Nesharim St 24, Jerusalem, Israel",31.7880303,35.186433099999995,0.600,3857,OPERATIONAL,food,italian_restaurant,italian_restaurant;breakfast_restaurant;restaurant;food;point_of_interest;establishment,02-652-4414,3.9,691,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 1:00 PM | Saturday: Closed | Sunday: 8:00 AM – 11:30 PM,yes,places/ChIJSRvCbkzWAhURhH7Ph2GPArg/photos/AaVGc3nMsbslRc_NTEUgerBbaVj1hIovDPcXzgq4YAek5oOoQpKCZf-9kvOY_AQmUChnC1kY4HAFsGTv-Gd0uxW4Mo_2KVXNPjxdRMnnf7h6eogiGbJaT8UnkZ_plICGBFBHSkb-lLIH1Vqr9fsgjd9fVfRzLKFP2SAZjXDrKo0Zxoy12geP-22SEcVuwZYQux0ZOBzhfM7wYXUvmfPDec2xLa6PbGiMgLCStkeA6Nz9blMZ9yOXJ0krdfmDu08sKSzonRR0_MNuUSuaf0KqDyVDcmP-fqmwvBrBihLygpHrGrNGFmuoiEVDRFxF455Hg3y_4yjTQ-lnk71LL-yeGMyqgIu3nwWsd3m4aavH8nDoinEASJ4r7_5xCitsRfmIU_Xkxg3NuvAtqgECXgUwoW3sNkEaxh-1DGC_uwKBcqTrFQ8,tova g,uncertain,0.45,"Name matches (Muscat=מוסקט), both in Jerusalem, and Muscat is a unique/specific restaurant name (not generic). However, distance of 3.8km is substantial, and A's address is city-only with no street specified. Without confirming A's actual street address matches Kanfei Nesharim, cannot be certain these are the same location.",https://maps.google.com/?cid=13259317901985283716&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,601,pending-triage-right,address-first,אלונזו,"נתניה, Israel",32.3286181,34.8566246,ChIJucBQiqhqHRURMkp92ZLJ7YE,אלונזו | Alonzo,"Kikar HaAtsmaut 13, Netanya, Israel",32.3304506,34.8523855,1.000,447,OPERATIONAL,food,restaurant,vegetarian_restaurant;italian_restaurant;cafe;restaurant;food;point_of_interest;establishment,09-799-6267,4.2,1086,Monday: 7:00 AM – 12:00 AM | Tuesday: 7:00 AM – 12:00 AM | Wednesday: 7:00 AM – 12:00 AM | Thursday: 7:00 AM – 12:00 AM | Friday: 7:00 AM – 4:00 PM | Saturday: 8:30 PM – 12:00 AM | Sunday: 7:00 AM – 12:00 AM,yes,places/ChIJucBQiqhqHRURMkp92ZLJ7YE/photos/AaVGc3kBaZPOQ6EZwIVUIaRJATk5noTqA9HvY286tJkH2FrlX0aq3g1F-mb_v3I5xxzTN3F_zKvVf1pfSY0NWwImbukjJWUc09ViIw3mFIFmmpjv6yq1AMSBU2Q5fipmzn_FRz02R02TpqJNpxyi_RTExNfDnR_pSHFi8NApzk3ntktf9NA-hAXB2hxnlhx0u3Rr3xKxrX2EeO4fsmnI27HtCmZCcSyec4t4bChSIXwU_FUr4yHt3dOFU00wh0iieUmDVTOLmkT3F5WcFCJd3GW-mPm6sMdrleYLFMPeImEMK_8e6TVEd4Rz1tMd09NXQIXHveT7kW8isS834Q-EDP8HxOnfGtVRXmJ0e1q7vQvCAjJmckpbOmgs2nFe6ijUq0vCvoNyzDaL-LGVPOYkiUTEv3vVvxWqbD471cUl5YtUZjucafOn,אלונזו | Alonzo,,,,https://maps.google.com/?cid=9362360832924404274&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJucBQiqhqHR (winner #6048 ""אלונזו פיצה"")"
right,2.5,שם תואם (sim 0.67) + עיר + רחוב,1193,pending-triage-right,llm-uncertain,ביגה,"אשדוד, Israel",31.7977314,34.6529922,ChIJZR3Xo8KiAhURvTZmN2TtEiw,Biga,"מתחם BIG FASHION אריאל שרון 1, Ashdod, Israel",31.7765017,34.66447,0.667,2598,OPERATIONAL,food,bakery,bakery;cafe;food_store;food;point_of_interest;store;establishment,08-854-3268,3.8,651,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 2:00 PM | Saturday: Closed | Sunday: 8:00 AM – 11:00 PM,yes,places/ChIJZR3Xo8KiAhURvTZmN2TtEiw/photos/AaVGc3nYSbkYknWgagUiAwa6gAMA-ivIyjVNW-YtGzA31sUCngPT4n0GXzOs3OpK17XjiAA6syjF68z6HRduBL7qLH1Lr3yQYF7kFq5eGK8mW4nQQFiJpgZwdacj6RidKJbaX1MW-UYuN9-3Us4gqJMnZvhji6WUV8mgqeyklH6vYX5e5n5tgx0KC9yc_7iIn7LgDlIEh6aQ9fAmV6NisyBYRDyRPEs0DUQDK4qJD87ADMp0_faSN05a2-A7DVjEaNwaB6z14k_s4Mq0fSAqShqbSYTo6skjirVdhqGwDUQQ8oT0nNlAo68SKeF4E1IxJK072pISx4F5bPWR8HRnreQM_EeSOABLDHS8Lu41FrtroJI1t3YNpxtzWsm2PmbG2cumINakSSjQUqylqHhpWtLfTgKpyusX18-b0o-pUHyCrIhD_6b9,Nisim Samama ツ,uncertain,0.45,"Name matches (Biga/ביגה), both in Ashdod, but 2.6km distance is significant. A has only city-level address (no street), B has specific street address. Without confirmed street match for A, cannot definitively rule out same business or rule it in.",https://maps.google.com/?cid=3175861701931579069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,1204,pending-triage-right,llm-no,עלמא,"הטיילת 12, אשדוד, Israel",31.8082813,34.6386406,ChIJSUoqfmWiAhUR_Lq4ibu2OTk,עלמא,"Yona HaNavi St 2, Ashdod, Israel",31.813404100000003,34.641424199999996,1.000,627,OPERATIONAL,food,restaurant,restaurant;brunch_restaurant;food;point_of_interest;establishment,053-963-3885,4.3,1580,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 5:00 PM | Saturday: 8:00 – 11:45 PM | Sunday: 12:00 – 11:00 PM,yes,places/ChIJSUoqfmWiAhUR_Lq4ibu2OTk/photos/AaVGc3l3Jjz4bja8g9j4AAsatBdh9xtZ7nu4jbv9dHxLtaHA5Hh9r0eAIP7b_ZLiyWBQrIQTCJG35zUWNYKsu9ndunJIzEibkvw-yrwIBqdRTtlNI79vVlFp0co12hQsbrxTHstzO-PC5VVyvLqgGcRdevEEP82w2MryFya89YOyeYVwbB4bmRmTa14h14SNfXIMS_idSG-BwP5nCIrR-vYQryfVef23s9NFYpHbGwRRvKoqE0oha4i5LOXYeCxnPFtexhzmMBmfBhtY_4YmYbkYbAfHM4lckw3TKAW2IRNEhmWkmSponXBJTlklMX22FXCsA3oT8hMS3OAkGgbeTgdvCvc1rNqa5a0lR7tnSr_ibD55TdPWH31VBgUnQpP5ZDFgyfYJDB0OGf7JctTWYZaFXcg4BVU2TWq-b9QE3YE_V1hvxZyV,עלמא,no,0.85,"Same unique name and city (Ashdod), but addresses are on different streets (HaTayelet St vs Yona HaNavi St) with 627m distance. This exceeds typical relocation range for a restaurant without evidence of move.",https://maps.google.com/?cid=4123527850420124412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 0.75) + רחוב+בית זהים,1205,pending-triage-right,rule,מלודי,"שד' התמרים 20, אילת, Israel",29.5569348,34.9497949,ChIJs4_81GJxABURxX_hIOp99po,Melody,"Sderot HaTmarim 20, Eilat, 8801435, Israel",29.557513099999998,34.9512843,0.750,158,CLOSED_TEMPORARILY,food,italian_restaurant,italian_restaurant;pizza_restaurant;restaurant;point_of_interest;food;establishment,08-923-2303,4.6,837,,yes,places/ChIJs4_81GJxABURxX_hIOp99po/photos/AaVGc3lqd0gBEu5HRoZQ03ITdvvipk6vZW5a_aOFS_Aqry0IYAjXOzY7hdXXz_XLISef2PM3UJUce8vxH-gaPJIfLLzaU9EUPytSlYZlDIyjgNfZOb3ZMxWL8_wV0gDlXLoqbilmURNgyJTGfogWAc3fPTOaT2Ws8-SKeetLtwKe_On5tvDZz7kZu384X0iMtbTegCWD7Vh4oRSBG2B_q19-8IBpywS_yicyPwkAvwMng2XHqdBmGwysnfZI_-82tYDw6GMHp0mHrwUPeJgdCD3WxOt7iRFbEDkGrOjKulmrLdX_lWRQscOcXnKEiNxNKJkHOIjM4a6R3-5e24e0K43h8pi__rKrfbHinpHCicDhkIR4W_OeOBu-L2v3Oq3pqZ-aW18UO6WJgdRidceHOZ7Juo_1kxCZYfQBFnSuvxAntWMyL9B9,מלודי - מסעדה איטלקית כשרה באילת,,,,https://maps.google.com/?cid=11166250770639192005&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — LLM אישר (conf 0.95) + רחוב תואם,1210,pending-triage-right,llm-uncertain,שיפודי ציפורה,"קאמן 10, מרכז מסחרי רד, אילת, Israel",29.5545006,34.9627563,ChIJU97_uuRxABURJi90kq6EbkM,Zipporah skewers Badatz kosher,"Kamen St 10, Eilat, Israel",29.5544743,34.962547199999996,0.154,20,OPERATIONAL,food,restaurant,israeli_restaurant;restaurant;food;point_of_interest;establishment,08-637-8228,4,3540,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 10:30 PM | Friday: 12:00 – 4:30 PM | Saturday: Closed | Sunday: 12:00 – 10:00 PM,yes,places/ChIJU97_uuRxABURJi90kq6EbkM/photos/AaVGc3nHBzW6xCVfmloOyoZbniYF0PiXu3Kb8an3dn1MMelzs6JdsKeg1WnEwykRMoRWrNhsVlPHXHVkRm0T2k_FLLrPVMmeTGFc7wUjayr3rSh6zLtOUK1jGCnGpL779QpMsNKNZmb3f2rgfN6JUMASlGdZf01NZ1D06pihcui0Oywx8EDcftBmg9Jd4TQNuXijNESZcAI_01HMijunQdYRHZSczno6ZpnNdymVkBdMe0Ebv6v9RGAtr-17ozWRPzW43QZzOquxuDG0PmjxatAbEErQJKKO5TjeiRAPNDs8022hh3J0eSkLIgqoOVaXtl8eUO9IDw41tYUKmkuC8A7YwqLcOHdXzUUEe4FHAuuaCKHDUVicBSLGfRNko-MSEdSSAdw3Gy1AHDNg6HUlYzJtgQWXOT1A8B6gjkYiObvqERIVZCWS,Meir R,yes,0.95,Name matches (שיפודי ציפורה = Zipporah skewers); street and house number both match (Kamen 10); city matches (Eilat); small distance difference consistent with coordinate imprecision; food business confirmed.,https://maps.google.com/?cid=4858966933295607590&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — LLM אישר (conf 0.95) + רחוב תואם,1224,pending-triage-right,llm-uncertain,השיפודיה של שופן,"נורדאו מקס 5, באר שבע, Israel",31.2422684,34.7995499,ChIJ3-Kqcj9mAhURuFLLyORBPHQ,Shufan,"Max Nordau St 5, Be'er Sheva, Israel",31.2436314,34.7997728,0.250,153,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,08-628-1291,4.2,2350,Monday: 11:00 AM – 9:30 PM | Tuesday: 11:00 AM – 9:30 PM | Wednesday: 11:00 AM – 9:30 PM | Thursday: 11:00 AM – 9:30 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 9:30 PM,yes,places/ChIJ3-Kqcj9mAhURuFLLyORBPHQ/photos/AaVGc3kd6XLTqU1Xs7CXWu-3kWU0OLTSYp9DHQTfyoRqX6gAyPmnd1RCXazbxRisb1m8i___ClmEAW96oh1YWXS2q73wkPbhc1qd4pf3Gcbmobmc1qGPE4DhvQfvkA1vILOJ2hjjn3PAkyDON7is3z32_NV1YTUD0PrV-2QFqJ7swa8TqZOTUjQgdue129snM2sT1f2mGuVWldSyN6KVPMf1kBNhGbwKEcGYLXC_J7BQuOTMF7_onGWXH91IhhOkowexbLq2VaDRBXM7ZBfZFMx6AEsdMuO6FJIVqXVlj00QkL-U_4dbmF_985ChPGsDoYqlnXjc2v_jrw811MjjxKPISEewGrKyqO19nQpXpviQdc-jJKV3J-fLZ_evudFV1WNyzpctKSl_yb8ly3I41e62n0sL4zAS8zNHNfWc7ueuBsmNwgjm,המסעדה של שופן,yes,0.95,"Name matches (השיפודיה של שופן = Shufan's), street and house number identical (Max Nordau 5), city matches (Be'er Sheva). Distance of 153m likely due to coordinate imprecision, not a mismatch.",https://maps.google.com/?cid=8375641857879397048&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — LLM אישר (conf 0.95) + רחוב תואם,1226,pending-triage-right,llm-uncertain,קפה גרג מתחם ביג אילת,"הסתת 20, ביג אילת, Israel",29.5665805,34.9598198,ChIJy0nggARuABUR_v8nR9c2PJ4,Greg Coffee,"Ha-Satat St 20, Eilat, Israel",29.5667017,34.9590751,0.273,73,OPERATIONAL,food,cafe,cafe;food;point_of_interest;establishment,08-850-7828,3.4,870,Monday: 8:30 AM – 10:00 PM | Tuesday: 8:30 AM – 10:00 PM | Wednesday: 8:30 AM – 10:00 PM | Thursday: 8:30 AM – 10:30 PM | Friday: 8:30 AM – 2:00 PM | Saturday: 8:30 – 10:30 PM | Sunday: 8:30 AM – 10:00 PM,yes,places/ChIJy0nggARuABUR_v8nR9c2PJ4/photos/AaVGc3lUsr7u36w815PWYYIJ1sTGoJ8O09sMUlCK6F31tce35cKhHHewzMumC2K4dQDA-BwPFWO9_NJG5Z9p6OmGSsfqx0gzw5f2UE4QYp2gm2sxIbCDS0rxWoxJ90MeyXYZt7KquxxSR52kRKDMcIqVeq3aPyaGpWZLDGI13uRp3rv1nDkA246V3hnr25eH8b0W-6ijoe_Y4Yjk3roqtyJqIwyrtb54TUNE4C3wNJu8qjFrk_PLtyQ_rMNxvkpvF9S8mxOrpBGxPGlF1PMhnjm601hAcE2xluHhStM8d7IVMk3EDAvxmIV9146g4B_7UYYl0VqkhNu4DA-mC-S8PI1VexfFTvc92K7bHgpm7ehN36Il3zvLyxe0cuT5MO8dRWhVA68eUs3kES7uFBVycfbPQxkVhNLcdnzl4oTw9mSgt7s,קפה גרג,yes,0.95,"Chain name 'קפה גרג'='Greg Coffee' (translation), identical street (Ha-Satat/הסתת) and house number 20, same city (Eilat/ביג אילת). Distance of 73m is negligible for address verification. Clear match.",https://maps.google.com/?cid=11402048654834925566&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
